terminus,heure_depart,trajet_id,stop_sequence,arret_id
0,1067,2164,23,patismo2
0,1069,2164,24,boulai6
0,1070,2164,25,ptohin2
0,1071,2164,26,aclande2
0,1072,2164,27,foyerac2
0,1072,2164,28,maacig2
0,1074,2164,29,verdaud2
1,1076,2164,30,timonier
0,1080,2199,1,landthf
0,1083,2199,2,curi1
0,1084,2199,3,mathori1
0,1086,2199,5,bocage1
0,1087,2199,6,juteaud1
0,1089,2199,7,fouilla1
0,1090,2199,8,portail1
0,1093,2199,9,victoir1
0,1094,2199,10,chavaux1
0,1097,2199,11,lbouhar1
0,1098,2199,12,longgau1
0,1099,2199,13,fouggal1
0,1100,2199,14,donzelo1
0,1101,2199,15,mirabea1
0,1102,2199,16,turmel1
0,1105,2199,17,vitrfou1
0,1106,2199,18,boisper1
0,1107,2199,19,mouljml1
0,1110,2199,20,robidou1
0,1113,2199,21,ptpastm1
1,1114,2199,22,repbottb
0,1020,2200,1,landthf
0,1023,2200,2,curi1
0,1024,2200,3,mathori1
0,1026,2200,5,bocage1
0,1027,2200,6,juteaud1
0,1029,2200,7,fouilla1
0,1030,2200,8,portail1
0,1033,2200,9,victoir1
0,1034,2200,10,chavaux1
0,1037,2200,11,lbouhar1
0,1038,2200,12,longgau1
0,1039,2200,13,fouggal1
0,1040,2200,14,donzelo1
0,1041,2200,15,mirabea1
0,1042,2200,16,turmel1
0,1045,2200,17,vitrfou1
0,1046,2200,18,boisper1
0,1047,2200,19,mouljml1
0,1050,2200,20,robidou1
0,1053,2200,21,ptpastm1
1,1054,2200,22,repbottb
0,770,3397,1,repbottb
0,772,3397,2,ptpastm2
0,775,3397,3,robidou2
0,778,3397,4,mouljml2
0,779,3397,5,boisper2
0,780,3397,6,quentin2
0,781,3397,7,turmel2
0,782,3397,8,mirabea2
0,782,3397,9,donzelo2
0,783,3397,10,fouggal2
0,785,3397,11,longgau2
0,786,3397,12,lbouhar2
0,788,3397,13,chavaux2
0,789,3397,14,victoir2
0,792,3397,15,portail2
0,793,3397,16,fouilla2
0,795,3397,17,juteaud2
0,796,3397,18,bocage2
0,798,3397,20,mathori2
0,800,3397,21,curi2
1,802,3397,22,landthf
0,1000,2240,1,repbottb
0,1002,2240,2,ptpastm2
0,1006,2240,3,robidou2
0,1010,2240,4,mouljml2
0,1010,2240,5,boisper2
0,1012,2240,6,quentin2
0,1013,2240,7,turmel2
0,1014,2240,8,mirabea2
0,1015,2240,9,donzelo2
0,1016,2240,10,fouggal2
0,1017,2240,11,longgau2
0,1018,2240,12,lbouhar2
0,1021,2240,13,chavaux2
0,1022,2240,14,victoir2
0,1025,2240,15,portail2
0,1026,2240,16,fouilla2
0,1029,2240,17,juteaud2
0,1031,2240,18,bocage2
0,1033,2240,20,mathori2
0,1035,2240,21,curi2
1,1037,2240,22,landthf
0,470,3368,1,repbottb
0,472,3368,2,ptpastm2
0,475,3368,3,robidou2
0,479,3368,4,mouljml2
0,480,3368,5,boisper2
0,481,3368,6,quentin2
0,482,3368,7,turmel2
0,483,3368,8,mirabea2
0,484,3368,9,donzelo2
0,485,3368,10,fouggal2
0,486,3368,11,longgau2
0,487,3368,12,lbouhar2
0,490,3368,13,chavaux2
0,491,3368,14,victoir2
0,494,3368,15,portail2
0,495,3368,16,fouilla2
0,498,3368,17,juteaud2
0,499,3368,18,bocage2
0,501,3368,20,mathori2
0,503,3368,21,curi2
1,505,3368,22,landthf
0,510,3348,1,repbottb
0,512,3348,2,ptpastm2
0,515,3348,3,robidou2
0,519,3348,4,mouljml2
0,520,3348,5,boisper2
0,521,3348,6,quentin2
0,522,3348,7,turmel2
0,523,3348,8,mirabea2
0,524,3348,9,donzelo2
0,525,3348,10,fouggal2
0,526,3348,11,longgau2
0,527,3348,12,lbouhar2
0,530,3348,13,chavaux2
0,531,3348,14,victoir2
0,534,3348,15,portail2
0,535,3348,16,fouilla2
0,537,3348,17,juteaud2
0,538,3348,18,bocage2
0,540,3348,20,mathori2
0,542,3348,21,curi2
1,544,3348,22,landthf
0,600,3347,1,timonier
0,602,3347,2,verdaud1
0,603,3347,3,maacig1
0,604,3347,4,foyerac1
0,605,3347,5,aclande1
0,606,3347,6,ptohin1
0,607,3347,7,boulai5
0,609,3347,8,patismo1
0,613,3347,9,landthf
0,614,3347,10,curi1
0,615,3347,11,mathori1
0,617,3347,13,bocage1
0,618,3347,14,juteaud1
0,620,3347,15,fouilla1
0,621,3347,16,portail1
0,624,3347,17,victoir1
0,625,3347,18,chavaux1
0,627,3347,19,lbouhar1
0,628,3347,20,longgau1
0,629,3347,21,fouggal1
0,630,3347,22,donzelo1
0,631,3347,23,mirabea1
0,631,3347,24,turmel1
0,633,3347,25,vitrfou1
0,634,3347,26,boisper1
0,634,3347,27,mouljml1
0,637,3347,28,robidou1
0,640,3347,29,ptpastm1
1,642,3347,30,repbottb
0,1040,3319,1,repbottb
0,1042,3319,2,ptpastm2
0,1046,3319,3,robidou2
0,1050,3319,4,mouljml2
0,1050,3319,5,boisper2
0,1052,3319,6,quentin2
0,1053,3319,7,turmel2
0,1054,3319,8,mirabea2
0,1055,3319,9,donzelo2
0,1056,3319,10,fouggal2
0,1058,3319,11,longgau2
0,1059,3319,12,lbouhar2
0,1062,3319,13,chavaux2
0,1063,3319,14,victoir2
0,1067,3319,15,portail2
0,1068,3319,16,fouilla2
0,1071,3319,17,juteaud2
0,1073,3319,18,bocage2
0,1075,3319,20,mathori2
0,1077,3319,21,curi2
1,1079,3319,22,landthf
0,1033,2282,1,landthf
0,1036,2282,2,curi1
0,1037,2282,3,mathori1
0,1039,2282,5,bocage1
0,1040,2282,6,juteaud1
0,1042,2282,7,fouilla1
0,1043,2282,8,portail1
0,1045,2282,9,victoir1
0,1046,2282,10,chavaux1
0,1048,2282,11,lbouhar1
0,1049,2282,12,longgau1
0,1051,2282,13,fouggal1
0,1052,2282,14,donzelo1
0,1052,2282,15,mirabea1
0,1053,2282,16,turmel1
0,1055,2282,17,vitrfou1
0,1056,2282,18,boisper1
0,1056,2282,19,mouljml1
0,1059,2282,20,robidou1
0,1062,2282,21,ptpastm1
1,1064,2282,22,repbottb
0,545,3414,1,landthf
0,548,3414,2,curi1
0,549,3414,3,mathori1
0,551,3414,5,bocage1
0,552,3414,6,juteaud1
0,554,3414,7,fouilla1
0,555,3414,8,portail1
0,557,3414,9,victoir1
0,558,3414,10,chavaux1
0,560,3414,11,lbouhar1
0,561,3414,12,longgau1
0,563,3414,13,fouggal1
0,564,3414,14,donzelo1
0,564,3414,15,mirabea1
0,565,3414,16,turmel1
0,567,3414,17,vitrfou1
0,568,3414,18,boisper1
0,568,3414,19,mouljml1
0,571,3414,20,robidou1
0,574,3414,21,ptpastm1
1,576,3414,22,repbottb
0,1185,3462,1,landthf
0,1187,3462,2,curi1
0,1188,3462,3,mathori1
0,1190,3462,5,bocage1
0,1191,3462,6,juteaud1
0,1193,3462,7,fouilla1
0,1194,3462,8,portail1
0,1196,3462,9,victoir1
0,1197,3462,10,chavaux1
0,1199,3462,11,lbouhar1
0,1200,3462,12,longgau1
0,1201,3462,13,fouggal1
0,1202,3462,14,donzelo1
0,1203,3462,15,mirabea1
0,1203,3462,16,turmel1
0,1205,3462,17,vitrfou1
0,1206,3462,18,boisper1
0,1206,3462,19,mouljml1
0,1209,3462,20,robidou1
0,1212,3462,21,ptpastm1
1,1214,3462,22,repbottb
0,1140,3457,1,timonier
0,1142,3457,2,verdaud1
0,1143,3457,3,maacig1
0,1144,3457,4,foyerac1
0,1145,3457,5,aclande1
0,1146,3457,6,ptohin1
0,1147,3457,7,boulai5
0,1149,3457,8,patismo1
0,1153,3457,9,landthf
0,1154,3457,10,curi1
0,1155,3457,11,mathori1
0,1157,3457,13,bocage1
0,1158,3457,14,juteaud1
0,1160,3457,15,fouilla1
0,1161,3457,16,portail1
0,1164,3457,17,victoir1
0,1165,3457,18,chavaux1
0,1167,3457,19,lbouhar1
0,1168,3457,20,longgau1
0,1169,3457,21,fouggal1
0,1170,3457,22,donzelo1
0,1171,3457,23,mirabea1
0,1171,3457,24,turmel1
0,1173,3457,25,vitrfou1
0,1174,3457,26,boisper1
0,1174,3457,27,mouljml1
0,1177,3457,28,robidou1
0,1180,3457,29,ptpastm1
1,1182,3457,30,repbottb
0,960,2091,1,repbottb
0,962,2091,2,ptpastm2
0,965,2091,3,robidou2
0,969,2091,4,mouljml2
0,970,2091,5,boisper2
0,971,2091,6,quentin2
0,972,2091,7,turmel2
0,973,2091,8,mirabea2
0,974,2091,9,donzelo2
0,975,2091,10,fouggal2
0,976,2091,11,longgau2
0,977,2091,12,lbouhar2
0,980,2091,13,chavaux2
0,981,2091,14,victoir2
0,984,2091,15,portail2
0,985,2091,16,fouilla2
0,988,2091,17,juteaud2
0,989,2091,18,bocage2
0,991,2091,20,mathori2
0,993,2091,21,curi2
1,995,2091,22,landthf
0,1100,3512,1,repbottb
0,1102,3512,2,ptpastm2
0,1105,3512,3,robidou2
0,1109,3512,4,mouljml2
0,1110,3512,5,boisper2
0,1111,3512,6,quentin2
0,1112,3512,7,turmel2
0,1114,3512,8,mirabea2
0,1115,3512,9,donzelo2
0,1117,3512,10,fouggal2
0,1119,3512,11,longgau2
0,1121,3512,12,lbouhar2
0,1125,3512,13,chavaux2
0,1126,3512,14,victoir2
0,1129,3512,15,portail2
0,1130,3512,16,fouilla2
0,1133,3512,17,juteaud2
0,1134,3512,18,bocage2
0,1136,3512,20,mathori2
0,1138,3512,21,curi2
1,1140,3512,22,landthf
0,790,2045,1,repbottb
0,792,2045,2,ptpastm2
0,795,2045,3,robidou2
0,799,2045,4,mouljml2
0,800,2045,5,boisper2
0,801,2045,6,quentin2
0,802,2045,7,turmel2
0,803,2045,8,mirabea2
0,803,2045,9,donzelo2
0,804,2045,10,fouggal2
0,806,2045,11,longgau2
0,807,2045,12,lbouhar2
0,809,2045,13,chavaux2
0,810,2045,14,victoir2
0,813,2045,15,portail2
0,814,2045,16,fouilla2
0,816,2045,17,juteaud2
0,817,2045,18,bocage2
0,819,2045,20,mathori2
0,821,2045,21,curi2
1,823,2045,22,landthf
0,505,2039,1,landthf
0,508,2039,2,curi1
0,509,2039,3,mathori1
0,511,2039,5,bocage1
0,512,2039,6,juteaud1
0,514,2039,7,fouilla1
0,515,2039,8,portail1
0,517,2039,9,victoir1
0,518,2039,10,chavaux1
0,520,2039,11,lbouhar1
0,521,2039,12,longgau1
0,523,2039,13,fouggal1
0,524,2039,14,donzelo1
0,524,2039,15,mirabea1
0,525,2039,16,turmel1
0,527,2039,17,vitrfou1
0,528,2039,18,boisper1
0,528,2039,19,mouljml1
0,531,2039,20,robidou1
0,534,2039,21,ptpastm1
1,536,2039,22,repbottb
0,872,3660,1,landthf
0,875,3660,2,curi1
0,876,3660,3,mathori1
0,878,3660,5,bocage1
0,879,3660,6,juteaud1
0,881,3660,7,fouilla1
0,882,3660,8,portail1
0,885,3660,9,victoir1
0,886,3660,10,chavaux1
0,888,3660,11,lbouhar1
0,889,3660,12,longgau1
0,891,3660,13,fouggal1
0,892,3660,14,donzelo1
0,892,3660,15,mirabea1
0,893,3660,16,turmel1
0,895,3660,17,vitrfou1
0,896,3660,18,boisper1
0,897,3660,19,mouljml1
0,900,3660,20,robidou1
0,903,3660,21,ptpastm1
1,904,3660,22,repbottb
0,580,112,1,landthf
0,583,112,2,curi1
0,584,112,3,mathori1
0,586,112,5,bocage1
0,587,112,6,juteaud1
0,589,112,7,fouilla1
0,590,112,8,portail1
0,593,112,9,victoir1
0,595,112,10,chavaux1
0,598,112,11,lbouhar1
0,599,112,12,longgau1
0,600,112,13,fouggal1
0,601,112,14,donzelo1
0,602,112,15,mirabea1
0,603,112,16,turmel1
0,605,112,17,vitrfou1
0,606,112,18,boisper1
0,606,112,19,mouljml1
0,609,112,20,robidou1
0,612,112,21,ptpastm1
1,613,112,22,repbottb
0,780,192,1,timonier
0,782,192,2,verdaud1
0,783,192,3,maacig1
0,784,192,4,foyerac1
0,785,192,5,aclande1
0,786,192,6,ptohin1
0,787,192,7,boulai5
0,789,192,8,patismo1
0,793,192,9,landthf
0,794,192,10,curi1
0,795,192,11,mathori1
0,797,192,13,bocage1
0,798,192,14,juteaud1
0,800,192,15,fouilla1
0,801,192,16,portail1
0,804,192,17,victoir1
0,805,192,18,chavaux1
0,807,192,19,lbouhar1
0,808,192,20,longgau1
0,809,192,21,fouggal1
0,810,192,22,donzelo1
0,811,192,23,mirabea1
0,811,192,24,turmel1
0,813,192,25,vitrfou1
0,814,192,26,boisper1
0,814,192,27,mouljml1
0,817,192,28,robidou1
0,820,192,29,ptpastm1
1,822,192,30,repbottb
0,693,3761,1,landthf
0,696,3761,2,curi1
0,697,3761,3,mathori1
0,699,3761,5,bocage1
0,700,3761,6,juteaud1
0,702,3761,7,fouilla1
0,703,3761,8,portail1
0,706,3761,9,victoir1
0,707,3761,10,chavaux1
0,709,3761,11,lbouhar1
0,710,3761,12,longgau1
0,712,3761,13,fouggal1
0,713,3761,14,donzelo1
0,713,3761,15,mirabea1
0,714,3761,16,turmel1
0,716,3761,17,vitrfou1
0,717,3761,18,boisper1
0,717,3761,19,mouljml1
0,720,3761,20,robidou1
0,723,3761,21,ptpastm1
1,725,3761,22,repbottb
0,1215,3866,1,repbottb
0,1217,3866,2,ptpastm2
0,1220,3866,3,robidou2
0,1223,3866,4,mouljml2
0,1223,3866,5,boisper2
0,1224,3866,6,quentin2
0,1225,3866,7,turmel2
0,1226,3866,8,mirabea2
0,1226,3866,9,donzelo2
0,1227,3866,10,fouggal2
0,1228,3866,11,longgau2
0,1229,3866,12,lbouhar2
0,1231,3866,13,chavaux2
0,1232,3866,14,victoir2
0,1235,3866,15,portail2
0,1236,3866,16,fouilla2
0,1238,3866,17,juteaud2
0,1239,3866,18,bocage2
0,1241,3866,20,mathori2
0,1243,3866,21,curi2
1,1245,3866,22,landthf
0,405,4990,1,landthf
0,407,4990,2,curi1
0,408,4990,3,mathori1
0,410,4990,5,bocage1
0,411,4990,6,juteaud1
0,413,4990,7,fouilla1
0,414,4990,8,portail1
0,417,4990,9,victoir1
0,418,4990,10,chavaux1
0,420,4990,11,lbouhar1
0,421,4990,12,longgau1
0,423,4990,13,fouggal1
0,424,4990,14,donzelo1
0,424,4990,15,mirabea1
0,425,4990,16,turmel1
0,427,4990,17,vitrfou1
0,428,4990,18,boisper1
0,428,4990,19,mouljml1
0,431,4990,20,robidou1
0,434,4990,21,ptpastm1
1,435,4990,22,repbottb
0,655,3047,1,repbottb
0,657,3047,2,ptpastm2
0,660,3047,3,robidou2
0,663,3047,4,mouljml2
0,664,3047,5,boisper2
0,665,3047,6,quentin2
0,666,3047,7,turmel2
0,667,3047,8,mirabea2
0,667,3047,9,donzelo2
0,668,3047,10,fouggal2
0,670,3047,11,longgau2
0,671,3047,12,lbouhar2
0,673,3047,13,chavaux2
0,674,3047,14,victoir2
0,677,3047,15,portail2
0,678,3047,16,fouilla2
0,680,3047,17,juteaud2
0,681,3047,18,bocage2
0,683,3047,20,mathori2
0,685,3047,21,curi2
1,687,3047,22,landthf
0,845,3983,1,repbottb
0,847,3983,2,ptpastm2
0,850,3983,3,robidou2
0,853,3983,4,mouljml2
0,854,3983,5,boisper2
0,855,3983,6,quentin2
0,856,3983,7,turmel2
0,857,3983,8,mirabea2
0,857,3983,9,donzelo2
0,858,3983,10,fouggal2
0,860,3983,11,longgau2
0,861,3983,12,lbouhar2
0,863,3983,13,chavaux2
0,864,3983,14,victoir2
0,867,3983,15,portail2
0,868,3983,16,fouilla2
0,870,3983,17,juteaud2
0,871,3983,18,bocage2
0,873,3983,20,mathori2
0,875,3983,21,curi2
1,877,3983,22,landthf
0,910,3982,1,landthf
0,913,3982,2,curi1
0,914,3982,3,mathori1
0,916,3982,5,bocage1
0,917,3982,6,juteaud1
0,919,3982,7,fouilla1
0,920,3982,8,portail1
0,923,3982,9,victoir1
0,924,3982,10,chavaux1
0,926,3982,11,lbouhar1
0,927,3982,12,longgau1
0,929,3982,13,fouggal1
0,930,3982,14,donzelo1
0,930,3982,15,mirabea1
0,931,3982,16,turmel1
0,934,3982,17,vitrfou1
0,935,3982,18,boisper1
0,936,3982,19,mouljml1
0,939,3982,20,robidou1
0,942,3982,21,ptpastm1
1,943,3982,22,repbottb
0,1140,3908,1,landthf
0,1143,3908,2,curi1
0,1144,3908,3,mathori1
0,1146,3908,5,bocage1
0,1147,3908,6,juteaud1
0,1149,3908,7,fouilla1
0,1150,3908,8,portail1
0,1153,3908,9,victoir1
0,1154,3908,10,chavaux1
0,1156,3908,11,lbouhar1
0,1157,3908,12,longgau1
0,1159,3908,13,fouggal1
0,1160,3908,14,donzelo1
0,1160,3908,15,mirabea1
0,1161,3908,16,turmel1
0,1163,3908,17,vitrfou1
0,1164,3908,18,boisper1
0,1165,3908,19,mouljml1
0,1168,3908,20,robidou1
0,1171,3908,21,ptpastm1
1,1172,3908,22,repbottb
0,870,3141,1,repbottb
0,872,3141,2,ptpastm2
0,875,3141,3,robidou2
0,878,3141,4,mouljml2
0,879,3141,5,boisper2
0,880,3141,6,quentin2
0,881,3141,7,turmel2
0,882,3141,8,mirabea2
0,882,3141,9,donzelo2
0,883,3141,10,fouggal2
0,885,3141,11,longgau2
0,886,3141,12,lbouhar2
0,888,3141,13,chavaux2
0,889,3141,14,victoir2
0,892,3141,15,portail2
0,893,3141,16,fouilla2
0,895,3141,17,juteaud2
0,896,3141,18,bocage2
0,898,3141,20,mathori2
0,900,3141,21,curi2
1,902,3141,22,landthf
0,843,3994,1,landthf
0,846,3994,2,curi1
0,847,3994,3,mathori1
0,849,3994,5,bocage1
0,850,3994,6,juteaud1
0,852,3994,7,fouilla1
0,853,3994,8,portail1
0,856,3994,9,victoir1
0,857,3994,10,chavaux1
0,859,3994,11,lbouhar1
0,860,3994,12,longgau1
0,862,3994,13,fouggal1
0,863,3994,14,donzelo1
0,863,3994,15,mirabea1
0,864,3994,16,turmel1
0,866,3994,17,vitrfou1
0,867,3994,18,boisper1
0,867,3994,19,mouljml1
0,870,3994,20,robidou1
0,873,3994,21,ptpastm1
1,875,3994,22,repbottb
0,730,3171,1,repbottb
0,732,3171,2,ptpastm2
0,735,3171,3,robidou2
0,738,3171,4,mouljml2
0,739,3171,5,boisper2
0,740,3171,6,quentin2
0,741,3171,7,turmel2
0,742,3171,8,mirabea2
0,742,3171,9,donzelo2
0,743,3171,10,fouggal2
0,745,3171,11,longgau2
0,746,3171,12,lbouhar2
0,748,3171,13,chavaux2
0,749,3171,14,victoir2
0,752,3171,15,portail2
0,753,3171,16,fouilla2
0,755,3171,17,juteaud2
0,756,3171,18,bocage2
0,758,3171,20,mathori2
0,760,3171,21,curi2
1,762,3171,22,landthf
0,1475,3162,1,repbottb
0,1477,3162,2,ptpastm2
0,1480,3162,3,robidou2
0,1483,3162,4,mouljml2
0,1483,3162,5,boisper2
0,1484,3162,6,quentin2
0,1485,3162,7,turmel2
0,1486,3162,8,mirabea2
0,1486,3162,9,donzelo2
0,1487,3162,10,fouggal2
0,1488,3162,11,longgau2
0,1489,3162,12,lbouhar2
0,1491,3162,13,chavaux2
0,1492,3162,14,victoir2
0,1495,3162,15,portail2
0,1496,3162,16,fouilla2
0,1498,3162,17,juteaud2
0,1499,3162,18,bocage2
0,1500,3162,20,mathori2
0,1502,3162,21,curi2
0,1505,3162,22,landthf
0,1508,3162,23,patismo2
0,1509,3162,24,boulai6
0,1511,3162,25,ptohin2
0,1512,3162,26,aclande2
0,1513,3162,27,foyerac2
0,1513,3162,28,maacig2
0,1515,3162,29,verdaud2
1,1517,3162,30,timonier
0,617,6887,1,landthf
0,620,6887,2,curi1
0,621,6887,3,mathori1
0,623,6887,5,bocage1
0,624,6887,6,juteaud1
0,626,6887,7,fouilla1
0,627,6887,8,portail1
0,630,6887,9,victoir1
0,631,6887,10,chavaux1
0,633,6887,11,lbouhar1
0,634,6887,12,longgau1
0,636,6887,13,fouggal1
0,637,6887,14,donzelo1
0,637,6887,15,mirabea1
0,638,6887,16,turmel1
0,640,6887,17,vitrfou1
0,641,6887,18,boisper1
0,641,6887,19,mouljml1
0,644,6887,20,robidou1
0,647,6887,21,ptpastm1
1,648,6887,22,repbottb
0,618,1839,1,landthf
0,621,1839,2,curi1
0,622,1839,3,mathori1
0,624,1839,5,bocage1
0,625,1839,6,juteaud1
0,627,1839,7,fouilla1
0,628,1839,8,portail1
0,630,1839,9,victoir1
0,631,1839,10,chavaux1
0,633,1839,11,lbouhar1
0,634,1839,12,longgau1
0,636,1839,13,fouggal1
0,637,1839,14,donzelo1
0,637,1839,15,mirabea1
0,638,1839,16,turmel1
0,640,1839,17,vitrfou1
0,641,1839,18,boisper1
0,641,1839,19,mouljml1
0,644,1839,20,robidou1
0,647,1839,21,ptpastm1
1,649,1839,22,repbottb
0,1060,2986,1,repbottb
0,1062,2986,2,ptpastm2
0,1066,2986,3,robidou2
0,1070,2986,4,mouljml2
0,1070,2986,5,boisper2
0,1072,2986,6,quentin2
0,1073,2986,7,turmel2
0,1074,2986,8,mirabea2
0,1075,2986,9,donzelo2
0,1076,2986,10,fouggal2
0,1078,2986,11,longgau2
0,1079,2986,12,lbouhar2
0,1082,2986,13,chavaux2
0,1083,2986,14,victoir2
0,1087,2986,15,portail2
0,1088,2986,16,fouilla2
0,1091,2986,17,juteaud2
0,1093,2986,18,bocage2
0,1095,2986,20,mathori2
0,1097,2986,21,curi2
1,1099,2986,22,landthf
0,465,4704,1,repbottb
0,467,4704,2,ptpastm2
0,470,4704,3,robidou2
0,473,4704,4,mouljml2
0,474,4704,5,boisper2
0,475,4704,6,quentin2
0,476,4704,7,turmel2
0,477,4704,8,mirabea2
0,477,4704,9,donzelo2
0,478,4704,10,fouggal2
0,479,4704,11,longgau2
0,480,4704,12,lbouhar2
0,482,4704,13,chavaux2
0,483,4704,14,victoir2
0,486,4704,15,portail2
0,487,4704,16,fouilla2
0,489,4704,17,juteaud2
0,490,4704,18,bocage2
0,492,4704,20,mathori2
0,494,4704,21,curi2
1,496,4704,22,landthf
0,1108,4643,1,landthf
0,1111,4643,2,curi1
0,1112,4643,3,mathori1
0,1114,4643,5,bocage1
0,1115,4643,6,juteaud1
0,1117,4643,7,fouilla1
0,1118,4643,8,portail1
0,1120,4643,9,victoir1
0,1121,4643,10,chavaux1
0,1123,4643,11,lbouhar1
0,1124,4643,12,longgau1
0,1126,4643,13,fouggal1
0,1127,4643,14,donzelo1
0,1127,4643,15,mirabea1
0,1128,4643,16,turmel1
0,1130,4643,17,vitrfou1
0,1131,4643,18,boisper1
0,1131,4643,19,mouljml1
0,1134,4643,20,robidou1
0,1137,4643,21,ptpastm1
1,1139,4643,22,repbottb
0,940,4697,1,repbottb
0,942,4697,2,ptpastm2
0,945,4697,3,robidou2
0,949,4697,4,mouljml2
0,950,4697,5,boisper2
0,951,4697,6,quentin2
0,952,4697,7,turmel2
0,953,4697,8,mirabea2
0,953,4697,9,donzelo2
0,954,4697,10,fouggal2
0,956,4697,11,longgau2
0,957,4697,12,lbouhar2
0,959,4697,13,chavaux2
0,960,4697,14,victoir2
0,963,4697,15,portail2
0,964,4697,16,fouilla2
0,967,4697,17,juteaud2
0,968,4697,18,bocage2
0,970,4697,20,mathori2
0,972,4697,21,curi2
1,974,4697,22,landthf
0,575,6766,1,repbottb
0,577,6766,2,ptpastm2
0,580,6766,3,robidou2
0,584,6766,4,mouljml2
0,585,6766,5,boisper2
0,586,6766,6,quentin2
0,587,6766,7,turmel2
0,588,6766,8,mirabea2
0,588,6766,9,donzelo2
0,589,6766,10,fouggal2
0,591,6766,11,longgau2
0,592,6766,12,lbouhar2
0,594,6766,13,chavaux2
0,595,6766,14,victoir2
0,598,6766,15,portail2
0,599,6766,16,fouilla2
0,601,6766,17,juteaud2
0,602,6766,18,bocage2
0,604,6766,20,mathori2
0,606,6766,21,curi2
1,608,6766,22,landthf
0,655,1716,1,repbottb
0,657,1716,2,ptpastm2
0,660,1716,3,robidou2
0,663,1716,4,mouljml2
0,664,1716,5,boisper2
0,665,1716,6,quentin2
0,666,1716,7,turmel2
0,667,1716,8,mirabea2
0,667,1716,9,donzelo2
0,668,1716,10,fouggal2
0,670,1716,11,longgau2
0,671,1716,12,lbouhar2
0,673,1716,13,chavaux2
0,674,1716,14,victoir2
0,676,1716,15,portail2
0,677,1716,16,fouilla2
0,679,1716,17,juteaud2
0,680,1716,18,bocage2
0,682,1716,20,mathori2
0,684,1716,21,curi2
1,686,1716,22,landthf
0,1200,2844,1,timonier
0,1202,2844,2,verdaud1
0,1203,2844,3,maacig1
0,1204,2844,4,foyerac1
0,1205,2844,5,aclande1
0,1206,2844,6,ptohin1
0,1207,2844,7,boulai5
0,1209,2844,8,patismo1
0,1213,2844,9,landthf
0,1214,2844,10,curi1
0,1215,2844,11,mathori1
0,1217,2844,13,bocage1
0,1218,2844,14,juteaud1
0,1220,2844,15,fouilla1
