id,direction_id,ligne_id,calendrier_id,macro_direction
32267,16,11,203,0
32260,16,11,28,0
3463,19,11,61,0
11360,66,11,28,0
32183,114,11,237,0
18930,16,11,237,0
11416,16,11,203,0
8361,16,11,203,0
32360,16,11,28,0
8379,66,11,28,0
11256,16,11,203,0
32390,19,11,61,0
11241,16,11,61,0
11279,16,11,61,0
3605,16,11,61,0
32405,16,11,203,0
20902,16,11,22,0
3729,19,11,22,0
3710,16,11,28,0
3742,16,11,203,0
18769,66,11,61,0
3701,16,11,203,0
18751,19,11,28,0
11605,16,11,203,0
20997,66,11,61,0
11658,114,11,237,0
34694,19,11,237,0
11486,16,11,22,0
163,114,11,237,0
20802,114,11,237,0
20858,66,11,61,0
20829,66,11,61,0
142,66,11,28,0
32560,19,11,61,0
3781,19,11,28,0
3865,19,11,203,0
34737,16,11,60,0
34747,16,11,28,0
34711,16,11,61,0
23902,19,11,237,0
23912,16,11,22,0
23918,66,11,203,0
3814,16,11,237,0
11533,16,11,61,0
11526,16,11,28,0
8018,16,11,237,0
3879,114,11,60,0
32625,66,11,203,0
32619,19,11,203,0
32665,66,11,28,0
3057,16,11,61,0
32651,16,11,203,0
18553,19,11,61,0
11854,16,11,60,0
18517,66,11,61,0
34855,19,11,61,0
3986,16,11,28,0
34861,16,11,60,0
3100,16,11,22,0
3142,16,11,22,0
3141,16,11,28,0
34902,16,11,28,0
3184,19,11,22,0
11738,16,11,61,0
18633,16,11,22,0
18636,19,11,61,0
18661,16,11,237,0
34974,16,11,87,0
32725,16,11,22,0
18613,66,11,203,0
11761,19,11,22,0
540,16,11,60,0
2980,16,11,22,0
6887,16,11,203,0
584,16,11,61,0
2981,19,11,61,0
2982,66,11,203,0
559,114,11,237,0
561,114,11,60,0
18428,16,11,60,0
8953,19,11,28,0
32906,66,11,28,0
32944,114,11,237,0
32943,114,11,60,0
508,16,11,203,0
6836,19,11,237,0
20485,66,11,28,0
32938,19,11,61,0
6856,16,11,22,0
32951,19,11,22,0
18493,16,11,28,0
4605,66,11,203,0
4639,19,11,28,0
4627,66,11,28,0
4658,19,11,61,0
18459,16,11,237,0
16099,114,11,60,0
16079,19,11,28,0
16027,19,11,203,0
20565,16,11,237,0
2823,16,11,28,0
431,19,11,61,0
2896,16,11,61,0
20520,66,11,28,0
2812,16,11,28,0
32849,16,11,61,0
32820,66,11,22,0
32875,19,11,203,0
4506,66,11,22,0
4537,19,11,28,0
18338,19,11,203,0
4524,16,11,60,0
486,66,11,203,0
483,16,11,60,0
4576,66,11,22,0
312,16,11,60,0
20650,16,11,28,0
20654,66,11,22,0
20656,16,11,28,0
16238,16,11,237,0
20671,66,11,28,0
303,66,11,22,0
16246,19,11,22,0
16219,16,11,22,0
4929,19,11,60,0
4933,16,11,61,0
18222,66,11,203,0
4865,19,11,28,0
14014,66,11,203,0
16278,16,11,22,0
16267,66,11,22,0
14001,16,11,203,0
392,16,11,203,0
399,19,11,237,0
20629,16,11,28,0
20619,16,11,203,0
16298,114,11,60,0
229,114,11,60,0
6967,19,11,28,0
4837,66,11,203,0
6944,19,11,22,0
4807,19,11,61,0
6935,19,11,61,0
4764,16,11,61,0
4773,19,11,237,0
4751,16,11,61,0
18132,16,11,237,0
20701,16,11,60,0
18180,16,11,203,0
16168,66,11,28,0
18174,16,11,60,0
18193,16,11,22,0
20718,19,11,237,0
934,19,11,61,0
28847,19,11,61,0
28869,16,11,203,0
20001,19,11,28,0
953,16,11,203,0
28827,16,11,61,0
2520,19,11,60,0
18099,16,11,237,0
2428,16,11,60,0
4225,66,11,203,0
2458,66,11,61,0
4265,16,11,28,0
2473,66,11,203,0
4286,16,11,61,0
18011,16,11,237,0
18023,16,11,22,0
8538,66,11,22,0
18002,16,11,61,0
20182,66,11,22,0
28738,19,11,60,0
844,19,11,60,0
28796,114,11,237,0
16362,16,11,22,0
16324,19,11,61,0
4116,114,11,237,0
2308,16,11,237,0
16389,16,11,61,0
12065,16,11,237,0
8759,16,11,203,0
8749,19,11,60,0
16613,19,11,203,0
2752,16,11,61,0
2760,19,11,203,0
16662,16,11,237,0
2769,16,11,203,0
789,19,11,28,0
777,16,11,203,0
4497,16,11,60,0
4494,66,11,28,0
12158,19,11,203,0
4462,16,11,28,0
12137,16,11,28,0
2694,16,11,203,0
4426,19,11,28,0
4440,66,11,61,0
8880,16,11,203,0
8877,19,11,237,0
28921,19,11,22,0
8801,66,11,28,0
20390,16,11,237,0
12321,16,11,60,0
651,16,11,61,0
12212,16,11,28,0
12237,114,11,237,0
2565,16,11,237,0
12262,16,11,203,0
2559,16,11,22,0
26083,66,11,61,0
26190,16,11,237,0
6047,16,11,237,0
28481,16,11,237,0
6033,19,11,237,0
30618,19,11,237,0
30602,19,11,22,0
28436,16,11,61,0
16892,114,11,237,0
30631,66,11,28,0
14721,19,11,203,0
26158,114,11,237,0
26118,16,11,203,0
16807,16,11,22,0
24076,19,11,22,0
24051,16,11,237,0
28399,16,11,203,0
24012,16,11,60,0
30711,16,11,61,0
26206,19,11,237,0
26216,16,11,61,0
24103,16,11,61,0
4028,16,11,61,0
6211,16,11,237,0
30839,114,11,60,0
28684,19,11,203,0
14900,16,11,237,0
14904,16,11,203,0
26361,19,11,203,0
14929,66,11,28,0
14930,66,11,203,0
26343,66,11,22,0
14952,19,11,237,0
26373,114,11,237,0
28598,19,11,60,0
28597,66,11,61,0
6119,19,11,203,0
6109,16,11,28,0
28513,19,11,22,0
30970,66,11,22,0
16956,16,11,22,0
26489,66,11,28,0
30901,16,11,28,0
28509,66,11,28,0
14846,66,11,203,0
28054,16,11,237,0
14291,19,11,87,0
30275,66,11,203,0
28077,66,11,203,0
26594,16,11,61,0
26586,19,11,28,0
26569,16,11,61,0
6457,19,11,61,0
6450,19,11,237,0
26508,19,11,22,0
26701,16,11,203,0
14181,16,11,22,0
6369,16,11,203,0
30385,16,11,28,0
14109,19,11,22,0
30392,16,11,203,0
26697,16,11,22,0
26634,16,11,60,0
30479,16,11,22,0
30477,19,11,28,0
30464,16,11,237,0
26833,16,11,203,0
26823,16,11,22,0
28286,66,11,22,0
28278,16,11,61,0
6699,66,11,28,0
30419,19,11,203,0
26754,66,11,61,0
30407,16,11,237,0
28220,16,11,22,0
26776,19,11,22,0
26902,16,11,28,0
14357,16,11,61,0
14359,16,11,28,0
14303,19,11,203,0
14329,16,11,28,0
6562,19,11,22,0
6545,16,11,22,0
30537,16,11,61,0
31409,10,21,45,0
31413,68,21,205,0
24747,68,21,96,0
31347,10,21,45,0
10807,68,21,45,0
10651,10,21,205,0
10637,10,21,205,0
24350,68,21,205,0
33039,10,21,45,0
12588,10,21,45,0
7091,68,21,205,0
22002,68,21,205,0
29106,68,21,205,0
12793,10,21,96,0
12692,10,21,205,0
35359,68,21,45,0
12394,68,21,45,0
24957,68,21,96,0
24862,10,21,45,0
33576,10,21,96,0
17607,68,21,45,0
19915,68,21,205,0
2298,68,21,96,0
9652,10,21,45,0
33627,10,21,45,0
33638,68,21,45,0
9478,68,21,96,0
9439,10,21,205,0
2070,68,21,45,0
17911,10,21,205,0
10462,68,21,45,0
22809,68,21,45,0
9075,68,21,205,0
33890,10,21,96,0
33872,10,21,45,0
10250,68,21,45,0
22601,68,21,45,0
19091,68,21,96,0
21916,10,21,205,0
21910,68,21,45,0
19005,68,21,205,0
1770,10,21,205,0
19065,10,21,45,0
27994,68,21,205,0
19224,68,21,205,0
19296,10,21,205,0
21811,10,21,205,0
27900,10,21,45,0
21516,68,21,205,0
27708,10,21,205,0
27814,10,21,96,0
15208,68,21,205,0
15252,10,21,96,0
21657,68,21,205,0
1257,10,21,205,0
21319,10,21,45,0
19794,68,21,45,0
9859,10,21,45,0
19723,10,21,205,0
21297,68,21,205,0
15030,68,21,205,0
21400,10,21,45,0
21475,68,21,205,0
1084,10,21,205,0
27391,10,21,96,0
5306,10,21,205,0
21075,10,21,205,0
13542,68,21,45,0
21102,10,21,45,0
27305,68,21,96,0
27364,68,21,205,0
7495,68,21,45,0
21274,68,21,205,0
27212,68,21,45,0
27188,68,21,45,0
7379,68,21,96,0
5167,68,21,96,0
31946,10,21,45,0
27035,68,21,45,0
13212,10,21,96,0
21035,10,21,205,0
29225,68,21,205,0
31761,68,21,96,0
31865,10,21,205,0
25218,10,21,45,0
29623,10,21,205,0
15897,68,21,45,0
15865,10,21,205,0
25772,10,21,96,0
34136,68,21,45,0
11984,68,21,45,0
23307,10,21,45,0
23319,68,21,205,0
34076,68,21,96,0
11059,68,21,205,0
18926,68,21,205,0
3690,68,21,205,0
11644,68,21,205,0
34646,68,21,45,0
3829,10,21,45,0
18899,68,21,205,0
20888,10,21,96,0
32692,68,21,205,0
8051,10,21,96,0
32664,68,21,205,0
3104,68,21,45,0
34989,10,21,45,0
6894,68,21,205,0
505,10,21,45,0
18489,68,21,205,0
20554,10,21,205,0
18321,68,21,45,0
4914,10,21,45,0
16117,10,21,205,0
4836,10,21,205,0
6961,10,21,205,0
6904,10,21,205,0
267,68,21,45,0
967,10,21,205,0
8567,68,21,205,0
8579,68,21,45,0
866,10,21,45,0
28768,68,21,45,0
12048,68,21,205,0
12061,10,21,96,0
2741,10,21,205,0
16650,68,21,96,0
2723,68,21,96,0
2665,68,21,45,0
28926,68,21,205,0
26040,10,21,45,0
16536,68,21,45,0
20340,68,21,45,0
16588,10,21,205,0
12308,10,21,45,0
4320,10,21,45,0
30691,10,21,205,0
6021,10,21,205,0
14587,10,21,205,0
14556,10,21,45,0
28354,68,21,45,0
30740,10,21,205,0
28347,68,21,205,0
30789,68,21,96,0
30775,68,21,96,0
4001,68,21,205,0
6251,10,21,96,0
4050,10,21,205,0
14751,68,21,205,0
26480,10,21,45,0
26596,10,21,205,0
14177,10,21,205,0
26664,10,21,45,0
26627,10,21,205,0
14408,10,21,96,0
30597,10,21,96,0
28173,68,21,205,0
14310,10,21,45,0
22580,41,20,147,0
31455,80,20,218,0
22465,41,20,147,0
30,41,20,14,0
31333,80,20,218,0
10720,41,20,218,0
12870,80,20,218,0
35513,41,20,147,0
22358,80,20,14,0
12829,41,20,147,0
12843,41,20,14,0
22253,41,20,147,0
10661,80,20,218,0
22218,41,20,14,0
22106,41,20,147,0
29083,80,20,218,0
12635,80,20,14,0
31056,41,20,14,0
22064,80,20,14,0
35246,80,20,183,0
12723,41,20,218,0
12765,41,20,147,0
7178,41,20,218,0
35397,41,20,147,0
12370,80,20,218,0
12388,41,20,183,0
24921,41,20,14,0
12513,80,20,147,0
10083,41,20,183,0
2106,41,20,218,0
19842,80,20,218,0
17668,41,20,218,0
33698,41,20,183,0
9635,80,20,183,0
9631,41,20,147,0
17787,80,20,183,0
10007,80,20,218,0
33362,80,20,14,0
33316,80,20,14,0
33329,41,20,14,0
9550,41,20,218,0
9573,80,20,218,0
33417,80,20,218,0
33398,41,20,147,0
9303,41,20,218,0
22803,80,20,14,0
9225,80,20,14,0
22870,41,20,147,0
22866,41,20,14,0
33776,41,20,218,0
17472,41,20,218,0
4967,80,20,218,0
9107,41,20,14,0
9065,80,20,218,0
17428,80,20,183,0
22765,41,20,218,0
10185,41,20,14,0
10196,41,20,218,0
10190,41,20,14,0
9009,80,20,14,0
1752,80,20,147,0
21791,80,20,218,0
1574,80,20,218,0
17047,41,20,14,0
19544,41,20,147,0
15305,41,20,14,0
5722,80,20,14,0
1394,80,20,147,0
15140,41,20,183,0
21337,41,20,183,0
21356,80,20,14,0
19719,80,20,147,0
15179,80,20,218,0
21428,41,20,147,0
5444,80,20,218,0
5441,80,20,14,0
7560,80,20,218,0
15822,80,20,14,0
5398,80,20,218,0
7443,41,20,218,0
21211,80,20,147,0
29471,80,20,147,0
7430,80,20,147,0
27226,41,20,147,0
29301,41,20,183,0
29309,41,20,14,0
15550,80,20,218,0
31958,41,20,14,0
29393,80,20,218,0
27120,80,20,183,0
7314,41,20,147,0
5185,41,20,147,0
13237,41,20,14,0
21024,41,20,14,0
5047,41,20,218,0
29951,80,20,14,0
29929,80,20,218,0
13172,80,20,14,0
13196,41,20,218,0
31755,41,20,218,0
25460,80,20,183,0
25471,41,20,14,0
13060,41,20,218,0
25556,41,20,147,0
7822,80,20,14,0
29754,41,20,147,0
31562,80,20,147,0
31515,80,20,14,0
7774,80,20,14,0
29619,80,20,14,0
29620,41,20,218,0
25314,80,20,14,0
1923,80,20,147,0
15852,41,20,183,0
25791,41,20,218,0
34173,80,20,183,0
25823,41,20,218,0
23534,41,20,218,0
25675,41,20,14,0
23567,80,20,147,0
23884,80,20,147,0
30157,41,20,218,0
34375,80,20,147,0
30133,80,20,14,0
34530,80,20,14,0
34580,41,20,147,0
25971,80,20,147,0
13669,80,20,218,0
13677,80,20,218,0
23088,80,20,14,0
13931,80,20,183,0
23412,80,20,14,0
23354,41,20,218,0
23324,80,20,218,0
34044,41,20,183,0
8221,80,20,147,0
3243,80,20,147,0
3244,41,20,147,0
11124,80,20,218,0
8264,41,20,14,0
8281,80,20,14,0
8109,41,20,147,0
11018,41,20,147,0
11020,80,20,218,0
32148,80,20,14,0
32120,80,20,218,0
8139,80,20,147,0
8494,41,20,14,0
18983,41,20,14,0
8400,80,20,218,0
8319,80,20,183,0
8391,41,20,14,0
3547,41,20,218,0
32333,41,20,218,0
32347,41,20,14,0
3561,80,20,14,0
32389,80,20,14,0
20975,80,20,14,0
18781,41,20,147,0
20828,80,20,218,0
32518,41,20,218,0
23904,41,20,218,0
3815,41,20,183,0
11509,41,20,14,0
34759,41,20,14,0
8028,80,20,183,0
3882,41,20,14,0
3085,41,20,218,0
18535,41,20,14,0
34813,41,20,218,0
11804,41,20,147,0
32744,80,20,147,0
32711,41,20,218,0
34953,80,20,147,0
20444,80,20,147,0
513,41,20,14,0
18427,80,20,14,0
18421,80,20,147,0
8951,80,20,183,0
32928,80,20,218,0
32932,41,20,218,0
32968,80,20,147,0
2926,80,20,218,0
18482,80,20,147,0
32998,41,20,14,0
16035,41,20,147,0
2815,41,20,218,0
14097,41,20,14,0
331,41,20,147,0
20655,80,20,183,0
16247,80,20,218,0
18289,41,20,14,0
18284,80,20,218,0
16269,80,20,218,0
398,80,20,147,0
363,80,20,147,0
16123,80,20,147,0
4811,80,20,14,0
917,80,20,183,0
28864,41,20,14,0
4210,41,20,183,0
18038,41,20,218,0
28909,41,20,147,0
8570,80,20,14,0
28770,41,20,218,0
2307,80,20,147,0
716,80,20,218,0
2778,41,20,218,0
2773,80,20,14,0
2717,80,20,14,0
2737,80,20,147,0
12116,80,20,218,0
20373,41,20,218,0
26026,80,20,14,0
28990,80,20,14,0
16597,80,20,14,0
4375,41,20,183,0
2575,41,20,218,0
16918,80,20,183,0
6054,41,20,183,0
28431,80,20,14,0
28408,41,20,218,0
16827,41,20,14,0
28390,41,20,14,0
16783,41,20,147,0
16733,80,20,147,0
26214,41,20,14,0
14885,80,20,147,0
28654,41,20,183,0
28656,80,20,218,0
30810,80,20,14,0
24277,41,20,183,0
14778,41,20,14,0
24264,41,20,147,0
28544,41,20,147,0
26403,41,20,218,0
28530,80,20,147,0
6499,80,20,147,0
14243,41,20,218,0
14126,41,20,14,0
26831,41,20,14,0
28292,80,20,218,0
6607,41,20,14,0
6668,80,20,218,0
6651,41,20,147,0
28184,80,20,14,0
22588,45,64,121,0
31464,45,64,121,0
10836,67,64,121,0
24631,67,64,121,0
20,45,64,121,0
31338,45,64,88,0
12836,45,64,121,0
24511,67,64,88,0
35457,67,64,88,0
31197,67,64,88,0
29005,45,64,121,0
12582,67,64,88,0
33171,45,64,88,0
33218,45,64,121,0
7123,45,64,88,0
35077,67,64,88,0
12371,67,64,88,0
12507,45,64,88,0
19856,45,64,121,0
19917,45,64,88,0
17803,45,64,88,0
33492,67,64,121,0
2082,45,64,121,0
9407,67,64,121,0
17924,67,64,121,0
10509,67,64,88,0
17337,67,64,88,0
17416,45,64,121,0
10302,67,64,88,0
17445,45,64,88,0
10182,45,64,121,0
10233,67,64,88,0
10267,45,64,88,0
17562,45,64,88,0
19037,67,64,121,0
1757,67,64,121,0
21715,45,64,88,0
21597,67,64,88,0
21640,67,64,88,0
19755,67,64,121,0
5521,67,64,121,0
27493,67,64,121,0
5495,45,64,121,0
25033,67,64,121,0
29469,45,64,121,0
25113,67,64,121,0
29313,67,64,88,0
13229,45,64,88,0
27013,45,64,121,0
13138,45,64,88,0
13059,45,64,121,0
29676,67,64,121,0
34201,67,64,121,0
23661,67,64,88,0
23769,67,64,88,0
30033,67,64,121,0
30081,67,64,88,0
25923,45,64,88,0
34108,45,64,121,0
32079,45,64,121,0
18939,45,64,88,0
32194,45,64,121,0
3537,67,64,88,0
3580,45,64,88,0
3644,67,64,88,0
11694,45,64,121,0
18857,45,64,121,0
18529,45,64,121,0
3995,45,64,88,0
34938,67,64,88,0
2947,67,64,88,0
4607,67,64,88,0
20524,67,64,88,0
2862,45,64,88,0
4542,45,64,121,0
4587,67,64,88,0
4578,67,64,121,0
341,67,64,121,0
16255,45,64,88,0
20609,67,64,121,0
18111,45,64,88,0
291,67,64,121,0
249,45,64,121,0
8593,67,64,88,0
20158,45,64,88,0
12012,45,64,121,0
12027,45,64,121,0
2318,67,64,121,0
2394,45,64,88,0
4455,67,64,121,0
28947,45,64,88,0
8815,45,64,121,0
16531,67,64,88,0
20330,67,64,121,0
12310,45,64,121,0
6032,67,64,121,0
14733,67,64,121,0
14582,45,64,121,0
14534,67,64,121,0
28328,67,64,121,0
28317,67,64,88,0
30706,67,64,88,0
14876,45,64,88,0
14943,45,64,88,0
26418,45,64,88,0
14804,67,64,88,0
14299,45,64,88,0
30252,67,64,121,0
30271,45,64,121,0
26579,45,64,88,0
26525,67,64,88,0
26744,45,64,88,0
30587,45,64,88,0
26952,45,64,121,0
26858,67,64,121,0
6517,67,64,121,0
24735,55,62,240,0
10851,55,62,80,0
24610,104,62,240,0
24411,104,62,80,0
33167,104,62,95,0
24899,104,62,95,0
19838,104,62,95,0
9647,55,62,95,0
2033,104,62,95,0
22942,104,62,95,0
22967,104,62,95,0
4996,55,62,240,0
17449,55,62,95,0
19117,55,62,95,0
27844,55,62,80,0
5770,104,62,240,0
27607,55,62,95,0
21345,104,62,80,0
1076,104,62,80,0
15096,55,62,80,0
5454,55,62,80,0
15834,104,62,80,0
29593,104,62,80,0
7553,104,62,240,0
21201,104,62,80,0
25159,55,62,80,0
7363,104,62,95,0
15574,55,62,80,0
27097,104,62,240,0
25436,55,62,80,0
25581,55,62,240,0
25586,55,62,80,0
25294,55,62,80,0
7683,104,62,95,0
31646,55,62,95,0
7618,55,62,240,0
23533,104,62,240,0
25691,55,62,80,0
34272,104,62,80,0
34398,55,62,95,0
34484,104,62,240,0
23401,55,62,95,0
8205,104,62,80,0
3395,55,62,95,0
11442,55,62,95,0
11437,104,62,80,0
8332,55,62,240,0
3532,104,62,80,0
8375,104,62,80,0
115,55,62,80,0
20850,55,62,240,0
3752,104,62,80,0
3858,55,62,95,0
18591,104,62,240,0
18569,55,62,95,0
32766,104,62,95,0
32764,55,62,95,0
4698,104,62,95,0
6743,104,62,80,0
2787,104,62,80,0
16210,55,62,80,0
20602,104,62,95,0
4750,104,62,240,0
20715,104,62,80,0
16462,55,62,95,0
18051,104,62,95,0
12018,55,62,80,0
12040,104,62,95,0
4165,55,62,95,0
725,104,62,240,0
703,55,62,95,0
16698,104,62,95,0
20383,104,62,80,0
663,104,62,95,0
26177,55,62,240,0
26284,55,62,240,0
14964,55,62,80,0
24216,55,62,80,0
16948,55,62,95,0
28028,55,62,80,0
26544,104,62,95,0
14198,104,62,80,0
30593,104,62,95,0
22442,97,63,121,0
24474,97,63,236,0
10673,97,63,236,0
33054,97,63,88,0
33189,97,63,121,0
35133,97,63,88,0
33580,97,63,88,0
27808,97,63,121,0
25037,97,63,236,0
7440,97,63,121,0
15523,97,63,121,0
29328,97,63,88,0
7231,97,63,236,0
7294,97,63,88,0
7844,97,63,121,0
29725,97,63,121,0
1985,97,63,88,0
3381,97,63,88,0
11443,97,63,88,0
32378,97,63,121,0
3558,97,63,236,0
32291,97,63,236,0
3049,97,63,236,0
536,97,63,121,0
18373,97,63,88,0
4581,97,63,121,0
16285,97,63,236,0
6916,97,63,236,0
14538,97,63,236,0
6287,97,63,121,0
26340,97,63,88,0
14266,97,63,121,0
30335,97,63,236,0
30481,97,63,88,0
10999,3,60,163,0
22514,18,60,163,0
22511,21,60,39,0
22512,18,60,27,0
2,21,60,39,0
22504,18,60,39,0
22507,3,60,193,0
10965,3,60,216,0
10989,21,60,216,0
10987,21,60,193,0
22589,21,60,81,0
22573,3,60,208,0
22564,3,60,208,0
24690,21,60,34,0
24695,30,60,193,0
24696,21,60,193,0
22553,30,60,215,0
22558,3,60,208,0
22545,43,60,193,0
24685,3,60,208,0
22538,21,60,208,0
31420,18,60,39,0
24777,18,60,215,0
24784,18,60,208,0
31437,21,60,163,0
24758,30,60,144,0
24769,21,60,216,0
24761,30,60,193,0
31469,30,60,163,0
31463,21,60,163,0
24741,3,60,39,0
31446,30,60,193,0
22497,18,60,81,0
31441,18,60,193,0
24717,30,60,208,0
31442,18,60,215,0
31459,30,60,193,0
31450,21,60,144,0
24726,18,60,27,0
24728,3,60,81,0
24729,79,60,81,0
10919,3,60,208,0
10927,21,60,208,0
10922,21,60,216,0
10916,18,60,215,0
24700,21,60,215,0
10934,3,60,208,0
31499,30,60,39,0
10894,21,60,216,0
10870,79,60,81,0
10879,21,60,163,0
22406,18,60,81,0
10881,18,60,215,0
10880,30,60,27,0
10866,30,60,144,0
10861,18,60,215,0
10831,30,60,81,0
10845,18,60,208,0
10849,30,60,34,0
10842,3,60,144,0
22481,30,60,208,0
22489,18,60,193,0
22478,18,60,215,0
22473,43,60,81,0
24567,18,60,81,0
24568,21,60,81,0
24565,18,60,81,0
22425,21,60,27,0
22412,21,60,39,0
24585,21,60,208,0
24579,3,60,215,0
24632,30,60,208,0
33,21,60,208,0
37,18,60,163,0
38,21,60,34,0
24646,30,60,144,0
23,18,60,163,0
26,18,60,81,0
31303,18,60,208,0
21,18,60,81,0
24667,30,60,39,0
24668,21,60,208,0
31317,30,60,34,0
31325,30,60,81,0
31329,30,60,163,0
31331,30,60,193,0
31332,18,60,208,0
31337,3,60,193,0
24601,3,60,27,0
71,18,60,208,0
75,21,60,27,0
58,3,60,216,0
24612,3,60,144,0
31349,30,60,163,0
48,18,60,216,0
31350,3,60,208,0
31352,43,60,208,0
31358,30,60,27,0
51,3,60,34,0
52,30,60,208,0
53,30,60,39,0
10819,3,60,144,0
10818,30,60,163,0
10808,30,60,163,0
31372,18,60,163,0
10817,3,60,215,0
10814,21,60,163,0
31382,3,60,144,0
12850,21,60,215,0
12853,3,60,39,0
12852,21,60,163,0
10719,3,60,216,0
10730,79,60,208,0
12875,79,60,81,0
10740,30,60,208,0
12885,3,60,144,0
12887,18,60,144,0
12883,21,60,208,0
12890,18,60,34,0
10751,3,60,27,0
10763,3,60,39,0
10777,3,60,208,0
22323,3,60,216,0
24467,43,60,163,0
24468,3,60,208,0
22329,3,60,215,0
24459,3,60,193,0
35544,3,60,39,0
35531,18,60,215,0
24447,30,60,193,0
22300,3,60,215,0
35536,3,60,215,0
22308,3,60,215,0
24441,30,60,81,0
35516,21,60,216,0
12812,21,60,81,0
22367,3,60,34,0
12813,30,60,39,0
22363,30,60,216,0
35509,3,60,81,0
35506,18,60,34,0
35508,30,60,163,0
12820,30,60,216,0
12831,30,60,39,0
12839,21,60,27,0
22346,3,60,163,0
24488,30,60,27,0
22345,3,60,216,0
12837,30,60,81,0
12844,30,60,193,0
22339,18,60,216,0
12848,30,60,215,0
24478,3,60,216,0
22335,43,60,81,0
24473,30,60,193,0
24470,30,60,215,0
22275,79,60,163,0
22289,18,60,193,0
22287,30,60,81,0
24500,3,60,193,0
31233,21,60,216,0
24505,21,60,163,0
31231,3,60,27,0
24507,21,60,27,0
22250,30,60,39,0
22251,3,60,215,0
35461,3,60,81,0
24536,3,60,215,0
35464,30,60,81,0
24530,21,60,208,0
35470,43,60,208,0
24549,21,60,34,0
35476,18,60,216,0
24546,79,60,208,0
24545,30,60,144,0
22292,43,60,163,0
35449,21,60,144,0
35447,3,60,216,0
22297,21,60,215,0
35450,21,60,34,0
24527,30,60,215,0
31296,30,60,81,0
31294,18,60,27,0
31292,3,60,193,0
10702,3,60,39,0
10706,30,60,34,0
31258,3,60,215,0
12990,3,60,34,0
12994,30,60,81,0
12992,21,60,216,0
10611,21,60,27,0
24395,3,60,39,0
24391,18,60,27,0
10629,30,60,81,0
10626,30,60,39,0
10623,30,60,208,0
24398,3,60,34,0
12980,30,60,34,0
10608,30,60,163,0
31093,18,60,163,0
31090,3,60,34,0
31091,18,60,39,0
10650,30,60,216,0
10658,30,60,34,0
31084,30,60,27,0
31085,18,60,81,0
31080,21,60,216,0
31089,18,60,34,0
31086,18,60,81,0
10668,79,60,208,0
10635,3,60,208,0
10636,30,60,34,0
10639,43,60,163,0
10644,30,60,39,0
10648,30,60,208,0
10646,21,60,216,0
12917,79,60,208,0
24321,21,60,208,0
12914,30,60,81,0
24314,18,60,216,0
12928,3,60,39,0
24313,30,60,27,0
10678,30,60,215,0
24346,18,60,144,0
10671,43,60,81,0
22205,21,60,216,0
10681,18,60,34,0
24334,30,60,39,0
12901,18,60,39,0
12906,21,60,34,0
12904,21,60,34,0
24369,79,60,163,0
12955,21,60,216,0
24367,30,60,193,0
12956,43,60,163,0
24363,30,60,81,0
22247,30,60,27,0
12932,3,60,216,0
22240,30,60,208,0
24383,30,60,215,0
22236,18,60,193,0
12948,21,60,208,0
22231,18,60,163,0
24374,21,60,208,0
22132,18,60,193,0
22141,21,60,39,0
22151,21,60,81,0
31100,30,60,39,0
31105,21,60,34,0
22161,21,60,39,0
22172,30,60,193,0
22181,3,60,27,0
22182,30,60,27,0
24400,21,60,208,0
24402,3,60,215,0
22189,3,60,215,0
22195,30,60,208,0
24414,18,60,208,0
24419,21,60,27,0
24421,43,60,208,0
24429,3,60,81,0
31164,3,60,193,0
31167,30,60,193,0
31172,18,60,215,0
31171,30,60,215,0
31185,21,60,34,0
31181,30,60,163,0
31128,79,60,208,0
31126,3,60,163,0
31125,30,60,81,0
31132,30,60,27,0
31157,18,60,34,0
29024,30,60,208,0
29023,18,60,208,0
33047,18,60,208,0
22113,3,60,27,0
29039,3,60,215,0
29038,30,60,163,0
22127,21,60,193,0
22128,18,60,39,0
29004,3,60,193,0
29003,18,60,34,0
12606,30,60,208,0
29012,30,60,34,0
22108,18,60,27,0
22109,3,60,27,0
33084,21,60,39,0
35306,3,60,27,0
35305,18,60,39,0
33091,18,60,39,0
33093,30,60,163,0
33094,30,60,193,0
35313,18,60,81,0
35312,21,60,215,0
33073,18,60,81,0
33072,18,60,39,0
12661,18,60,34,0
12660,3,60,39,0
29081,18,60,34,0
12680,21,60,193,0
12673,3,60,39,0
29092,18,60,216,0
12622,43,60,163,0
29065,43,60,163,0
29063,3,60,208,0
12610,3,60,216,0
12611,3,60,81,0
29073,21,60,215,0
12646,18,60,39,0
29054,30,60,39,0
29051,18,60,39,0
31038,21,60,216,0
7064,21,60,193,0
31039,30,60,39,0
31025,18,60,34,0
7071,3,60,215,0
31021,30,60,144,0
31029,18,60,34,0
35294,18,60,216,0
31019,21,60,39,0
7044,30,60,163,0
7051,3,60,163,0
7052,30,60,39,0
31006,30,60,39,0
7057,30,60,34,0
12572,30,60,193,0
12589,43,60,208,0
31065,30,60,39,0
31051,30,60,34,0
31040,3,60,27,0
31041,21,60,163,0
22095,3,60,216,0
31042,21,60,144,0
7097,30,60,27,0
35223,18,60,27,0
22075,43,60,193,0
35212,3,60,216,0
22067,30,60,34,0
22055,43,60,81,0
22054,18,60,163,0
35278,3,60,34,0
33138,43,60,208,0
22046,21,60,208,0
7022,18,60,34,0
