calendrier_id,date,ajout
252,20171219,0
252,20171220,0
252,20171225,0
252,20180101,0
252,20180108,0
252,20180109,0
252,20180110,0
252,20180115,0
252,20180116,0
252,20180117,0
252,20180122,0
252,20180123,0
252,20180124,0
252,20180129,0
252,20180130,0
252,20180131,0
252,20180205,0
252,20180206,0
252,20180207,0
252,20180226,0
252,20180227,0
252,20180228,0
252,20180305,0
252,20180306,0
252,20180307,0
252,20180312,0
252,20180313,0
252,20180314,0
252,20180319,0
252,20180320,0
252,20180321,0
252,20180326,0
252,20180327,0
252,20180328,0
252,20180402,0
252,20180403,0
252,20180404,0
71,20171109,0
178,20171109,0
71,20171110,0
178,20171110,0
71,20171116,0
178,20171116,0
71,20171117,0
178,20171117,0
71,20171123,0
178,20171123,0
71,20171124,0
178,20171124,0
71,20171130,0
178,20171130,0
71,20171201,0
178,20171201,0
71,20171207,0
178,20171207,0
71,20171208,0
178,20171208,0
71,20171214,0
178,20171214,0
71,20171215,0
178,20171215,0
71,20171221,0
178,20171221,0
71,20171222,0
178,20171222,0
71,20180111,0
178,20180111,0
71,20180112,0
178,20180112,0
71,20180118,0
178,20180118,0
71,20180119,0
178,20180119,0
71,20180125,0
178,20180125,0
71,20180126,0
178,20180126,0
71,20180201,0
178,20180201,0
71,20180202,0
178,20180202,0
71,20180208,0
178,20180208,0
71,20180209,0
178,20180209,0
71,20180301,0
178,20180301,0
71,20180302,0
178,20180302,0
71,20180308,0
178,20180308,0
71,20180309,0
178,20180309,0
71,20180315,0
178,20180315,0
71,20180316,0
178,20180316,0
71,20180322,0
178,20180322,0
71,20180323,0
178,20180323,0
71,20180329,0
178,20180329,0
71,20180330,0
178,20180330,0
71,20180405,0
178,20180405,0
71,20180406,0
178,20180406,0
143,20171105,0
143,20171112,0
143,20171119,0
143,20171126,0
143,20171203,0
143,20171210,0
143,20171231,0
143,20180107,0
143,20180114,0
143,20180121,0
143,20180128,0
143,20180204,0
143,20180211,0
143,20180225,0
143,20180304,0
143,20180311,0
143,20180318,0
143,20180325,0
143,20180408,0
143,20180422,0
143,20180513,0
143,20180527,0
143,20171101,1
143,20171225,1
143,20180101,1
143,20180508,1
146,20171112,0
146,20171119,0
146,20171126,0
146,20171203,0
146,20171210,0
146,20171217,0
146,20171224,0
146,20180107,0
146,20180114,0
146,20180121,0
146,20180128,0
146,20180204,0
146,20180211,0
146,20180218,0
146,20180225,0
146,20180304,0
146,20180311,0
146,20180318,0
146,20180325,0
146,20180401,0
146,20180408,0
146,20180415,0
146,20180422,0
146,20180429,0
146,20180506,0
146,20171111,1
146,20180510,1
260,20171023,0
260,20171024,0
260,20171025,0
260,20171030,0
260,20171031,0
260,20171101,0
260,20171225,0
260,20171226,0
260,20171227,0
260,20180101,0
260,20180102,0
260,20180103,0
260,20180212,0
260,20180213,0
260,20180214,0
260,20180219,0
260,20180220,0
260,20180221,0
260,20180402,0
260,20180409,0
260,20180410,0
260,20180411,0
260,20180416,0
260,20180417,0
260,20180418,0
260,20180501,0
260,20180508,0
260,20180521,0
70,20171026,0
69,20171026,0
70,20171027,0
69,20171027,0
70,20171102,0
69,20171102,0
70,20171103,0
69,20171103,0
70,20171228,0
69,20171228,0
70,20171229,0
69,20171229,0
70,20180104,0
69,20180104,0
70,20180105,0
69,20180105,0
70,20180215,0
69,20180215,0
70,20180216,0
69,20180216,0
70,20180222,0
69,20180222,0
70,20180223,0
69,20180223,0
70,20180412,0
69,20180412,0
70,20180413,0
69,20180413,0
70,20180419,0
69,20180419,0
70,20180420,0
69,20180420,0
70,20180510,0
69,20180510,0
88,20171111,0
81,20171231,0
81,20171101,1
81,20171225,1
81,20180101,1
81,20180402,1
81,20180508,1
81,20180521,1
133,20171101,0
133,20171106,0
133,20171107,0
133,20171108,0
133,20171113,0
133,20171114,0
133,20171115,0
133,20171120,0
133,20171121,0
133,20171122,0
133,20171127,0
133,20171128,0
133,20171129,0
133,20171204,0
133,20171205,0
133,20171206,0
133,20171211,0
133,20171212,0
133,20171213,0
133,20171218,0
133,20171219,0
133,20171220,0
133,20171225,0
133,20180101,0
133,20180108,0
133,20180109,0
133,20180110,0
133,20180115,0
133,20180116,0
133,20180117,0
133,20180122,0
133,20180123,0
133,20180124,0
133,20180129,0
133,20180130,0
133,20180131,0
133,20180205,0
133,20180206,0
133,20180207,0
133,20180226,0
133,20180227,0
133,20180228,0
133,20180305,0
133,20180306,0
133,20180307,0
133,20180312,0
133,20180313,0
133,20180314,0
133,20180319,0
133,20180320,0
133,20180321,0
133,20180326,0
133,20180327,0
133,20180328,0
133,20180402,0
133,20180403,0
133,20180404,0
120,20171109,0
205,20171109,0
120,20171110,0
205,20171110,0
120,20171116,0
205,20171116,0
120,20171117,0
205,20171117,0
120,20171123,0
205,20171123,0
120,20171124,0
205,20171124,0
120,20171130,0
205,20171130,0
120,20171201,0
205,20171201,0
120,20171207,0
205,20171207,0
120,20171208,0
205,20171208,0
120,20171214,0
205,20171214,0
120,20171215,0
205,20171215,0
120,20171221,0
205,20171221,0
120,20171222,0
205,20171222,0
120,20180111,0
205,20180111,0
120,20180112,0
205,20180112,0
120,20180118,0
205,20180118,0
120,20180119,0
205,20180119,0
120,20180125,0
205,20180125,0
120,20180126,0
205,20180126,0
120,20180201,0
205,20180201,0
120,20180202,0
205,20180202,0
120,20180208,0
205,20180208,0
120,20180209,0
205,20180209,0
120,20180301,0
205,20180301,0
120,20180302,0
205,20180302,0
120,20180308,0
205,20180308,0
120,20180309,0
205,20180309,0
120,20180315,0
205,20180315,0
120,20180316,0
205,20180316,0
120,20180322,0
205,20180322,0
120,20180323,0
205,20180323,0
120,20180329,0
205,20180329,0
120,20180330,0
205,20180330,0
120,20180405,0
205,20180405,0
120,20180406,0
205,20180406,0
104,20171112,0
104,20171119,0
104,20171126,0
104,20171203,0
104,20171210,0
104,20171217,0
104,20171224,0
104,20180107,0
104,20180114,0
104,20180121,0
104,20180128,0
104,20180204,0
104,20180211,0
104,20180218,0
104,20180225,0
104,20180304,0
104,20180311,0
104,20180318,0
104,20180325,0
104,20180401,0
104,20180408,0
104,20180415,0
104,20180422,0
104,20180429,0
104,20180506,0
104,20171111,1
104,20180510,1
255,20171023,0
255,20171024,0
255,20171025,0
255,20171030,0
255,20171031,0
255,20171101,0
255,20171225,0
255,20171226,0
255,20171227,0
255,20180101,0
255,20180102,0
255,20180103,0
255,20180212,0
255,20180213,0
255,20180214,0
255,20180219,0
255,20180220,0
255,20180221,0
255,20180402,0
255,20180409,0
255,20180410,0
255,20180411,0
255,20180416,0
255,20180417,0
255,20180418,0
255,20180501,0
255,20180508,0
255,20180521,0
207,20171026,0
221,20171026,0
207,20171027,0
221,20171027,0
207,20171102,0
221,20171102,0
207,20171103,0
221,20171103,0
207,20171228,0
221,20171228,0
207,20171229,0
221,20171229,0
207,20180104,0
221,20180104,0
207,20180105,0
221,20180105,0
207,20180215,0
221,20180215,0
207,20180216,0
221,20180216,0
207,20180222,0
221,20180222,0
207,20180223,0
221,20180223,0
207,20180412,0
221,20180412,0
207,20180413,0
221,20180413,0
207,20180419,0
221,20180419,0
207,20180420,0
221,20180420,0
207,20180510,0
221,20180510,0
124,20171111,0
153,20171231,0
153,20171101,1
153,20171225,1
153,20180101,1
153,20180402,1
153,20180508,1
153,20180521,1
15,20171101,0
15,20171106,0
15,20171107,0
15,20171108,0
15,20171113,0
15,20171114,0
15,20171115,0
15,20171120,0
15,20171121,0
15,20171122,0
15,20171127,0
15,20171128,0
15,20171129,0
15,20171204,0
15,20171205,0
15,20171206,0
15,20171211,0
15,20171212,0
15,20171213,0
15,20171218,0
15,20171219,0
15,20171220,0
15,20171225,0
15,20180101,0
15,20180108,0
15,20180109,0
15,20180110,0
15,20180115,0
15,20180116,0
15,20180117,0
15,20180122,0
15,20180123,0
15,20180124,0
15,20180129,0
15,20180130,0
15,20180131,0
15,20180205,0
15,20180206,0
15,20180207,0
15,20180226,0
15,20180227,0
15,20180228,0
15,20180305,0
15,20180306,0
15,20180307,0
15,20180312,0
15,20180313,0
15,20180314,0
15,20180319,0
15,20180320,0
15,20180321,0
15,20180326,0
15,20180327,0
15,20180328,0
15,20180402,0
15,20180403,0
15,20180404,0
111,20171109,0
106,20171109,0
111,20171110,0
106,20171110,0
111,20171116,0
106,20171116,0
111,20171117,0
106,20171117,0
111,20171123,0
106,20171123,0
111,20171124,0
106,20171124,0
111,20171130,0
106,20171130,0
111,20171201,0
106,20171201,0
111,20171207,0
106,20171207,0
111,20171208,0
106,20171208,0
111,20171214,0
106,20171214,0
111,20171215,0
106,20171215,0
111,20171221,0
106,20171221,0
111,20171222,0
106,20171222,0
111,20180111,0
106,20180111,0
111,20180112,0
106,20180112,0
111,20180118,0
106,20180118,0
111,20180119,0
106,20180119,0
111,20180125,0
106,20180125,0
111,20180126,0
106,20180126,0
111,20180201,0
106,20180201,0
111,20180202,0
106,20180202,0
111,20180208,0
106,20180208,0
111,20180209,0
106,20180209,0
111,20180301,0
106,20180301,0
111,20180302,0
106,20180302,0
111,20180308,0
106,20180308,0
111,20180309,0
106,20180309,0
111,20180315,0
106,20180315,0
111,20180316,0
106,20180316,0
111,20180322,0
106,20180322,0
111,20180323,0
106,20180323,0
111,20180329,0
106,20180329,0
111,20180330,0
106,20180330,0
111,20180405,0
106,20180405,0
111,20180406,0
106,20180406,0
150,20171112,0
150,20171119,0
150,20171126,0
150,20171203,0
150,20171210,0
150,20171217,0
150,20171224,0
150,20180107,0
150,20180114,0
150,20180121,0
150,20180128,0
150,20180204,0
150,20180211,0
150,20180218,0
150,20180225,0
150,20180304,0
150,20180311,0
150,20180318,0
150,20180325,0
150,20180401,0
150,20180408,0
150,20180415,0
150,20180422,0
150,20180429,0
150,20180506,0
150,20171111,1
150,20180510,1
22,20171023,0
22,20171024,0
22,20171025,0
22,20171030,0
22,20171031,0
22,20171101,0
22,20171225,0
22,20171226,0
22,20171227,0
22,20180101,0
22,20180102,0
22,20180103,0
22,20180212,0
22,20180213,0
22,20180214,0
22,20180219,0
22,20180220,0
22,20180221,0
22,20180402,0
22,20180409,0
22,20180410,0
22,20180411,0
22,20180416,0
22,20180417,0
22,20180418,0
22,20180501,0
22,20180508,0
22,20180521,0
118,20171026,0
29,20171026,0
118,20171027,0
29,20171027,0
118,20171102,0
29,20171102,0
118,20171103,0
29,20171103,0
118,20171228,0
29,20171228,0
118,20171229,0
29,20171229,0
118,20180104,0
29,20180104,0
118,20180105,0
29,20180105,0
118,20180215,0
29,20180215,0
118,20180216,0
29,20180216,0
118,20180222,0
29,20180222,0
118,20180223,0
29,20180223,0
118,20180412,0
29,20180412,0
118,20180413,0
29,20180413,0
118,20180419,0
29,20180419,0
118,20180420,0
29,20180420,0
118,20180510,0
29,20180510,0
266,20171111,0
84,20171231,0
84,20171101,1
84,20171225,1
84,20180101,1
84,20180402,1
84,20180508,1
84,20180521,1
113,20171101,0
113,20171106,0
113,20171107,0
113,20171108,0
113,20171113,0
113,20171114,0
113,20171115,0
113,20171120,0
113,20171121,0
113,20171122,0
113,20171127,0
113,20171128,0
113,20171129,0
113,20171204,0
113,20171205,0
113,20171206,0
113,20171211,0
113,20171212,0
113,20171213,0
113,20171218,0
113,20171219,0
113,20171220,0
113,20171225,0
113,20180101,0
113,20180108,0
113,20180109,0
113,20180110,0
113,20180115,0
113,20180116,0
113,20180117,0
113,20180122,0
113,20180123,0
113,20180124,0
113,20180129,0
113,20180130,0
113,20180131,0
113,20180205,0
113,20180206,0
113,20180207,0
113,20180226,0
113,20180227,0
113,20180228,0
113,20180305,0
113,20180306,0
113,20180307,0
113,20180312,0
113,20180313,0
113,20180314,0
113,20180319,0
113,20180320,0
113,20180321,0
113,20180326,0
113,20180327,0
113,20180328,0
113,20180402,0
113,20180403,0
113,20180404,0
19,20171109,0
240,20171109,0
19,20171110,0
240,20171110,0
19,20171116,0
240,20171116,0
19,20171117,0
240,20171117,0
19,20171123,0
240,20171123,0
19,20171124,0
240,20171124,0
19,20171130,0
240,20171130,0
19,20171201,0
240,20171201,0
19,20171207,0
240,20171207,0
19,20171208,0
240,20171208,0
19,20171214,0
240,20171214,0
19,20171215,0
240,20171215,0
19,20171221,0
240,20171221,0
19,20171222,0
240,20171222,0
19,20180111,0
240,20180111,0
19,20180112,0
240,20180112,0
19,20180118,0
240,20180118,0
19,20180119,0
240,20180119,0
19,20180125,0
240,20180125,0
19,20180126,0
240,20180126,0
19,20180201,0
240,20180201,0
19,20180202,0
240,20180202,0
19,20180208,0
240,20180208,0
19,20180209,0
240,20180209,0
19,20180301,0
240,20180301,0
19,20180302,0
240,20180302,0
19,20180308,0
240,20180308,0
19,20180309,0
240,20180309,0
19,20180315,0
240,20180315,0
19,20180316,0
240,20180316,0
19,20180322,0
240,20180322,0
19,20180323,0
240,20180323,0
19,20180329,0
240,20180329,0
19,20180330,0
240,20180330,0
19,20180405,0
240,20180405,0
19,20180406,0
240,20180406,0
17,20171112,0
17,20171119,0
17,20171126,0
17,20171203,0
17,20171210,0
17,20171217,0
17,20171224,0
17,20180107,0
17,20180114,0
17,20180121,0
17,20180128,0
17,20180204,0
17,20180211,0
17,20180218,0
17,20180225,0
17,20180304,0
17,20180311,0
17,20180318,0
17,20180325,0
17,20180401,0
17,20180408,0
17,20180415,0
17,20180422,0
17,20180429,0
17,20180506,0
17,20171111,1
17,20180510,1
184,20170912,0
184,20171023,0
184,20171024,0
184,20171025,0
184,20171026,0
184,20171027,0
184,20171030,0
184,20171031,0
184,20171101,0
184,20171102,0
184,20171103,0
184,20171225,0
184,20171226,0
184,20171227,0
184,20171228,0
184,20171229,0
184,20180101,0
184,20180102,0
184,20180103,0
184,20180104,0
184,20180105,0
184,20180212,0
184,20180213,0
184,20180214,0
184,20180215,0
184,20180216,0
184,20180219,0
184,20180220,0
184,20180221,0
184,20180222,0
184,20180223,0
184,20180402,0
184,20180409,0
184,20180410,0
184,20180411,0
184,20180412,0
184,20180413,0
184,20180416,0
184,20180417,0
184,20180418,0
184,20180419,0
184,20180420,0
184,20180501,0
184,20180508,0
184,20180510,0
184,20180521,0
54,20171111,0
256,20171101,1
256,20171111,1
256,20171225,1
256,20180101,1
256,20180402,1
256,20180508,1
256,20180510,1
256,20180521,1
141,20171101,0
141,20171106,0
141,20171107,0
141,20171108,0
141,20171109,0
141,20171110,0
141,20171113,0
141,20171114,0
141,20171115,0
141,20171116,0
141,20171117,0
141,20171120,0
141,20171121,0
141,20171122,0
141,20171123,0
141,20171124,0
141,20171127,0
141,20171128,0
141,20171129,0
141,20171130,0
141,20171201,0
141,20171204,0
141,20171205,0
141,20171206,0
141,20171207,0
141,20171208,0
141,20171211,0
141,20171212,0
141,20171213,0
141,20171214,0
141,20171215,0
141,20171218,0
141,20171219,0
141,20171220,0
141,20171221,0
141,20171222,0
141,20171225,0
141,20180101,0
141,20180108,0
141,20180109,0
141,20180110,0
141,20180111,0
141,20180112,0
141,20180115,0
141,20180116,0
141,20180117,0
141,20180118,0
141,20180119,0
141,20180122,0
141,20180123,0
141,20180124,0
141,20180125,0
141,20180126,0
141,20180129,0
141,20180130,0
141,20180131,0
141,20180201,0
141,20180202,0
141,20180205,0
141,20180206,0
141,20180207,0
141,20180208,0
141,20180209,0
141,20180226,0
141,20180227,0
141,20180228,0
141,20180301,0
141,20180302,0
141,20180305,0
141,20180306,0
141,20180307,0
141,20180308,0
141,20180309,0
141,20180312,0
141,20180313,0
141,20180314,0
141,20180315,0
141,20180316,0
141,20180319,0
141,20180320,0
141,20180321,0
141,20180322,0
141,20180323,0
141,20180326,0
141,20180327,0
141,20180328,0
141,20180329,0
141,20180330,0
141,20180402,0
141,20180403,0
141,20180404,0
141,20180405,0
141,20180406,0
129,20171101,0
129,20171225,0
129,20180101,0
129,20180402,0
129,20180501,0
129,20180508,0
129,20180510,0
129,20180521,0
57,20171111,0
250,20171101,1
250,20171111,1
250,20171225,1
250,20180101,1
250,20180402,1
250,20180508,1
250,20180510,1
250,20180521,1
185,20171101,0
185,20171225,0
185,20180101,0
185,20180402,0
185,20180501,0
185,20180508,0
185,20180510,0
185,20180521,0
46,20171111,0
33,20171101,1
33,20171111,1
33,20171225,1
33,20180101,1
33,20180402,1
33,20180508,1
33,20180510,1
33,20180521,1
231,20170912,0
231,20171023,0
231,20171024,0
231,20171025,0
231,20171026,0
231,20171027,0
231,20171030,0
231,20171031,0
231,20171101,0
231,20171102,0
231,20171103,0
231,20171225,0
231,20171226,0
231,20171227,0
231,20171228,0
231,20171229,0
231,20180101,0
231,20180102,0
231,20180103,0
231,20180104,0
231,20180105,0
231,20180212,0
231,20180213,0
231,20180214,0
231,20180215,0
231,20180216,0
231,20180219,0
231,20180220,0
231,20180221,0
231,20180222,0
231,20180223,0
231,20180402,0
231,20180409,0
231,20180410,0
231,20180411,0
231,20180412,0
231,20180413,0
231,20180416,0
231,20180417,0
231,20180418,0
231,20180419,0
231,20180420,0
231,20180501,0
231,20180508,0
231,20180510,0
231,20180521,0
44,20171111,0
193,20171101,1
193,20171111,1
193,20171225,1
193,20180101,1
193,20180402,1
193,20180508,1
193,20180510,1
193,20180521,1
47,20171101,0
47,20171106,0
47,20171107,0
47,20171108,0
47,20171109,0
47,20171110,0
47,20171113,0
47,20171114,0
47,20171115,0
47,20171116,0
47,20171117,0
47,20171120,0
47,20171121,0
47,20171122,0
47,20171123,0
47,20171124,0
47,20171127,0
47,20171128,0
47,20171129,0
47,20171130,0
47,20171201,0
47,20171204,0
47,20171205,0
47,20171206,0
47,20171207,0
47,20171208,0
47,20171211,0
47,20171212,0
47,20171213,0
47,20171214,0
47,20171215,0
47,20171218,0
47,20171219,0
47,20171220,0
47,20171221,0
47,20171222,0
47,20171225,0
47,20180101,0
47,20180108,0
47,20180109,0
47,20180110,0
47,20180111,0
47,20180112,0
47,20180115,0
47,20180116,0
47,20180117,0
47,20180118,0
47,20180119,0
47,20180122,0
47,20180123,0
47,20180124,0
47,20180125,0
47,20180126,0
47,20180129,0
47,20180130,0
47,20180131,0
47,20180201,0
47,20180202,0
47,20180205,0
47,20180206,0
47,20180207,0
47,20180208,0
47,20180209,0
47,20180226,0
47,20180227,0
47,20180228,0
47,20180301,0
47,20180302,0
47,20180305,0
47,20180306,0
47,20180307,0
47,20180308,0
47,20180309,0
47,20180312,0
47,20180313,0
47,20180314,0
47,20180315,0
47,20180316,0
47,20180319,0
47,20180320,0
47,20180321,0
47,20180322,0
47,20180323,0
47,20180326,0
47,20180327,0
47,20180328,0
47,20180329,0
47,20180330,0
47,20180402,0
47,20180403,0
47,20180404,0
47,20180405,0
47,20180406,0
16,20171101,0
16,20171225,0
16,20180101,0
16,20180402,0
16,20180501,0
16,20180508,0
16,20180510,0
16,20180521,0
74,20171111,0
58,20170912,0
58,20171023,0
58,20171024,0
58,20171025,0
58,20171026,0
58,20171027,0
58,20171030,0
58,20171031,0
58,20171101,0
58,20171102,0
58,20171103,0
58,20171225,0
58,20171226,0
58,20171227,0
58,20171228,0
58,20171229,0
58,20180101,0
58,20180102,0
58,20180103,0
58,20180104,0
58,20180105,0
58,20180212,0
58,20180213,0
58,20180214,0
58,20180215,0
58,20180216,0
58,20180219,0
58,20180220,0
58,20180221,0
58,20180222,0
58,20180223,0
58,20180402,0
58,20180409,0
58,20180410,0
58,20180411,0
58,20180412,0
58,20180413,0
58,20180416,0
58,20180417,0
58,20180418,0
58,20180419,0
58,20180420,0
58,20180501,0
58,20180508,0
58,20180510,0
58,20180521,0
75,20171111,0
36,20171101,1
36,20171111,1
36,20171225,1
36,20180101,1
36,20180402,1
36,20180508,1
36,20180510,1
36,20180521,1
261,20171101,0
261,20171106,0
261,20171107,0
261,20171108,0
261,20171109,0
261,20171110,0
261,20171113,0
261,20171114,0
261,20171115,0
261,20171116,0
261,20171117,0
261,20171120,0
261,20171121,0
261,20171122,0
261,20171123,0
261,20171124,0
261,20171127,0
261,20171128,0
261,20171129,0
261,20171130,0
261,20171201,0
261,20171204,0
261,20171205,0
261,20171206,0
261,20171207,0
261,20171208,0
261,20171211,0
261,20171212,0
261,20171213,0
261,20171214,0
261,20171215,0
261,20171218,0
261,20171219,0
261,20171220,0
261,20171221,0
261,20171222,0
261,20171225,0
261,20180101,0
261,20180108,0
261,20180109,0
261,20180110,0
261,20180111,0
261,20180112,0
261,20180115,0
261,20180116,0
261,20180117,0
261,20180118,0
261,20180119,0
261,20180122,0
261,20180123,0
261,20180124,0
261,20180125,0
261,20180126,0
261,20180129,0
261,20180130,0
261,20180131,0
261,20180201,0
261,20180202,0
261,20180205,0
261,20180206,0
261,20180207,0
261,20180208,0
261,20180209,0
261,20180226,0
261,20180227,0
261,20180228,0
261,20180301,0
261,20180302,0
261,20180305,0
261,20180306,0
261,20180307,0
261,20180308,0
261,20180309,0
261,20180312,0
261,20180313,0
261,20180314,0
261,20180315,0
261,20180316,0
261,20180319,0
261,20180320,0
261,20180321,0
261,20180322,0
261,20180323,0
261,20180326,0
261,20180327,0
261,20180328,0
261,20180329,0
261,20180330,0
261,20180402,0
261,20180403,0
261,20180404,0
261,20180405,0
261,20180406,0
257,20171023,0
257,20171024,0
257,20171025,0
257,20171026,0
257,20171027,0
257,20171030,0
257,20171031,0
257,20171101,0
257,20171102,0
257,20171103,0
257,20171225,0
257,20171226,0
257,20171227,0
257,20171228,0
257,20171229,0
257,20180101,0
257,20180102,0
257,20180103,0
257,20180104,0
257,20180105,0
257,20180212,0
257,20180213,0
257,20180214,0
257,20180215,0
257,20180216,0
257,20180219,0
257,20180220,0
257,20180221,0
257,20180222,0
257,20180223,0
257,20180402,0
257,20180409,0
257,20180410,0
257,20180411,0
257,20180412,0
257,20180413,0
257,20180416,0
257,20180417,0
257,20180418,0
257,20180419,0
257,20180420,0
257,20180501,0
257,20180508,0
257,20180510,0
257,20180521,0
80,20171111,0
109,20171101,1
109,20171111,1
109,20171225,1
109,20180101,1
109,20180402,1
109,20180508,1
109,20180510,1
109,20180521,1
206,20171101,0
206,20171106,0
206,20171107,0
206,20171108,0
206,20171109,0
206,20171110,0
206,20171113,0
206,20171114,0
206,20171115,0
206,20171116,0
206,20171117,0
206,20171120,0
206,20171121,0
206,20171122,0
206,20171123,0
206,20171124,0
206,20171127,0
206,20171128,0
206,20171129,0
206,20171130,0
206,20171201,0
206,20171204,0
206,20171205,0
206,20171206,0
206,20171207,0
206,20171208,0
206,20171211,0
206,20171212,0
206,20171213,0
206,20171214,0
206,20171215,0
206,20171218,0
206,20171219,0
206,20171220,0
206,20171221,0
206,20171222,0
206,20171225,0
206,20180101,0
206,20180108,0
206,20180109,0
206,20180110,0
206,20180111,0
206,20180112,0
206,20180115,0
206,20180116,0
206,20180117,0
206,20180118,0
206,20180119,0
206,20180122,0
206,20180123,0
206,20180124,0
206,20180125,0
206,20180126,0
206,20180129,0
206,20180130,0
206,20180131,0
206,20180201,0
206,20180202,0
206,20180205,0
206,20180206,0
206,20180207,0
206,20180208,0
206,20180209,0
206,20180226,0
206,20180227,0
206,20180228,0
206,20180301,0
206,20180302,0
206,20180305,0
206,20180306,0
206,20180307,0
206,20180308,0
206,20180309,0
206,20180312,0
206,20180313,0
206,20180314,0
206,20180315,0
206,20180316,0
206,20180319,0
206,20180320,0
206,20180321,0
206,20180322,0
206,20180323,0
206,20180326,0
206,20180327,0
206,20180328,0
206,20180329,0
206,20180330,0
206,20180402,0
206,20180403,0
206,20180404,0
206,20180405,0
206,20180406,0
37,20171023,0
197,20171023,0
37,20171030,0
197,20171030,0
37,20171225,0
197,20171225,0
37,20180101,0
197,20180101,0
37,20180212,0
197,20180212,0
37,20180219,0
197,20180219,0
37,20180402,0
197,20180402,0
37,20180409,0
197,20180409,0
37,20180416,0
197,20180416,0
37,20180521,0
197,20180521,0
246,20171024,0
116,20171024,0
246,20171031,0
116,20171031,0
246,20171226,0
116,20171226,0
246,20180102,0
116,20180102,0
246,20180213,0
116,20180213,0
246,20180220,0
116,20180220,0
246,20180410,0
116,20180410,0
246,20180417,0
116,20180417,0
246,20180501,0
116,20180501,0
246,20180508,0
116,20180508,0
139,20171025,0
14,20171025,0
139,20171101,0
14,20171101,0
139,20171227,0
14,20171227,0
139,20180103,0
14,20180103,0
139,20180214,0
14,20180214,0
139,20180221,0
14,20180221,0
139,20180411,0
14,20180411,0
139,20180418,0
14,20180418,0
5,20171026,0
18,20171026,0
5,20171027,0
18,20171027,0
5,20171102,0
18,20171102,0
5,20171103,0
18,20171103,0
5,20171228,0
18,20171228,0
5,20171229,0
18,20171229,0
5,20180104,0
18,20180104,0
5,20180105,0
18,20180105,0
5,20180215,0
18,20180215,0
5,20180216,0
18,20180216,0
5,20180222,0
18,20180222,0
5,20180223,0
18,20180223,0
5,20180412,0
18,20180412,0
5,20180413,0
18,20180413,0
5,20180419,0
18,20180419,0
5,20180420,0
18,20180420,0
128,20171101,1
128,20171225,1
128,20180101,1
128,20180402,1
128,20180508,1
128,20180521,1
82,20171101,0
82,20171106,0
82,20171107,0
82,20171108,0
82,20171113,0
82,20171114,0
82,20171115,0
82,20171120,0
82,20171121,0
82,20171122,0
82,20171127,0
82,20171128,0
82,20171129,0
82,20171204,0
82,20171205,0
82,20171206,0
82,20171211,0
82,20171212,0
82,20171213,0
82,20171218,0
82,20171219,0
82,20171220,0
82,20171225,0
82,20180101,0
82,20180108,0
82,20180109,0
82,20180110,0
82,20180115,0
82,20180116,0
82,20180117,0
82,20180122,0
82,20180123,0
82,20180124,0
82,20180129,0
82,20180130,0
82,20180131,0
82,20180205,0
82,20180206,0
82,20180207,0
82,20180226,0
82,20180227,0
82,20180228,0
82,20180305,0
82,20180306,0
82,20180307,0
82,20180312,0
82,20180313,0
82,20180314,0
82,20180319,0
82,20180320,0
82,20180321,0
82,20180326,0
82,20180327,0
82,20180328,0
82,20180402,0
82,20180403,0
82,20180404,0
105,20171109,0
60,20171109,0
105,20171110,0
60,20171110,0
105,20171116,0
60,20171116,0
105,20171117,0
60,20171117,0
105,20171123,0
60,20171123,0
105,20171124,0
60,20171124,0
105,20171130,0
60,20171130,0
105,20171201,0
60,20171201,0
105,20171207,0
60,20171207,0
105,20171208,0
60,20171208,0
105,20171214,0
60,20171214,0
105,20171215,0
60,20171215,0
105,20171221,0
60,20171221,0
105,20171222,0
60,20171222,0
105,20180111,0
60,20180111,0
105,20180112,0
60,20180112,0
105,20180118,0
60,20180118,0
105,20180119,0
60,20180119,0
105,20180125,0
60,20180125,0
105,20180126,0
60,20180126,0
105,20180201,0
60,20180201,0
105,20180202,0
60,20180202,0
105,20180208,0
60,20180208,0
105,20180209,0
60,20180209,0
105,20180301,0
60,20180301,0
105,20180302,0
60,20180302,0
105,20180308,0
60,20180308,0
105,20180309,0
60,20180309,0
105,20180315,0
60,20180315,0
105,20180316,0
60,20180316,0
105,20180322,0
60,20180322,0
105,20180323,0
60,20180323,0
105,20180329,0
60,20180329,0
105,20180330,0
60,20180330,0
105,20180405,0
60,20180405,0
105,20180406,0
60,20180406,0
243,20171023,0
130,20171023,0
77,20171023,0
243,20171024,0
130,20171024,0
77,20171024,0
243,20171025,0
130,20171025,0
77,20171025,0
243,20171026,0
130,20171026,0
77,20171026,0
243,20171027,0
130,20171027,0
77,20171027,0
243,20171030,0
130,20171030,0
77,20171030,0
243,20171031,0
130,20171031,0
77,20171031,0
243,20171101,0
130,20171101,0
77,20171101,0
243,20171102,0
130,20171102,0
77,20171102,0
243,20171103,0
130,20171103,0
77,20171103,0
243,20171225,0
130,20171225,0
77,20171225,0
243,20171226,0
130,20171226,0
77,20171226,0
243,20171227,0
130,20171227,0
77,20171227,0
243,20171228,0
130,20171228,0
77,20171228,0
243,20171229,0
130,20171229,0
77,20171229,0
243,20180101,0
130,20180101,0
77,20180101,0
243,20180102,0
130,20180102,0
77,20180102,0
