direction_id,ligne_id,id,calendrier_id,macro_direction
46,0056,45297,28,0
46,0056,45296,27,0
36,0056,45291,52,1
36,0056,45290,43,1
36,0056,45293,69,1
36,0056,45292,53,1
36,0056,45288,36,1
36,0056,45287,35,1
36,0056,45289,42,1
36,0056,45284,27,1
46,0056,45283,73,0
36,0056,45286,30,1
36,0056,45285,28,1
46,0056,45280,53,0
46,0056,45282,71,0
46,0056,45281,69,0
46,0056,45277,42,0
46,0056,45276,36,0
46,0056,45279,52,0
46,0056,45278,43,0
46,0056,45273,28,0
46,0056,45272,27,0
46,0056,45275,35,0
46,0056,45274,30,0
36,0056,45271,73,1
36,0056,45270,71,1
36,0056,45269,69,1
36,0056,45266,43,1
36,0056,45265,42,1
36,0056,45268,53,1
36,0056,45267,52,1
36,0056,45262,30,1
36,0056,45261,28,1
36,0056,45264,36,1
36,0056,45263,35,1
36,0056,45260,27,1
36,0056,45259,73,1
36,0056,45258,71,1
36,0056,45255,52,1
36,0056,45254,43,1
36,0056,45257,69,1
36,0056,45256,53,1
36,0056,45251,35,1
36,0056,45250,30,1
36,0056,45253,42,1
36,0056,45252,36,1
36,0056,45248,27,1
36,0056,45247,73,1
36,0056,45249,28,1
36,0056,45244,53,1
36,0056,45243,52,1
36,0056,45246,71,1
36,0056,45245,69,1
36,0056,45240,36,1
36,0056,45242,43,1
36,0056,45241,42,1
46,0056,45424,57,0
46,0056,45423,58,0
36,0056,45426,57,1
46,0056,45425,58,0
36,0056,45420,57,1
46,0056,45422,57,0
36,0056,45421,58,1
46,0056,45428,57,0
36,0056,45427,58,1
46,0056,45429,58,0
46,0056,45413,58,0
46,0056,45412,57,0
36,0056,45415,58,1
36,0056,45414,57,1
46,0056,45411,58,0
46,0056,45410,57,0
46,0056,45417,58,0
46,0056,45416,57,0
36,0056,45419,58,1
36,0056,45418,57,1
46,0056,45402,57,0
46,0056,45401,58,0
46,0056,45404,57,0
46,0056,45403,58,0
46,0056,45400,57,0
46,0056,45409,58,0
46,0056,45406,57,0
46,0056,45405,58,0
46,0056,45408,57,0
46,0056,45407,58,0
46,0056,45398,57,0
46,0056,45397,58,0
46,0056,45399,58,0
36,0056,45394,57,1
36,0056,45393,58,1
46,0056,45396,57,0
36,0056,45395,58,1
36,0056,45390,57,1
36,0056,45392,57,1
36,0056,45391,58,1
36,0056,45387,58,1
36,0056,45386,57,1
36,0056,45389,58,1
36,0056,45388,57,1
36,0056,45383,58,1
36,0056,45382,57,1
36,0056,45385,58,1
36,0056,45384,57,1
36,0056,45381,58,1
36,0056,45380,57,1
46,0056,45379,73,0
46,0056,45376,53,0
46,0056,45375,52,0
46,0056,45378,71,0
46,0056,45377,69,0
46,0056,45372,36,0
46,0056,45371,35,0
46,0056,45374,43,0
46,0056,45373,42,0
46,0056,45370,30,0
46,0056,45369,28,0
46,0056,45368,27,0
36,0056,45365,69,1
36,0056,45364,53,1
36,0056,45367,73,1
36,0056,45366,71,1
36,0056,45361,42,1
36,0056,45360,36,1
36,0056,45363,52,1
36,0056,45362,43,1
17,0031,22239,56,0
17,0031,22231,56,0
17,0031,22232,57,0
17,0031,22233,58,0
17,0031,22234,55,0
17,0031,22235,56,0
17,0031,22236,57,0
17,0031,22237,58,0
17,0031,22238,55,0
17,0031,22230,55,0
18,0031,22242,55,1
18,0031,22243,56,1
18,0031,22244,57,1
18,0031,22245,58,1
18,0031,22246,55,1
18,0031,22247,56,1
18,0031,22248,57,1
18,0031,22249,58,1
17,0031,22240,57,0
17,0031,22241,58,0
18,0031,22217,58,1
18,0031,22218,55,1
18,0031,22219,56,1
18,0031,22210,55,1
18,0031,22211,56,1
18,0031,22212,57,1
18,0031,22213,58,1
18,0031,22214,55,1
18,0031,22215,56,1
18,0031,22216,57,1
17,0031,22228,57,0
17,0031,22229,58,0
18,0031,22220,57,1
18,0031,22221,58,1
18,0031,22222,55,1
18,0031,22223,56,1
18,0031,22224,57,1
18,0031,22225,58,1
17,0031,22226,55,0
17,0031,22227,56,0
18,0031,22206,55,1
18,0031,22207,56,1
18,0031,22208,57,1
18,0031,22209,58,1
18,0031,22200,57,1
18,0031,22201,58,1
18,0031,22202,55,1
18,0031,22203,56,1
18,0031,22204,57,1
18,0031,22205,58,1
18,0031,22198,55,1
18,0031,22199,56,1
17,0031,22190,55,0
17,0031,22191,56,0
17,0031,22192,57,0
17,0031,22193,58,0
17,0031,22194,55,0
17,0031,22195,56,0
17,0031,22196,57,0
17,0031,22197,58,0
17,0031,22176,57,0
17,0031,22177,58,0
17,0031,22178,55,0
17,0031,22179,56,0
17,0031,22170,55,0
17,0031,22171,56,0
17,0031,22172,57,0
17,0031,22173,58,0
17,0031,22174,55,0
17,0031,22175,56,0
17,0031,22187,56,0
17,0031,22188,57,0
17,0031,22189,58,0
17,0031,22180,57,0
17,0031,22181,58,0
17,0031,22182,55,0
17,0031,22183,56,0
17,0031,22184,57,0
17,0031,22185,58,0
17,0031,22186,55,0
18,0031,22158,55,1
18,0031,22159,56,1
17,0031,22165,58,0
17,0031,22166,55,0
17,0031,22167,56,0
17,0031,22168,57,0
17,0031,22169,58,0
18,0031,22160,57,1
18,0031,22161,58,1
17,0031,22162,55,0
17,0031,22163,56,0
17,0031,22164,57,0
18,0031,22253,58,1
18,0031,22254,55,1
18,0031,22255,56,1
18,0031,22256,57,1
18,0031,22257,58,1
18,0031,22258,55,1
18,0031,22259,56,1
18,0031,22250,55,1
18,0031,22251,56,1
18,0031,22252,57,1
18,0031,22260,57,1
18,0031,22261,58,1
18,0031,5340,79,1
18,0031,5341,45,1
18,0031,5342,61,1
18,0031,5343,75,1
18,0031,5344,77,1
18,0031,5345,79,1
18,0031,5336,45,1
18,0031,5337,61,1
18,0031,5338,75,1
18,0031,5339,77,1
18,0031,5350,79,1
18,0031,5351,45,1
18,0031,5352,61,1
18,0031,5353,75,1
18,0031,5354,77,1
18,0031,5355,79,1
18,0031,5356,45,1
18,0031,5346,45,1
18,0031,5347,61,1
18,0031,5348,75,1
18,0031,5349,77,1
18,0031,5360,79,1
17,0031,5361,45,0
17,0031,5362,61,0
17,0031,5363,75,0
17,0031,5364,77,0
17,0031,5365,79,0
17,0031,5366,45,0
17,0031,5367,61,0
18,0031,5357,61,1
18,0031,5358,75,1
18,0031,5359,77,1
17,0031,5371,45,0
17,0031,5372,61,0
17,0031,5373,75,0
17,0031,5374,77,0
17,0031,5375,79,0
17,0031,5376,45,0
17,0031,5377,61,0
17,0031,5378,75,0
17,0031,5370,79,0
17,0031,5368,75,0
17,0031,5369,77,0
17,0031,5382,61,0
17,0031,5383,75,0
17,0031,5384,77,0
17,0031,5385,79,0
17,0031,5386,45,0
17,0031,5387,61,0
17,0031,5388,75,0
17,0031,5389,77,0
17,0031,5380,79,0
17,0031,5381,45,0
17,0031,5379,77,0
18,0031,5393,75,1
18,0031,5394,77,1
18,0031,5395,79,1
18,0031,5396,45,1
18,0031,5397,61,1
18,0031,5398,75,1
18,0031,5399,77,1
17,0031,5390,79,0
18,0031,5391,45,1
18,0031,5392,61,1
18,0031,5400,79,1
17,0031,5410,79,0
17,0031,5411,45,0
17,0031,5409,77,0
18,0031,5401,45,1
18,0031,5402,61,1
18,0031,5403,75,1
18,0031,5404,77,1
18,0031,5405,79,1
17,0031,5406,45,0
17,0031,5407,61,0
17,0031,5408,75,0
17,0031,5420,79,0
17,0031,5421,45,0
17,0031,5422,61,0
17,0031,5412,61,0
17,0031,5413,75,0
17,0031,5414,77,0
17,0031,5415,79,0
17,0031,5416,45,0
17,0031,5417,61,0
17,0031,5418,75,0
17,0031,5419,77,0
17,0031,5430,79,0
17,0031,5431,45,0
17,0031,5432,61,0
17,0031,5433,75,0
17,0031,5423,75,0
17,0031,5424,77,0
17,0031,5425,79,0
17,0031,5426,45,0
17,0031,5427,61,0
17,0031,5428,75,0
17,0031,5429,77,0
17,0031,5440,79,0
17,0031,5441,45,0
17,0031,5442,61,0
17,0031,5443,75,0
17,0031,5444,77,0
17,0031,5434,77,0
17,0031,5435,79,0
17,0031,5436,45,0
17,0031,5437,61,0
17,0031,5438,75,0
17,0031,5439,77,0
18,0031,5450,79,1
18,0031,5451,45,1
18,0031,5452,61,1
18,0031,5453,75,1
18,0031,5454,77,1
18,0031,5455,79,1
17,0031,5445,79,0
18,0031,5446,45,1
18,0031,5447,61,1
18,0031,5448,75,1
18,0031,5449,77,1
18,0031,5460,79,1
18,0031,5461,45,1
18,0031,5462,61,1
18,0031,5463,75,1
18,0031,5464,77,1
18,0031,5465,79,1
18,0031,5466,45,1
18,0031,5456,45,1
18,0031,5457,61,1
18,0031,5458,75,1
18,0031,5459,77,1
18,0031,5470,79,1
18,0031,5471,45,1
18,0031,5472,61,1
18,0031,5473,75,1
18,0031,5474,77,1
18,0031,5475,79,1
18,0031,5476,45,1
18,0031,5477,61,1
18,0031,5467,61,1
18,0031,5468,75,1
18,0031,5469,77,1
18,0031,5481,45,1
18,0031,5482,61,1
18,0031,5483,75,1
18,0031,5484,77,1
18,0031,5485,79,1
18,0031,5486,45,1
18,0031,5487,61,1
18,0031,5488,75,1
18,0031,5480,79,1
18,0031,5478,75,1
18,0031,5479,77,1
18,0031,5492,61,1
18,0031,5493,75,1
18,0031,5494,77,1
18,0031,5495,79,1
18,0031,5496,45,1
18,0031,5497,61,1
18,0031,5498,75,1
18,0031,5499,77,1
18,0031,5490,79,1
18,0031,5491,45,1
18,0031,5489,77,1
18,0031,5510,79,1
18,0031,5508,75,1
18,0031,5509,77,1
18,0031,5500,79,1
18,0031,5501,45,1
18,0031,5502,61,1
18,0031,5503,75,1
18,0031,5504,77,1
18,0031,5505,79,1
18,0031,5506,45,1
18,0031,5507,61,1
18,0031,5520,79,1
18,0031,5521,45,1
18,0031,5519,77,1
18,0031,5511,45,1
18,0031,5512,61,1
18,0031,5513,75,1
18,0031,5514,77,1
18,0031,5515,79,1
18,0031,5516,45,1
18,0031,5517,61,1
18,0031,5518,75,1
17,0031,5530,79,0
17,0031,5531,45,0
17,0031,5532,61,0
18,0031,5522,61,1
18,0031,5523,75,1
18,0031,5524,77,1
18,0031,5525,79,1
17,0031,5526,45,0
17,0031,5527,61,0
17,0031,5528,75,0
17,0031,5529,77,0
17,0031,5540,79,0
17,0031,5541,45,0
17,0031,5542,61,0
17,0031,5543,75,0
17,0031,5533,75,0
17,0031,5534,77,0
17,0031,5535,79,0
17,0031,5536,45,0
17,0031,5537,61,0
17,0031,5538,75,0
17,0031,5539,77,0
17,0031,5550,79,0
17,0031,5551,45,0
17,0031,5552,61,0
17,0031,5553,75,0
17,0031,5554,77,0
17,0031,5544,77,0
17,0031,5545,79,0
17,0031,5546,45,0
17,0031,5547,61,0
17,0031,5548,75,0
17,0031,5549,77,0
17,0031,5560,79,0
17,0031,5561,45,0
17,0031,5562,61,0
17,0031,5563,75,0
17,0031,5564,77,0
17,0031,5565,79,0
17,0031,5555,79,0
17,0031,5556,45,0
17,0031,5557,61,0
17,0031,5558,75,0
17,0031,5559,77,0
17,0031,5570,79,0
18,0031,5571,45,1
18,0031,5572,61,1
18,0031,5573,75,1
18,0031,5574,77,1
18,0031,5575,79,1
17,0031,5576,45,0
17,0031,5566,45,0
17,0031,5567,61,0
17,0031,5568,75,0
17,0031,5569,77,0
17,0031,5580,79,0
17,0031,5581,45,0
17,0031,5582,61,0
17,0031,5583,75,0
17,0031,5584,77,0
17,0031,5585,79,0
17,0031,5577,61,0
17,0031,5578,75,0
17,0031,5579,77,0
34,0075,32283,63,1
34,0075,32284,65,1
34,0075,32281,52,1
34,0075,32282,53,1
34,0075,32280,51,1
6,0075,32289,22,0
34,0075,32287,71,1
34,0075,32288,73,1
34,0075,32285,67,1
34,0075,32286,69,1
34,0075,32272,36,1
34,0075,32273,37,1
34,0075,32270,34,1
34,0075,32271,35,1
34,0075,32278,47,1
34,0075,32279,49,1
34,0075,32276,42,1
34,0075,32277,43,1
34,0075,32274,39,1
34,0075,32275,41,1
34,0075,32262,22,1
34,0075,32269,33,1
34,0075,32267,30,1
34,0075,32268,32,1
34,0075,32265,27,1
34,0075,32266,28,1
34,0075,32263,24,1
34,0075,32264,26,1
6,0075,32324,34,0
6,0075,32325,35,0
6,0075,32322,32,0
6,0075,32323,33,0
6,0075,32320,28,0
6,0075,32321,30,0
6,0075,32328,39,0
6,0075,32329,41,0
6,0075,32326,36,0
6,0075,32327,37,0
6,0075,32313,69,0
6,0075,32314,71,0
6,0075,32311,65,0
6,0075,32312,67,0
6,0075,32310,63,0
6,0075,32319,27,0
6,0075,32317,24,0
6,0075,32318,26,0
6,0075,32315,73,0
6,0075,32316,22,0
6,0075,32302,41,0
6,0075,32303,42,0
6,0075,32300,37,0
6,0075,32301,39,0
6,0075,32308,52,0
6,0075,32309,53,0
6,0075,32306,49,0
6,0075,32307,51,0
6,0075,32304,43,0
6,0075,32305,47,0
6,0075,32393,67,0
6,0075,32394,69,0
6,0075,32391,63,0
6,0075,32392,65,0
6,0075,32390,53,0
6,0075,32399,26,0
6,0075,32397,22,0
6,0075,32398,24,0
6,0075,32395,71,0
6,0075,32396,73,0
6,0075,32382,39,0
6,0075,32383,41,0
6,0075,32380,36,0
6,0075,32381,37,0
6,0075,32388,51,0
6,0075,32389,52,0
6,0075,32386,47,0
6,0075,32387,49,0
6,0075,32384,42,0
6,0075,32385,43,0
6,0075,32371,24,0
6,0075,32372,26,0
6,0075,32370,22,0
6,0075,32379,35,0
6,0075,32377,33,0
6,0075,32378,34,0
6,0075,32375,30,0
6,0075,32376,32,0
6,0075,32373,27,0
6,0075,32374,28,0
6,0075,32360,49,0
6,0075,32361,51,0
6,0075,32368,71,0
6,0075,32369,73,0
6,0075,32366,67,0
6,0075,32367,69,0
6,0075,32364,63,0
6,0075,32365,65,0
6,0075,32362,52,0
6,0075,32363,53,0
6,0075,32350,33,0
6,0075,32357,42,0
6,0075,32358,43,0
6,0075,32355,39,0
6,0075,32356,41,0
6,0075,32353,36,0
6,0075,32354,37,0
6,0075,32351,34,0
6,0075,32352,35,0
6,0075,32359,47,0
6,0075,32346,27,0
6,0075,32347,28,0
6,0075,32344,24,0
6,0075,32345,26,0
6,0075,32342,73,0
6,0075,32343,22,0
6,0075,32340,69,0
6,0075,32341,71,0
6,0075,32348,30,0
6,0075,32349,32,0
6,0075,32335,52,0
6,0075,32336,53,0
6,0075,32333,49,0
6,0075,32334,51,0
6,0075,32331,43,0
6,0075,32332,47,0
6,0075,32330,42,0
6,0075,32339,67,0
6,0075,32337,63,0
6,0075,32338,65,0
6,0075,32294,30,0
6,0075,32295,32,0
6,0075,32292,27,0
6,0075,32293,28,0
6,0075,32290,24,0
6,0075,32291,26,0
6,0075,32298,35,0
6,0075,32299,36,0
6,0075,32296,33,0
6,0075,32297,34,0
6,0075,32445,63,0
6,0075,32446,65,0
6,0075,32443,52,0
6,0075,32444,53,0
6,0075,32441,49,0
6,0075,32442,51,0
6,0075,32440,47,0
6,0075,32449,71,0
6,0075,32447,67,0
6,0075,32448,69,0
6,0075,32434,36,0
6,0075,32435,37,0
6,0075,32432,34,0
6,0075,32433,35,0
6,0075,32430,32,0
6,0075,32431,33,0
6,0075,32438,42,0
6,0075,32439,43,0
6,0075,32436,39,0
6,0075,32437,41,0
6,0075,32423,73,0
6,0075,32424,22,0
6,0075,32421,69,0
6,0075,32422,71,0
6,0075,32420,67,0
6,0075,32429,30,0
6,0075,32427,27,0
6,0075,32428,28,0
6,0075,32425,24,0
6,0075,32426,26,0
6,0075,32412,43,0
6,0075,32413,47,0
6,0075,32410,41,0
6,0075,32411,42,0
6,0075,32418,63,0
6,0075,32419,65,0
6,0075,32416,52,0
6,0075,32417,53,0
6,0075,32414,49,0
6,0075,32415,51,0
6,0075,32401,28,0
6,0075,32402,30,0
6,0075,32400,27,0
6,0075,32409,39,0
6,0075,32407,36,0
6,0075,32408,37,0
6,0075,32405,34,0
6,0075,32406,35,0
6,0075,32403,32,0
6,0075,32404,33,0
6,0075,32492,42,0
6,0075,32493,43,0
6,0075,32490,39,0
6,0075,32491,41,0
6,0075,32498,53,0
6,0075,32499,63,0
6,0075,32496,51,0
6,0075,32497,52,0
6,0075,32494,47,0
6,0075,32495,49,0
6,0075,32481,27,0
6,0075,32482,28,0
6,0075,32480,26,0
6,0075,32489,37,0
6,0075,32487,35,0
6,0075,32488,36,0
6,0075,32485,33,0
6,0075,32486,34,0
6,0075,32483,30,0
6,0075,32484,32,0
6,0075,32470,52,0
6,0075,32471,53,0
6,0075,32478,22,0
6,0075,32479,24,0
6,0075,32476,71,0
6,0075,32477,73,0
6,0075,32474,67,0
6,0075,32475,69,0
6,0075,32472,63,0
6,0075,32473,65,0
6,0075,32460,35,0
6,0075,32467,47,0
6,0075,32468,49,0
6,0075,32465,42,0
6,0075,32466,43,0
6,0075,32463,39,0
6,0075,32464,41,0
6,0075,32461,36,0
6,0075,32462,37,0
6,0075,32469,51,0
6,0075,32456,30,0
6,0075,32457,32,0
6,0075,32454,27,0
6,0075,32455,28,0
6,0075,32452,24,0
6,0075,32453,26,0
6,0075,32450,73,0
6,0075,32451,22,0
6,0075,32458,33,0
6,0075,32459,34,0
34,0075,32566,33,1
34,0075,32567,34,1
34,0075,32564,30,1
34,0075,32565,32,1
34,0075,32562,27,1
34,0075,32563,28,1
34,0075,32560,24,1
34,0075,32561,26,1
34,0075,32568,35,1
34,0075,32569,36,1
34,0075,32555,67,1
34,0075,32556,69,1
34,0075,32553,63,1
34,0075,32554,65,1
34,0075,32551,52,1
34,0075,32552,53,1
34,0075,32550,51,1
34,0075,32559,22,1
34,0075,32557,71,1
34,0075,32558,73,1
34,0075,32544,39,1
34,0075,32545,41,1
34,0075,32542,36,1
34,0075,32543,37,1
34,0075,32540,34,1
34,0075,32541,35,1
34,0075,32548,47,1
34,0075,32549,49,1
34,0075,32546,42,1
34,0075,32547,43,1
34,0075,32533,24,1
34,0075,32534,26,1
6,0075,32531,73,0
34,0075,32532,22,1
6,0075,32530,71,0
34,0075,32539,33,1
34,0075,32537,30,1
34,0075,32538,32,1
34,0075,32535,27,1
34,0075,32536,28,1
6,0075,32522,49,0
6,0075,32523,51,0
6,0075,32520,43,0
6,0075,32521,47,0
6,0075,32528,67,0
6,0075,32529,69,0
6,0075,32526,63,0
6,0075,32527,65,0
6,0075,32524,52,0
6,0075,32525,53,0
6,0075,32511,32,0
6,0075,32512,33,0
6,0075,32510,30,0
6,0075,32519,42,0
6,0075,32517,39,0
6,0075,32518,41,0
6,0075,32515,36,0
6,0075,32516,37,0
6,0075,32513,34,0
6,0075,32514,35,0
6,0075,32500,65,0
6,0075,32501,67,0
6,0075,32508,27,0
6,0075,32509,28,0
6,0075,32506,24,0
6,0075,32507,26,0
6,0075,32504,73,0
6,0075,32505,22,0
6,0075,32502,69,0
6,0075,32503,71,0
34,0075,32591,30,1
34,0075,32592,32,1
34,0075,32590,28,1
34,0075,32599,41,1
34,0075,32597,37,1
34,0075,32598,39,1
34,0075,32595,35,1
34,0075,32596,36,1
34,0075,32593,33,1
34,0075,32594,34,1
34,0075,32580,63,1
34,0075,32581,65,1
34,0075,32588,26,1
34,0075,32589,27,1
34,0075,32586,22,1
34,0075,32587,24,1
34,0075,32584,71,1
34,0075,32585,73,1
34,0075,32582,67,1
34,0075,32583,69,1
34,0075,32570,37,1
34,0075,32577,51,1
34,0075,32578,52,1
34,0075,32575,47,1
34,0075,32576,49,1
34,0075,32573,42,1
34,0075,32574,43,1
34,0075,32571,39,1
34,0075,32572,41,1
34,0075,32579,53,1
6,0075,32680,41,0
6,0075,32687,53,0
6,0075,32688,63,0
6,0075,32685,51,0
6,0075,32686,52,0
6,0075,32683,47,0
6,0075,32684,49,0
6,0075,32681,42,0
6,0075,32682,43,0
6,0075,32689,65,0
6,0075,32676,35,0
6,0075,32677,36,0
6,0075,32674,33,0
6,0075,32675,34,0
6,0075,32672,30,0
6,0075,32673,32,0
6,0075,32670,27,0
6,0075,32671,28,0
6,0075,32678,37,0
6,0075,32679,39,0
34,0075,32665,71,1
34,0075,32666,73,1
34,0075,32663,67,1
34,0075,32664,69,1
34,0075,32661,63,1
34,0075,32662,65,1
34,0075,32660,53,1
6,0075,32669,26,0
6,0075,32667,22,0
6,0075,32668,24,0
34,0075,32654,42,1
34,0075,32655,43,1
34,0075,32652,39,1
34,0075,32653,41,1
34,0075,32650,36,1
34,0075,32651,37,1
34,0075,32658,51,1
34,0075,32659,52,1
34,0075,32656,47,1
34,0075,32657,49,1
34,0075,32643,27,1
34,0075,32644,28,1
34,0075,32641,24,1
34,0075,32642,26,1
34,0075,32640,22,1
34,0075,32649,35,1
34,0075,32647,33,1
34,0075,32648,34,1
34,0075,32645,30,1
34,0075,32646,32,1
34,0075,32632,52,1
34,0075,32633,53,1
34,0075,32630,49,1
34,0075,32631,51,1
34,0075,32638,71,1
34,0075,32639,73,1
34,0075,32636,67,1
34,0075,32637,69,1
34,0075,32634,63,1
34,0075,32635,65,1
34,0075,32621,34,1
34,0075,32622,35,1
34,0075,32620,33,1
34,0075,32629,47,1
34,0075,32627,42,1
34,0075,32628,43,1
34,0075,32625,39,1
34,0075,32626,41,1
34,0075,32623,36,1
34,0075,32624,37,1
34,0075,32609,67,1
34,0075,32610,69,1
34,0075,32611,71,1
34,0075,32618,30,1
34,0075,32619,32,1
34,0075,32616,27,1
34,0075,32617,28,1
34,0075,32614,24,1
34,0075,32615,26,1
34,0075,32612,73,1
34,0075,32613,22,1
6,0075,32690,67,0
6,0075,32691,69,0
34,0075,32698,28,1
34,0075,32699,30,1
34,0075,32696,26,1
34,0075,32697,27,1
34,0075,32694,22,1
34,0075,32695,24,1
6,0075,32692,71,0
6,0075,32693,73,0
34,0075,32600,42,1
34,0075,32607,63,1
34,0075,32608,65,1
34,0075,32605,52,1
34,0075,32606,53,1
34,0075,32603,49,1
34,0075,32604,51,1
34,0075,32601,43,1
34,0075,32602,47,1
6,0075,32790,43,0
6,0075,32797,65,0
6,0075,32798,67,0
6,0075,32795,53,0
6,0075,32796,63,0
6,0075,32793,51,0
6,0075,32794,52,0
6,0075,32791,47,0
6,0075,32792,49,0
6,0075,32799,69,0
6,0075,32786,37,0
6,0075,32787,39,0
6,0075,32784,35,0
6,0075,32785,36,0
6,0075,32782,33,0
6,0075,32783,34,0
6,0075,32780,30,0
6,0075,32781,32,0
6,0075,32788,41,0
6,0075,32789,42,0
6,0075,32775,22,0
6,0075,32776,24,0
34,0075,32773,71,1
34,0075,32774,73,1
34,0075,32771,67,1
34,0075,32772,69,1
34,0075,32770,65,1
6,0075,32779,28,0
6,0075,32777,26,0
6,0075,32778,27,0
34,0075,32764,47,1
34,0075,32765,49,1
34,0075,32762,42,1
34,0075,32763,43,1
34,0075,32760,39,1
34,0075,32761,41,1
34,0075,32768,53,1
34,0075,32769,63,1
34,0075,32766,51,1
34,0075,32767,52,1
34,0075,32753,30,1
34,0075,32754,32,1
34,0075,32751,27,1
34,0075,32752,28,1
34,0075,32750,26,1
34,0075,32759,37,1
34,0075,32757,35,1
34,0075,32758,36,1
34,0075,32755,33,1
34,0075,32756,34,1
34,0075,32742,63,1
34,0075,32743,65,1
34,0075,32740,52,1
34,0075,32741,53,1
34,0075,32748,22,1
34,0075,32749,24,1
34,0075,32746,71,1
34,0075,32747,73,1
34,0075,32744,67,1
34,0075,32745,69,1
34,0075,32731,36,1
34,0075,32732,37,1
34,0075,32730,35,1
34,0075,32739,51,1
34,0075,32737,47,1
34,0075,32738,49,1
34,0075,32735,42,1
34,0075,32736,43,1
34,0075,32733,39,1
34,0075,32734,41,1
34,0075,32719,71,1
34,0075,32720,73,1
34,0075,32721,22,1
34,0075,32728,33,1
34,0075,32729,34,1
34,0075,32726,30,1
34,0075,32727,32,1
34,0075,32724,27,1
34,0075,32725,28,1
34,0075,32722,24,1
34,0075,32723,26,1
34,0075,32708,42,1
34,0075,32709,43,1
34,0075,32710,47,1
34,0075,32717,67,1
34,0075,32718,69,1
34,0075,32715,63,1
34,0075,32716,65,1
34,0075,32713,52,1
34,0075,32714,53,1
34,0075,32711,49,1
34,0075,32712,51,1
34,0075,32706,39,1
34,0075,32707,41,1
34,0075,32704,36,1
34,0075,32705,37,1
34,0075,32702,34,1
34,0075,32703,35,1
34,0075,32700,32,1
34,0075,32701,33,1
34,0075,32896,41,1
34,0075,32897,42,1
34,0075,32894,37,1
34,0075,32895,39,1
34,0075,32892,35,1
34,0075,32893,36,1
34,0075,32890,33,1
34,0075,32891,34,1
34,0075,32898,43,1
34,0075,32899,47,1
34,0075,32885,26,1
34,0075,32886,27,1
34,0075,32883,22,1
34,0075,32884,24,1
34,0075,32881,71,1
34,0075,32882,73,1
34,0075,32880,69,1
34,0075,32889,32,1
34,0075,32887,28,1
34,0075,32888,30,1
34,0075,32874,51,1
34,0075,32875,52,1
34,0075,32872,47,1
34,0075,32873,49,1
34,0075,32870,42,1
34,0075,32871,43,1
34,0075,32878,65,1
34,0075,32879,67,1
34,0075,32876,53,1
34,0075,32877,63,1
34,0075,32863,33,1
34,0075,32864,34,1
34,0075,32861,30,1
34,0075,32862,32,1
34,0075,32860,28,1
34,0075,32869,41,1
34,0075,32867,37,1
34,0075,32868,39,1
34,0075,32865,35,1
34,0075,32866,36,1
34,0075,32852,67,1
34,0075,32853,69,1
34,0075,32850,63,1
34,0075,32851,65,1
34,0075,32858,26,1
34,0075,32859,27,1
34,0075,32856,22,1
34,0075,32857,24,1
34,0075,32854,71,1
34,0075,32855,73,1
34,0075,32841,39,1
34,0075,32842,41,1
34,0075,32840,37,1
34,0075,32849,53,1
34,0075,32847,51,1
34,0075,32848,52,1
34,0075,32845,47,1
34,0075,32846,49,1
34,0075,32843,42,1
34,0075,32844,43,1
34,0075,32829,22,1
34,0075,32830,24,1
34,0075,32831,26,1
34,0075,32838,35,1
34,0075,32839,36,1
34,0075,32836,33,1
34,0075,32837,34,1
34,0075,32834,30,1
34,0075,32835,32,1
34,0075,32832,27,1
34,0075,32833,28,1
6,0075,32818,47,0
6,0075,32819,49,0
6,0075,32820,51,0
6,0075,32827,71,0
6,0075,32828,73,0
6,0075,32825,67,0
6,0075,32826,69,0
6,0075,32823,63,0
6,0075,32824,65,0
6,0075,32821,52,0
6,0075,32822,53,0
6,0075,32809,33,0
6,0075,32807,30,0
6,0075,32808,32,0
6,0075,32816,42,0
6,0075,32817,43,0
6,0075,32814,39,0
6,0075,32815,41,0
6,0075,32812,36,0
6,0075,32813,37,0
6,0075,32810,34,0
6,0075,32811,35,0
6,0075,32805,27,0
6,0075,32806,28,0
6,0075,32803,24,0
6,0075,32804,26,0
6,0075,32801,73,0
6,0075,32802,22,0
6,0075,32800,71,0
34,0075,32995,28,1
34,0075,32996,30,1
34,0075,32993,26,1
34,0075,32994,27,1
34,0075,32991,22,1
34,0075,32992,24,1
6,0075,32990,73,0
34,0075,32999,34,1
34,0075,32997,32,1
34,0075,32998,33,1
6,0075,32984,53,0
6,0075,32985,63,0
6,0075,32982,51,0
6,0075,32983,52,0
6,0075,32980,47,0
6,0075,32981,49,0
6,0075,32988,69,0
6,0075,32989,71,0
6,0075,32986,65,0
6,0075,32987,67,0
6,0075,32973,35,0
6,0075,32974,36,0
6,0075,32971,33,0
6,0075,32972,34,0
6,0075,32970,32,0
6,0075,32979,43,0
6,0075,32977,41,0
6,0075,32978,42,0
6,0075,32975,37,0
6,0075,32976,39,0
6,0075,32962,71,0
6,0075,32963,73,0
6,0075,32960,67,0
6,0075,32961,69,0
6,0075,32968,28,0
6,0075,32969,30,0
6,0075,32966,26,0
6,0075,32967,27,0
6,0075,32964,22,0
6,0075,32965,24,0
6,0075,32951,42,0
6,0075,32952,43,0
6,0075,32950,41,0
6,0075,32959,65,0
6,0075,32957,53,0
6,0075,32958,63,0
