direction_id,sequence,ligne_id,arret_id,accessbile
12,10,01,painlev1,0
46,22,01,painlev2,0
12,14,01,sevivin1,0
46,14,01,ptnemoun,0
46,18,01,sevivin2,0
46,25,01,mirabea2,0
46,11,01,arsenal1,0
12,7,01,mirabea1,0
12,20,01,arsenal2,0
12,17,01,ptnemous,0
12,11,01,metz1,0
46,21,01,metz2,0
12,2,01,hopices1,0
46,30,01,hopices2,0
12,1,01,cheger,0
12,19,01,plelo2,0
46,12,01,plelo1,0
12,12,01,duchann1,0
46,20,01,duchann2,0
46,8,01,lilas1,0
12,23,01,lilas2,0
46,2,01,lyjmou1,0
46,19,01,brizeux2,0
12,13,01,brizeux1,0
12,29,01,lyjmou2,0
12,5,01,gallet1,0
46,27,01,gallet2,0
46,17,01,diee2,0
46,1,01,airlande,0
46,13,01,nemours1,0
12,18,01,nemours2,0
46,10,01,mermoz1,0
12,24,01,gaite2,0
46,7,01,gaite1,0
12,6,01,donzelo1,0
46,26,01,donzelo2,0
12,21,01,mermoz2,0
46,4,01,marin1,0
46,3,01,epimed1,0
12,27,01,marin2,0
12,28,01,epimed2,0
12,25,01,blosne2,0
46,6,01,blosne1,0
12,9,01,maurepa1,0
46,23,01,maurepa2,0
46,9,01,commeur1,0
12,22,01,commeur2,0
12,3,01,loncham1,0
46,29,01,loncham2,0
46,5,01,jaures1,0
12,26,01,jaures2,0
12,15,01,steanne1,0
46,16,01,steanne2,0
46,15,01,chajacq2,0
12,8,01,turmel1,0
46,24,01,turmel2,0
12,16,01,chajacq1,0
46,28,01,bouzat2,0
12,4,01,bouzat1,0
5,32,02,bignon2,0
7,2,02,bignon1,0
5,29,02,bourgue2,0
7,5,02,bourgue1,0
7,21,02,lices2,0
5,13,02,lices1,0
5,24,02,keratry2,0
7,10,02,keratry1,0
7,29,02,troicro2,0
5,5,02,troicro1,0
5,18,02,gare2,0
5,8,02,coet1,0
7,32,02,launay2,0
5,22,02,pire2,0
7,12,02,pire1,0
5,2,02,launay1,0
7,30,02,donelie2,0
5,28,02,cmonnet2,0
7,6,02,cmonnet1,0
5,20,02,martin2,0
7,14,02,martin1,0
5,4,02,donelie1,0
5,26,02,lydesca2,0
7,8,02,lydesca1,0
5,15,02,repjof4,0
5,11,02,brest1,0
7,25,02,anatfra2,0
7,23,02,brest2,0
5,9,02,anatfra1,0
7,15,02,laennec1,0
5,19,02,laennec2,0
5,21,02,croixhe2,0
7,27,02,stmarti2,0
5,23,02,lbourg2,0
7,11,02,lbourg1,0
5,31,02,roncera2,0
7,26,02,verdun2,0
7,28,02,cimnord2,0
5,1,02,gdquart,0
5,30,02,gohier2,0
5,6,02,cimnord1,0
5,12,02,horizon1,0
5,7,02,stmarti1,0
7,22,02,horizon2,0
7,4,02,gohier1,0
7,17,02,magenta1,0
5,17,02,magenta2,0
7,3,02,roncera1,0
5,10,02,touche1,0
7,24,02,touche2,0
7,13,02,cxhecha1,0
7,18,02,tnb1,0
5,16,02,tnb2,0
7,31,02,pmf2,0
5,14,02,plbreta1,0
5,3,02,pmf1,0
7,1,02,htsance,0
5,25,02,vincent2,0
7,20,02,plbreta2,0
7,9,02,vincent1,0
7,16,02,gares1,0
5,27,02,poteri1,0
7,7,02,poteri2,0
7,19,02,repwb,0
45,18,03,repjaurs,0
9,14,03,ppaskl2,0
9,11,03,beaumon1,0
45,20,03,beaumon2,0
9,3,03,canacha1,0
45,28,03,canacha2,0
9,7,03,garigli1,0
45,24,03,garigli2,0
9,10,03,ginguen1,0
45,21,03,ginguen2,0
9,9,03,cartier1,0
9,21,03,quentin2,0
45,22,03,cartier2,0
45,9,03,quentin1,0
9,25,03,blizz2,0
45,5,03,blizz1,0
45,17,03,ptpaste1,0
9,28,03,hotregi2,0
45,2,03,hotregi3,0
9,27,03,heronie2,0
9,2,03,bospho1,0
45,29,03,bospho2,0
45,3,03,heronie1,0
9,6,03,dullin1,0
45,25,03,dullin2,0
9,5,03,manceau1,0
45,26,03,manceau2,0
45,7,03,lycurie1,0
9,23,03,lycurie2,0
45,15,03,chadun1,0
9,24,03,rdptgay2,0
45,6,03,rdptgay1,0
45,23,03,palissy2,0
9,8,03,palissy1,0
9,1,03,alma,0
45,10,03,vitrdan1,0
9,20,03,vitrdan2,0
45,16,03,thabor1,0
9,15,03,thabor2,0
9,4,03,suede1,0
45,27,03,suede2,0
9,12,03,colombi1,0
45,19,03,colombi2,0
45,4,03,piscgay1,0
45,14,03,barbes1,0
9,18,03,durafou2,0
9,16,03,barbes2,0
9,26,03,piscgay2,0
9,17,03,oberthu2,0
45,13,03,oberthu1,0
45,12,03,durafou1,0
45,11,03,jdarc1,0
9,19,03,jdarc2,0
45,1,03,stlaur,0
9,13,03,repjoffa,0
9,22,03,lychate2,0
45,8,03,lychate1,0
27,27,04,pref2,0
16,2,04,pref1,0
16,23,04,plbaud2,0
27,1,04,closco,0
16,11,04,marbeuf1,0
27,7,04,plbaud1,0
27,2,04,iutguil1,0
16,28,04,iutguil2,0
16,22,04,ptstras2,0
27,8,04,ptstras1,0
27,3,04,restuni1,0
16,27,04,restuni2,0
27,23,04,villuni2,0
16,20,04,ptchadu2,0
27,10,04,ptchadu1,0
16,6,04,villuni1,0
16,5,04,boislab1,0
27,24,04,boislab2,0
16,26,04,insa2,0
27,4,04,insa1,0
27,17,04,chqpost2,0
16,13,04,chqpost1,0
27,11,04,bert1,0
16,19,04,bert2,0
16,8,04,berger1,0
27,21,04,berger2,0
27,20,04,lasalle2,0
16,14,04,mail1,0
27,16,04,mail2,0
16,17,04,repea,0
16,10,04,lasalle1,0
16,1,04,quince,1
16,3,04,cucille1,0
27,26,04,cucille2,0
27,9,04,robidou1,0
16,21,04,robidou2,0
16,12,04,lguillg1,0
27,18,04,lguillg2,0
27,6,04,tourneb1,0
27,19,04,marbeuf2,0
16,24,04,tourneb2,0
16,7,04,moulin1,0
27,22,04,moulin2,0
27,12,04,ptpastm1,0
16,18,04,ptpastm2,0
16,4,04,gouges1,0
27,25,04,gouges2,0
16,16,04,plbreta1,0
27,15,04,ptbreta2,0
16,15,04,ptbreta1,0
27,14,04,plbreta2,0
16,9,04,langued1,0
16,25,04,beauec2,0
27,5,04,beauec1,0
27,13,04,repwb,0
25,2,05,eboue1,1
15,23,05,pilate2,1
25,6,05,pilate1,1
25,13,05,ptnemoun,0
15,4,05,condate1,1
25,26,05,neruda2,1
25,10,05,arsenal1,0
25,25,05,condate2,1
15,3,05,neruda1,1
15,27,05,eboue2,1
15,19,05,arsenal2,0
15,16,05,ptnemous,0
15,6,05,morbiha1,1
25,23,05,morbiha2,1
25,17,05,rectora2,1
15,11,05,ferry1,1
25,3,05,cormr1,1
15,26,05,cormr2,1
25,18,05,ferry2,1
15,12,05,rectora1,1
15,18,05,plelo2,0
25,11,05,plelo1,0
25,16,05,dieu2,1
15,2,05,mtarree1,1
15,28,05,boberil2,0
25,27,05,mtarree2,1
15,13,05,diee2,0
15,1,05,bernard,0
25,1,05,lybrequ,1
25,12,05,nemours1,0
15,17,05,nemours2,0
15,7,05,houx1,1
25,22,05,houx2,1
25,7,05,mermozm1,1
15,22,05,mermozm2,1
15,9,05,brno1,1
25,20,05,brno2,1
25,4,05,pigeonb1,1
15,25,05,pigeonb2,1
15,21,05,foyerre2,1
25,8,05,foyerre1,1
15,20,05,ptnante2,1
15,24,05,styves2,1
25,5,05,styves1,1
25,9,05,ptnante1,1
25,21,05,rochest2,1
25,24,05,bellang2,0
25,19,05,volney2,1
15,10,05,volney1,1
15,8,05,rochest1,1
15,5,05,bellang1,0
15,14,05,steanne1,0
25,15,05,steanne2,0
25,14,05,chajacq2,0
15,15,05,chajacq1,0
55,14,06,belair1,0
78,9,06,belair2,0
78,7,06,plbaud2,0
55,16,06,plbaud1,0
78,6,06,ptstras2,0
55,17,06,ptstras1,0
78,4,06,ptchadu2,0
55,19,06,ptchadu1,0
78,16,06,boulais2,0
55,7,06,boulais1,0
78,1,06,repjof3,0
55,20,06,bert1,0
78,3,06,bert2,0
55,8,06,macceui1,0
78,15,06,macceui2,0
78,19,06,metairi2,0
55,4,06,metairi1,0
55,13,06,taillis1,0
55,18,06,robidou1,0
78,5,06,robidou2,0
78,10,06,taillis2,0
78,18,06,bellece2,0
55,5,06,bellece1,0
78,13,06,vilaine2,0
55,10,06,vilaine1,0
55,1,06,bloisce,0
55,9,06,muguet1,0
78,14,06,muguet2,0
55,15,06,tourneb1,0
78,8,06,tourneb2,0
55,21,06,ptpastm1,0
55,11,06,plsevig1,0
78,2,06,ptpastm2,0
78,12,06,plsevig2,0
78,11,06,hublais2,0
55,12,06,hublais1,0
78,21,06,gddomai2,0
55,2,06,gddomai1,0
55,6,06,fontene1,0
78,17,06,fontene2,0
55,4,06,colbour1,1
78,20,06,belepin2,0
55,3,06,belepin1,0
78,20,06,colbour2,0
26,2,07,touca1,0
10,21,07,touca2,0
26,4,07,calvair1,0
10,19,07,calvair2,0
10,15,07,machant2,0
26,8,07,machant1,0
26,9,07,loges1,0
10,4,07,gare2,0
10,1,07,repjof2,0
10,16,07,egchan2,0
26,7,07,egchan1,0
10,6,07,martin2,0
26,18,07,martin1,0
10,8,07,raison2,0
26,5,07,bourgog1,0
26,15,07,raison1,0
10,18,07,bourgog2,0
26,19,07,laennec1,0
10,5,07,laennec2,0
10,10,07,landry2,0
10,20,07,geriat2,0
26,3,07,geriat1,0
26,13,07,landry1,0
26,11,07,cram1,0
10,12,07,cram2,0
26,16,07,chagiro1,0
26,6,07,hallouv1,0
10,17,07,hallouv2,0
26,1,07,9jrn,0
26,21,07,magenta1,0
26,14,07,mareuch1,0
10,9,07,mareuch2,0
10,3,07,magenta2,0
26,10,07,sauvaie1,0
26,17,07,cxhecha1,0
26,22,07,tnb1,0
10,13,07,sauvaie2,0
10,2,07,tnb2,0
10,14,07,loges2,0
10,7,07,cxhecha2,0
26,12,07,domaine1,0
10,11,07,domaine2,0
26,20,07,gares1,0
4,34,08,gide2,0
14,5,08,gide1,0
14,14,08,beaumon1,0
4,25,08,beaumon2,0
14,13,08,ginguen1,0
4,26,08,ginguen2,0
14,12,08,cartier1,0
14,22,08,aubjeun2,0
4,27,08,cartier3,0
4,17,08,iufm1,0
14,23,08,iufm2,0
4,31,08,riaval2,0
14,26,08,troicro2,0
14,8,08,riaval1,0
4,14,08,troicro1,0
14,16,08,repjaurn,0
4,23,08,repto1,0
14,11,08,chatill1,0
4,28,08,chatill2,0
4,18,08,aubjeun1,0
4,4,08,bellstg1,0
14,36,08,bellstg2,0
14,20,08,dieuw2,0
14,6,08,langevi1,0
14,27,08,donelie2,0
14,35,08,discalc2,0
4,5,08,discalc1,0
4,13,08,donelie1,0
4,33,08,langevi2,0
14,38,08,camus2,0
4,2,08,camus1,0
4,35,08,landrel2,0
14,4,08,landrel1,0
14,29,08,plesse2,0
4,11,08,plesse1,0
14,10,08,ormeaux1,0
4,29,08,ormeaux2,0
4,37,08,galicie2,0
14,2,08,galicie1,0
4,20,08,diee2,0
4,6,08,schuman1,0
14,34,08,schuman2,0
14,24,08,stmarti2,0
4,36,08,pologne2,0
14,3,08,pologne1,0
4,4,08,pontay2,0
14,25,08,cimnord2,0
14,33,08,belepsg2,0
4,19,08,sqrance1,0
4,15,08,cimnord1,0
4,7,08,belepsg1,0
14,21,08,sqrance2,0
4,16,08,stmarti1,0
14,7,08,leray1,0
4,32,08,leray2,0
4,8,08,forge1,0
14,32,08,forge2,0
4,1,08,ricoqua,0
4,21,08,gambett2,0
14,17,08,mairieb,0
4,22,08,zola1,0
14,28,08,pmf2,0
4,12,08,pmf1,0
4,10,08,clivinc1,0
14,30,08,clivinc2,0
14,15,08,colombi1,0
4,24,08,colombi2,0
4,3,08,vivier1,0
14,37,08,vivier2,0
14,19,08,steanne2,0
14,18,08,chajacq2,0
4,9,08,galgaul1,0
14,31,08,galgaul2,0
14,1,08,poteri4,0
14,9,08,bigopre1,0
4,30,08,bigopre2,0
6,7,09,chcice1,0
72,23,09,chcice2,0
72,11,09,sevivin1,0
6,16,09,ptnemoun,0
6,20,09,sevivin2,0
6,13,09,arsenal1,0
6,1,09,cleunay,0
72,14,09,ptnemous,0
72,8,09,metz1,0
72,6,09,tregain1,0
72,17,09,arsenta2,0
6,25,09,tregain2,0
6,23,09,metz2,0
72,2,09,hotregi1,0
6,10,09,malakof1,0
72,20,09,malakof2,0
6,29,09,hotregi2,0
72,25,09,guerina2,0
6,5,09,guerina1,0
72,4,09,gast1,0
6,27,09,gast2,0
6,9,09,voltair1,0
72,21,09,voltair2,0
72,16,09,plelo2,0
6,14,09,plelo1,0
72,9,09,duchann1,0
6,22,09,duchann2,0
6,21,09,brizeux2,0
72,10,09,brizeux1,0
72,22,09,dargent2,0
6,8,09,dargent1,0
6,19,09,diee2,0
72,28,09,clisage2,0
6,2,09,clisage1,0
6,15,09,nemours1,0
72,15,09,nemours2,0
72,3,09,lgpres1,0
6,28,09,lgpres2,0
72,1,09,stlaur19,0
6,11,09,surcouf1,0
72,19,09,surcouf2,0
72,5,09,europe1,0
6,26,09,europe2,0
6,12,09,inkerma1,0
72,18,09,inkerma2,0
72,24,09,lesseps2,0
6,6,09,lesseps1,0
6,4,09,recipon1,0
72,26,09,recipon2,0
72,27,09,montant2,0
6,24,09,exupery2,0
72,12,09,steanne1,0
6,18,09,steanne2,0
6,17,09,chajacq2,0
72,13,09,chajacq1,0
72,7,09,exupery1,0
6,3,09,montand1,0
89,9,11,stadren1,1
89,28,11,pavie2,1
18,2,11,pavie1,1
153,23,11,saules2,0
18,1,11,charmil1,0
83,36,11,bray2,0
89,21,11,gare2,0
89,11,11,kervill1,1
18,19,11,kervill2,1
153,18,11,rigoudi2,0
89,3,11,vallee1,1
18,26,11,vallee2,1
18,16,11,chqpost2,0
83,31,11,trembla2,1
89,14,11,chqpost1,0
18,6,11,trembla1,1
153,16,11,haltece2,0
18,21,11,stadrep2,1
89,4,11,mansevi1,1
89,23,11,martin2,0
18,2,11,basvil1,1
83,35,11,basvil2,1
18,25,11,mansevi2,1
18,7,11,martin1,0
18,1,11,monnia2,1
89,6,11,robinot1,1
18,23,11,robinot2,1
18,3,11,forum1,1
83,34,11,forum2,1
18,20,11,geniaux2,1
89,10,11,geniaux1,1
18,8,11,laennec1,0
153,21,11,cxrobr2,0
18,2,11,rdptbra1,1
89,22,11,laennec2,0
18,1,11,saens1,1
83,29,11,saens2,1
89,15,11,mail1,0
18,15,11,mail2,0
18,5,11,veyette1,1
89,8,11,lemaist1,1
153,22,11,provenc2,0
83,32,11,veyette2,1
18,3,11,cimest1,1
89,27,11,cimest2,1
153,19,11,turba2,0
18,5,11,chagiro1,0
89,25,11,chagiro2,1
89,26,11,serpett2,1
18,4,11,serpett1,1
153,20,11,patis2,0
153,24,11,maingue2,0
18,24,11,retarda2,1
89,5,11,retarda1,1
18,10,11,magenta1,0
89,20,11,magenta2,0
153,17,11,bordage2,0
153,15,11,zapeup2,0
18,18,11,courbet2,1
89,12,11,courbet1,0
89,18,11,repx2,0
18,7,11,prega1,1
83,30,11,prega2,1
83,33,11,breil2,1
18,4,11,breil1,1
18,6,11,cxhecha1,0
18,11,11,tnb1,0
18,22,11,leho2,1
89,7,11,leho1,1
89,19,11,tnb2,0
89,17,11,plbreta1,0
18,14,11,ptbreta2,0
89,16,11,ptbreta1,0
18,17,11,lguillo2,1
89,24,11,cxhecha2,0
18,13,11,plbreta2,0
89,13,11,lguillo1,1
89,1,11,petpre,1
89,2,11,troimar1,1
18,9,11,gares1,0
18,27,11,troimar2,0
127,31,11,rdpbra2,1
18,12,11,repwe,1
77,13,30,pref2,0
77,1,30,stadren1,1
54,35,30,pref1,0
77,34,30,bearubc2,1
54,12,30,ccourte1,1
77,36,30,ccourte2,0
54,13,30,iutguil1,0
77,35,30,iutguil2,0
77,30,30,painlev2,0
54,14,30,bearubc1,1
77,9,30,villuni2,0
54,27,30,condate1,1
54,39,30,villuni1,0
77,22,30,neruda2,1
77,21,30,condate2,1
54,26,30,neruda1,1
54,18,30,painlen1,0
54,38,30,boislab1,0
77,39,30,lacs2,0
77,10,30,boislab2,0
54,9,30,lacs1,1
77,32,30,vitrpeg2,1
77,25,30,hotregi1,0
54,16,30,vitrpeg1,1
54,29,30,troicro2,0
77,40,30,boulais3,0
77,20,30,belscor2,1
54,28,30,belscor1,1
54,23,30,hotregi4,1
54,41,30,church2,1
77,7,30,church1,1
77,4,30,champea1,1
54,44,30,champea2,1
77,27,30,gast1,0
54,32,30,launay2,0
54,21,30,gast2,0
77,45,30,chalota2,1
77,16,30,launay1,0
54,3,30,chalota1,0
54,30,30,donelie2,0
77,18,30,donelie1,0
54,8,30,boullac1,1
77,19,30,troicx30,0
54,24,30,helias1,1
77,24,30,helias2,1
54,1,30,rigourdt,1
54,46,30,geniaux2,1
54,25,30,mtarree1,1
77,3,30,genbade1,0
54,45,30,genbade2,1
77,23,30,mtarree2,1
77,43,30,metairi2,0
54,5,30,metairi1,0
54,36,30,cucille1,0
77,12,30,cucille2,0
54,19,30,lycurie3,1
77,29,30,lycurie4,1
77,42,30,bellece2,0
77,26,30,lgpres1,0
54,6,30,bellece1,0
54,22,30,lgpres2,0
77,2,30,geniau30,1
54,33,30,gdquart,0
77,15,30,grquart2,0
77,8,30,kennedy1,0
77,28,30,europe1,0
54,40,30,kennedy2,0
54,20,30,europe2,0
54,43,30,chaagri2,0
54,17,30,maurepa1,0
77,31,30,maurepa2,0
77,5,30,chaagri1,0
77,14,30,quince2,0
54,34,30,quince1,1
77,46,30,bordage2,0
54,11,30,belfont1,1
77,37,30,belfont2,1
54,2,30,bordage1,1
54,15,30,citeu1,1
77,38,30,cormier2,1
54,10,30,cormier1,0
77,33,30,citeu2,1
54,37,30,gouges1,0
77,11,30,gouges2,0
54,31,30,pmf2,0
77,17,30,pmf1,0
54,7,30,fontene1,0
77,41,30,fontene2,0
54,42,30,cxroure2,0
54,4,30,colbour1,1
77,6,30,cxroure1,1
77,44,30,colbour2,0
19,11,31,sevigne2,0
19,17,31,bearubc2,0
82,12,31,sevivin3,0
82,3,31,bearubc1,0
19,4,31,mdioces1,0
82,19,31,mdioces2,0
82,14,31,dinan2,0
19,9,31,dinan1,0
82,2,31,insa2,0
19,18,31,insa1,0
82,13,31,dieuw2,0
82,20,31,lasalle2,0
82,18,31,brest1,0
82,10,31,duchann1,0
19,5,31,brest2,0
82,16,31,anatfra4,0
19,7,31,anatfra3,0
19,14,31,jdarclj2,0
82,6,31,jdarclj1,0
82,11,31,brizeux1,0
82,7,31,balzac1,0
19,3,31,lasalle1,0
19,10,31,diee2,0
19,12,31,sand2,0
19,8,31,legrave1,0
82,15,31,legrave2,0
82,9,31,sand1,0
19,1,31,churbou,0
82,17,31,touche1,0
19,15,31,vitrfou2,0
19,6,31,touche2,0
82,4,31,citeu1,0
19,16,31,citeu2,0
82,5,31,vitrdan1,0
82,21,31,langued2,0
82,8,31,musset1,0
19,13,31,musset2,0
19,2,31,langued1,0
82,1,31,beauec2,0
120,13,32,mouljgl2,0
104,1,32,closco30,0
104,19,32,colbinq4,0
104,18,32,gide2,0
104,8,32,mouljgl1,0
120,3,32,gide1,0
120,2,32,colbinq3,0
104,2,32,iutguil1,0
120,19,32,iutguil2,0
104,3,32,restuni1,0
120,18,32,restuni2,0
120,14,32,piletie2,0
120,8,32,cimestm1,0
104,13,32,cimestm2,0
104,7,32,piletie1,0
120,6,32,ledante1,0
120,17,32,insa2,0
104,4,32,insa1,0
120,4,32,langevi1,0
104,17,32,langevi3,0
104,12,32,chardon2,0
120,9,32,chardon1,0
120,10,32,ptstra1,0
104,11,32,ptstra2,0
120,1,32,triangl1,0
104,6,32,tourneb1,0
120,15,32,tourneb2,0
120,7,32,mareuil1,0
104,14,32,mareuil2,0
120,11,32,durafou4,0
104,15,32,ledant2,0
120,16,32,beauec2,0
104,5,32,beauec1,0
104,10,32,durafst1,0
104,16,32,bourglb2,0
120,5,32,bourglb1,0
104,9,32,horegn1,0
120,12,32,horegn2,0
35,30,33,rablais2,0
35,15,33,colbinq2,0
21,27,33,colbinq1,0
35,38,33,grimaul2,0
21,4,33,grimaul1,0
35,23,33,canacha1,0
21,19,33,canacha2,0
35,18,33,clemenc2,0
21,24,33,clemenc1,0
21,37,33,machant2,0
35,5,33,machant1,0
35,6,33,loges1,0
21,14,33,pigblan1,0
35,28,33,pigblan2,0
35,22,33,bospho1,0
21,20,33,bospho2,0
21,38,33,egchan2,0
35,29,33,eccxve2,0
35,4,33,egchan1,0
35,37,33,martisj2,0
35,19,33,argaun2,0
35,1,33,chantep,0
21,5,33,martisj1,0
21,3,33,pommer1,0
35,39,33,pommer2,0
21,23,33,argaun1,0
35,16,33,binquen2,0
21,26,33,binquen1,0
21,13,33,eccxve1,0
21,15,33,pisbreq1,0
35,27,33,pisbreq2,0
21,6,33,lyjmou1,0
35,36,33,lyjmou2,0
35,11,33,leblosn2,0
21,32,33,galicie2,0
21,31,33,leblosn1,0
35,10,33,galicie1,0
35,2,33,centenf1,0
21,40,33,centenf2,0
35,12,33,hopisud2,0
21,2,33,rossel1,0
21,30,33,hopisud3,0
21,18,33,norvege1,0
35,14,33,triangl1,0
21,28,33,triangl2,0
35,24,33,norvege2,0
21,25,33,combes1,0
35,17,33,combes2,0
35,3,33,hallouv1,0
21,39,33,hallouv2,0
21,16,33,lybrequ1,0
21,8,33,marin1,0
21,7,33,epimed1,0
35,34,33,marin2,0
21,1,33,gautrais,0
35,26,33,lybrequ2,0
35,35,33,epimed2,0
35,32,33,blosne2,0
21,10,33,blosne1,0
21,17,33,lybrqsu1,0
35,25,33,lybrqsu2,0
21,35,33,parcros2,0
35,7,33,parcros1,0
21,22,33,frevill1,0
21,34,33,valblan2,0
35,8,33,valblan1,0
21,36,33,loges2,0
21,29,33,torigne1,0
35,13,33,torigne2,0
21,11,33,gaitedo1,0
21,9,33,jaures1,0
35,31,33,gaitedo2,0
35,20,33,frevi3,0
35,33,33,jaures2,0
21,12,33,rablais1,0
21,33,33,poteri3,0
21,21,33,alma1,0
35,21,33,alma2,0
35,9,33,poteri4,0
116,21,34,cimces2,1
116,6,34,bignon2,0
94,17,34,bignon1,0
116,3,34,bourgue2,0
94,20,34,bourgue1,0
94,2,34,cimces1,1
94,12,34,charmil1,0
94,1,34,stetien3,1
116,11,34,charmil2,0
94,8,34,haltece1,0
116,15,34,haltece2,0
116,2,34,cmonnet2,0
94,21,34,cmonnet1,0
94,13,34,basvil1,1
116,10,34,basvil2,1
94,10,34,monnia1,1
116,13,34,monnia2,1
94,14,34,forum1,1
116,9,34,forum2,1
94,11,34,rdptbra1,1
94,5,34,hovilce1,1
116,18,34,hovilce2,1
94,16,34,veyette1,1
116,20,34,metairi4,1
94,3,34,metairi3,1
116,7,34,veyette2,1
116,5,34,roncera2,0
116,4,34,gohier2,0
116,17,34,vilaine2,0
94,6,34,vilaine1,0
94,19,34,gohier1,0
94,18,34,roncera1,0
94,9,34,zapeup1,0
116,14,34,zapeup2,0
116,8,34,breil2,1
94,15,34,breil1,1
116,19,34,piscces2,1
94,4,34,piscces1,1
94,7,34,plsevig1,0
116,16,34,plsevig2,0
116,1,34,poteri1,0
116,12,34,rdpbra2,1
79,1,40,closco30,0
98,3,40,plbaud2,0
79,7,40,plbaud1,0
79,2,40,iutguil1,0
98,8,40,iutguil2,0
79,3,40,restuni1,0
98,7,40,restuni2,0
98,6,40,insa2,0
79,4,40,insa1,0
98,1,40,repea,0
79,6,40,tourneb1,0
98,4,40,tourneb2,0
79,8,40,ptpastm1,0
98,2,40,ptpastm2,0
98,5,40,beauec2,0
79,5,40,beauec1,0
143,2,41,closco31,0
134,8,41,closco30,0
143,3,41,iutguil1,0
134,7,41,iutguil2,0
143,4,41,restuni1,0
134,6,41,restuni2,0
134,2,41,ptchadu4,0
143,8,41,ptchadu3,0
134,5,41,insa2,0
143,5,41,insa1,0
134,1,41,gare1,0
143,1,41,longgau2,0
143,7,41,tourneb1,0
134,3,41,tourneb2,0
134,4,41,beauec2,0
143,6,41,beauec1,0
103,3,42,pavie2,0
119,10,42,pavie1,0
119,2,42,charmil1,0
119,1,42,bray2,0
103,1,42,gare2,0
103,6,42,trembla2,0
119,7,42,trembla1,0
119,3,42,basvil1,0
103,10,42,basvil2,0
119,4,42,forum1,0
103,9,42,forum2,0
119,9,42,saens1,0
103,4,42,saens2,0
119,6,42,veyette1,0
103,7,42,veyette2,0
119,11,42,cimest1,0
103,2,42,cimest2,0
119,8,42,prega1,0
103,5,42,prega2,0
103,8,42,breil2,0
119,5,42,breil1,0
139,2,43,ptchadu4,0
139,1,43,gare1,0
139,3,43,vitrdan2,0
139,4,43,lychate2,0
86,2,44,ppaskl2,0
86,9,44,quentin2,0
111,3,44,quentin1,0
111,11,44,ptpaste1,0
111,1,44,lycurie1,0
111,9,44,chadun1,0
111,4,44,vitrdan1,0
86,8,44,vitrdan2,0
111,10,44,thabor1,0
86,3,44,thabor2,0
111,8,44,barbes1,0
86,6,44,durafou2,0
86,4,44,barbes2,0
86,5,44,oberthu2,0
111,7,44,oberthu1,0
111,6,44,durafou1,0
111,5,44,jdarc1,0
86,7,44,jdarc2,0
86,1,44,repjoffa,0
86,10,44,lychate2,0
111,2,44,lychate1,0
113,1,45,lanbrei1,0
70,1,45,villj6,0
71,8,50,mirabea2,0
56,14,50,mirabea1,0
56,6,50,fouilla1,0
66,27,50,maacig2,0
56,3,50,maacig1,0
71,16,50,fouilla2,0
56,7,50,portail1,0
71,15,50,portail2,0
71,6,50,quentin2,0
56,4,50,foyerac1,0
66,26,50,foyerac2,0
56,1,50,timonier,0
71,4,50,mouljml2,0
56,18,50,mouljml1,0
71,14,50,victoir2,0
56,8,50,victoir1,0
56,6,50,ptohin1,0
71,18,50,bocage2,0
56,4,50,bocage1,0
56,12,50,fouggal1,0
71,10,50,fouggal2,0
66,24,50,ptohin2,0
56,1,50,landthf,0
66,25,50,aclande2,0
56,5,50,aclande1,0
66,22,50,patismo2,0
56,8,50,patismo1,0
56,5,50,juteaud1,0
71,17,50,juteaud2,0
56,7,50,boulai5,0
71,11,50,longgau2,0
56,11,50,longgau1,0
66,23,50,boulai6,0
56,19,50,robidou1,0
71,3,50,robidou2,0
56,2,50,verdaud1,0
66,28,50,verdaud2,0
56,13,50,donzelo1,0
71,9,50,donzelo2,0
71,12,50,lbouhar2,0
56,10,50,lbouhar1,0
56,16,50,vitrfou1,0
71,1,50,repbottb,0
56,20,50,ptpastm1,0
71,2,50,ptpastm2,0
71,13,50,chavaux2,0
56,3,50,mathori1,0
56,9,50,chavaux1,0
71,19,50,mathori2,0
71,5,50,boisper2,0
56,17,50,boisper1,0
56,15,50,turmel1,0
71,7,50,turmel2,0
56,2,50,curi1,0
179,7,50,plaver2,0
71,20,50,curi2,0
20,13,51,housset2,0
8,9,51,housset1,0
155,32,51,troncha2,0
20,15,51,harenau2,0
8,7,51,harenau1,0
20,3,51,rectora2,0
8,18,51,ferry1,0
20,4,51,ferry2,0
8,19,51,rectora1,0
20,9,51,stlaure2,0
155,28,51,chevahs2,0
8,6,51,mozart1,0
155,24,51,mozart2,0
155,29,51,macheva2,0
20,19,51,broceli2,0
8,3,51,broceli1,0
20,2,51,dieu2,0
8,20,51,dieu1,0
8,13,51,stlaure1,0
8,19,51,brizeux1,0
8,11,51,valleeb1,0
20,11,51,valleeb2,0
20,14,51,maronn2,0
8,8,51,maronn1,0
155,34,51,bgstsul2,0
20,1,51,steannaa,0
155,35,51,chesnai2,0
155,33,51,tespsps2,0
8,12,51,mblanc1,0
20,10,51,mblanc2,0
8,6,51,drlaen1,0
155,27,51,chopi2,0
20,16,51,drlaen2,0
155,17,51,drlaene,0
8,7,51,forgebe1,0
8,5,51,mabetto1,0
