ligne_id,arret_id,forward,backward
TBC33_33,TBC578POI27R,1,0
TBC33_33,TBC5790JBOT45,1,0
TBC33_33,TBC5791BOTA45,1,0
TBC33_33,TBC5792BBE10A,1,0
TBC33_33,TBC5793RBE10R,1,0
TBC33_33,TBC5794RBE10A,1,0
TBC33_33,TBC5795BIL10A,1,0
TBC33_33,TBC5796BIL10R,1,0
TBC33_33,TBC5797CUR10R,1,0
TBC33_33,TBC5798CUR10A,1,0
TBC33_33,TBC5799CEN51R,1,0
TBC33_33,TBC5800CEN51A,1,0
TBC33_33,TBC5801STA45A,1,0
TBC33_33,TBC5802STA45R,1,0
TBC33_33,TBC5805ARC34A,1,0
TBC33_33,TBC5807PMO42R,1,0
TBC33_33,TBC5808PMO42A,1,0
TBC33_33,TBC5809LAR42A,1,0
TBC33_33,TBC580AMI62R,1,0
TBC33_33,TBC5810LAR42R,1,0
TBC33_33,TBC5811FOR42R,1,0
TBC33_33,TBC5812FOR42A,1,0
TBC33_33,TBC5813SBE42A,1,0
TBC33_33,TBC5814ABR42A,1,0
TBC33_33,TBC5815PEY42R,1,0
TBC33_33,TBC5816GRA42R,1,0
TBC33_33,TBC5817GAL42R,1,0
TBC33_33,TBC5818BOU42A,1,0
TBC33_33,TBC5819BOU42R,1,0
TBC33_33,TBC581LAT09A,1,0
TBC33_33,TBC5820GCA42A,1,0
TBC33_33,TBC5821GCA42R,1,0
TBC33_33,TBC5822MON42A,1,0
TBC33_33,TBC5823MON42R,1,0
TBC33_33,TBC5824CCA42R,1,0
TBC33_33,TBC5825CCA42A,1,0
TBC33_33,TBC5826TRU42A,1,0
TBC33_33,TBC5827TRU42R,1,0
TBC33_33,TBC5828TAS42R,1,0
TBC33_33,TBC5829TAS42A,1,0
TBC33_33,TBC582BAO38A,1,0
TBC33_33,TBC5832BFL40A,1,0
TBC33_33,TBC5833BFL40R,1,0
TBC33_33,TBC5834GRA40A,1,0
TBC33_33,TBC5835GRA40R,1,0
TBC33_33,TBC5836TLAU40,1,0
TBC33_33,TBC5837ARL42R,1,0
TBC33_33,TBC5838POU68A,1,0
TBC33_33,TBC5839POU64A,1,0
TBC33_33,TBC583MSE21A,1,0
TBC33_33,TBC5840BVE11A,1,0
TBC33_33,TBC5841BVE11R,1,0
TBC33_33,TBC5842QBR11A,1,0
TBC33_33,TBC584ALB47R,1,0
TBC33_33,TBC5851TBEA16,1,0
TBC33_33,TBC5852PLA40A,1,0
TBC33_33,TBC5853PLA40R,1,0
TBC33_33,TBC5854DES45R,1,0
TBC33_33,TBC5857BTR45A,1,0
TBC33_33,TBC5858MLO40A,1,0
TBC33_33,TBC585JUD54A,1,0
TBC33_33,TBC5860CFR43R,1,0
TBC33_33,TBC5861ALL43R,1,0
TBC33_33,TBC5862GOU43A,1,0
TBC33_33,TBC5863GOU43R,1,0
TBC33_33,TBC5864RTO43R,1,0
TBC33_33,TBC5865RTO43A,1,0
TBC33_33,TBC5866ARA43R,1,0
TBC33_33,TBC5867BUF43R,1,0
TBC33_33,TBC5868SAL43R,1,0
TBC33_33,TBC5869ROC43R,1,0
TBC33_33,TBC586COR32A,1,0
TBC33_33,TBC5870TBPOST,1,0
TBC33_33,TBC5871JVE43A,1,0
TBC33_33,TBC5872MIC43A,1,0
TBC33_33,TBC5873LAU43A,1,0
TBC33_33,TBC5874FER43A,1,0
TBC33_33,TBC5875VHUG43,1,0
TBC33_33,TBC5876PNE43R,1,0
TBC33_33,TBC5877DES87R,1,0
TBC33_33,TBC5878CAR87A,1,0
TBC33_33,TBC5879COA33A,1,0
TBC33_33,TBC5880LAN33A,1,0
TBC33_33,TBC5881LAN33R,1,1
TBC33_33,TBC5882CLE77R,1,0
TBC33_33,TBC5883CLE77A,1,0
TBC33_33,TBC5884AEY33A,1,0
TBC33_33,TBC5885AEY33R,1,1
TBC33_33,TBC5886TAS33A,1,0
TBC33_33,TBC5887TAS33R,1,1
TBC33_33,TBC5888EGC33A,1,0
TBC33_33,TBC5889EGC33R,1,1
TBC33_33,TBC588HUT36R,1,0
TBC33_33,TBC5890RLA33A,1,0
TBC33_33,TBC5891RLA33R,1,1
TBC33_33,TBC5892RIC33R,1,1
TBC33_33,TBC5893THO43R,1,0
TBC33_33,TBC5894BIB36A,1,0
TBC33_33,TBC5895BIB36R,1,0
TBC33_33,TBC5896LDAG42,1,0
TBC33_33,TBC5897PEY20R,1,0
TBC33_33,TBC5898PEY20A,1,0
TBC33_33,TBC5899RCR20R,1,0
TBC33_33,TBC589PAR48A,1,0
TBC33_33,TBC5900RCR20A,1,0
TBC33_33,TBC5901BON20R,1,0
TBC33_33,TBC5902BON20A,1,0
TBC33_33,TBC5903LTONDU,1,0
TBC33_33,TBC5904ROC41A,1,0
TBC33_33,TBC5905FER41A,1,0
TBC33_33,TBC5906PAS41A,1,0
TBC33_33,TBC5907HOC41A,1,0
TBC33_33,TBC5908MOS41A,1,0
TBC33_33,TBC5909LOP41A,1,0
TBC33_33,TBC590VI443A,1,0
TBC33_33,TBC5910CHA41A,1,0
TBC33_33,TBC5911LON41A,1,0
TBC33_33,TBC5912RAV41A,1,0
TBC33_33,TBC5913SAE41A,1,0
TBC33_33,TBC5914LAG41A,1,0
TBC33_33,TBC5915CVE41A,1,0
TBC33_33,TBC5916PFRA41,1,0
TBC33_33,TBC5917FRA41R,1,0
TBC33_33,TBC5918SAE41R,1,0
TBC33_33,TBC5919RAV41R,1,0
TBC33_33,TBC591RAL51A,1,0
TBC33_33,TBC5920LON41R,1,0
TBC33_33,TBC5921LES41R,1,0
TBC33_33,TBC5922SBA41R,1,0
TBC33_33,TBC5923BEL41R,1,0
TBC33_33,TBC5926ALF10A,1,0
TBC33_33,TBC5927ALF10R,1,0
TBC33_33,TBC5928CCBO10,1,0
TBC33_33,TBC592VHU8A,1,0
TBC33_33,TBC5931GOL37R,1,0
TBC33_33,TBC5932GOL37A,1,0
TBC33_33,TBC5935BTO10R,1,0
TBC33_33,TBC5936JVI29A,1,0
TBC33_33,TBC5937JVI29R,1,0
TBC33_33,TBC5938GAS29R,1,0
TBC33_33,TBC5940DAM62A,1,0
TBC33_33,TBC5941DAM62R,1,0
TBC33_33,TBC5942SMU29A,1,0
TBC33_33,TBC5943SMU29R,1,0
TBC33_33,TBC5944PRE46R,1,0
TBC33_33,TBC5945PRE46A,1,0
TBC33_33,TBC5946PRI72A,1,0
TBC33_33,TBC5947PRI72R,1,0
TBC33_33,TBC5948DOP72R,1,0
TBC33_33,TBC5949DOP72A,1,0
TBC33_33,TBC594MON35A,1,0
TBC33_33,TBC5950NCI72R,1,0
TBC33_33,TBC5951NCI72A,1,0
TBC33_33,TBC5953POL26A,1,0
TBC33_33,TBC5954DAN26A,1,0
TBC33_33,TBC5955TAT46A,1,0
TBC33_33,TBC5956TAT46R,1,0
TBC33_33,TBC5957FPO46R,1,0
TBC33_33,TBC5958FPO46A,1,0
TBC33_33,TBC5959TRI46A,1,0
TBC33_33,TBC5960TRI46R,1,0
TBC33_33,TBC5961EUR46R,1,0
TBC33_33,TBC5963PDO46A,1,0
TBC33_33,TBC5964PDO46R,1,0
TBC33_33,TBC5965MBO46A,1,1
TBC33_33,TBC5966MBO46R,1,0
TBC33_33,TBC5967LAF46R,1,0
TBC33_33,TBC5968LAF46A,1,0
TBC33_33,TBC5969RAV46A,1,0
TBC33_33,TBC5970RAV46R,1,0
TBC33_33,TBC5971PBL56A,1,0
TBC33_33,TBC5972PBL56R,1,0
TBC33_33,TBC5973LYC56A,1,0
TBC33_33,TBC5974LYC56R,1,0
TBC33_33,TBC5975CAY56A,1,0
TBC33_33,TBC5976CAY56R,1,0
TBC33_33,TBC5978ACU79R,1,0
TBC33_33,TBC5979ACU79A,1,0
TBC33_33,TBC5980CEY79R,1,0
TBC33_33,TBC5981LEN15A,1,0
TBC33_33,TBC5982LEN15R,1,0
TBC33_33,TBC5983BON93R,1,0
TBC33_33,TBC5984MON32A,1,0
TBC33_33,TBC5985MTA32R,1,0
TBC33_33,TBC5986APA32A,1,0
TBC33_33,TBC5987APA32R,1,0
TBC33_33,TBC5988RAM93A,1,0
TBC33_33,TBC5989RAM93R,1,0
TBC33_33,TBC598SOU54R,1,0
TBC33_33,TBC5990ARC93A,1,0
TBC33_33,TBC5991ARC93R,1,0
TBC33_33,TBC5992TEN26R,1,0
TBC33_33,TBC5993DUB26R,1,0
TBC33_33,TBC5994BER26R,1,0
TBC33_33,TBC5995TRE26R,1,0
TBC33_33,TBC59GRA43A,1,0
TBC33_33,TBC5VRT06A,1,0
TBC33_33,TBC601MCA40R,1,0
TBC33_33,TBC604MAN09R,1,0
TBC33_33,TBC605GEL71R,1,0
TBC33_33,TBC606CHA03A,1,0
TBC33_33,TBC608PEL23A,1,0
TBC33_33,TBC609MER47R,1,0
TBC33_33,TBC610COI20A,1,0
TBC33_33,TBC611CAB08A,1,0
TBC33_33,TBC613TER20A,1,0
TBC33_33,TBC617AUS27A,1,0
TBC33_33,TBC618DES64A,1,0
TBC33_33,TBC61BER52R,1,0
TBC33_33,TBC620XAI48A,1,0
TBC33_33,TBC621VET07A,1,0
TBC33_33,TBC622LAF23A,1,0
TBC33_33,TBC623MET71A,1,0
TBC33_33,TBC624NAN23R,1,0
TBC33_33,TBC6263TO42A,1,0
TBC33_33,TBC629DO223R,1,0
TBC33_33,TBC631RIV08A,1,0
TBC33_33,TBC6326JUI81R,1,0
TBC33_33,TBC6327MOZ86A,1,0
TBC33_33,TBC6328MOZ86R,1,0
TBC33_33,TBC6329GFAU74,1,0
TBC33_33,TBC632COS53R,1,0
TBC33_33,TBC6330FDR80R,1,0
TBC33_33,TBC6331CHS94A,1,0
TBC33_33,TBC6332BPA94A,1,0
TBC33_33,TBC6333BPA94R,1,0
TBC33_33,TBC6334JPR49A,1,0
TBC33_33,TBC6335JPR49R,1,0
TBC33_33,TBC6336GNO48R,1,0
TBC33_33,TBC6338CMA49R,1,0
TBC33_33,TBC6339CMA49A,1,0
TBC33_33,TBC633HLI46R,1,0
TBC33_33,TBC6340DES50A,1,0
TBC33_33,TBC6342LIN70A,1,0
TBC33_33,TBC6343LIN70R,1,0
TBC33_33,TBC6344TEM29R,1,0
TBC33_33,TBC6345GDA35R,1,0
TBC33_33,TBC6346GDA35A,1,0
TBC33_33,TBC6347STD73R,1,0
TBC33_33,TBC6348STD73A,1,0
TBC33_33,TBC6349BAU29A,1,0
TBC33_33,TBC634PAST9A,1,0
TBC33_33,TBC6351MVI46R,1,0
TBC33_33,TBC6352MVI46A,1,0
TBC33_33,TBC6353RIG46A,1,0
TBC33_33,TBC6354BOU46A,1,0
TBC33_33,TBC635JJA27A,1,1
TBC33_33,TBC6363LAN56A,1,0
TBC33_33,TBC6364LAN56R,1,0
TBC33_33,TBC6365TUJ57R,1,0
TBC33_33,TBC6366TUJ57A,1,0
TBC33_33,TBC636MUR16A,1,0
TBC33_33,TBC6375AIA28R,1,0
TBC33_33,TBC6376LXB37R,1,0
TBC33_33,TBC6377LXB37A,1,0
TBC33_33,TBC6378GIL37R,1,0
TBC33_33,TBC6379GIL37A,1,0
TBC33_33,TBC637GPAR9A,1,0
TBC33_33,TBC6380TIL72R,1,0
TBC33_33,TBC6381SOL33A,1,1
TBC33_33,TBC6382STA10A,1,0
TBC33_33,TBC6383JBO10A,1,0
TBC33_33,TBC6384TBE10A,1,0
TBC33_33,TBC6385TBE10R,1,0
TBC33_33,TBC6386STA10R,1,0
TBC33_33,TBC638DOM63A,1,0
TBC33_33,TBC6393AIA28A,1,0
TBC33_33,TBC6395REP55R,1,0
TBC33_33,TBC6396MATH39R,1,0
TBC33_33,TBC6397FCHAUXA,1,0
TBC33_33,TBC6398GELESA,1,0
TBC33_33,TBC6399PJA37A,1,0
TBC33_33,TBC639BON21A,1,0
TBC33_33,TBC6400PJA37R,1,0
TBC33_33,TBC6402GAL10A,1,0
TBC33_33,TBC6403PFL02R,1,0
TBC33_33,TBC6408RCO01R,1,0
TBC33_33,TBC6411BEC30R,1,0
TBC33_33,TBC641JPA09A,1,0
TBC33_33,TBC6421SOU32A,1,0
TBC33_33,TBC6422SOU32R,1,0
TBC33_33,TBC6424DUB32A,1,0
TBC33_33,TBC6425HAU32A,1,0
TBC33_33,TBC6426HAU32R,1,0
TBC33_33,TBC6427AI28R2,1,0
TBC33_33,TBC6428AI28A2,1,0
TBC33_33,TBC6429ETA28R,1,0
TBC33_33,TBC6431MTS90R,1,0
TBC33_33,TBC6432MTS90A,1,0
TBC33_33,TBC6433BF76TR,1,0
TBC33_33,TBC6434MON76A,1,0
TBC33_33,TBC6435FRO16R,1,0
TBC33_33,TBC6436FRO16A,1,0
TBC33_33,TBC643AFR21A,1,0
TBC33_33,TBC6440PAG30R,1,0
TBC33_33,TBC6441MBA30R,1,0
TBC33_33,TBC644LOG13A,1,0
TBC33_33,TBC645GEN21R,1,0
TBC33_33,TBC646MEI95A,1,0
TBC33_33,TBC647XAIN9A,1,0
TBC33_33,TBC649LGR42A,1,0
TBC33_33,TBC64DUR23R,1,0
TBC33_33,TBC650CHE46R,1,0
TBC33_33,TBC651CGA08A,1,0
TBC33_33,TBC654DOT23A,1,0
TBC33_33,TBC655REOL9A,1,0
TBC33_33,TBC656FFE48R,1,0
TBC33_33,TBC657PER16A,1,0
TBC33_33,TBC658MOU55A,1,0
TBC33_33,TBC65PER44R,1,0
TBC33_33,TBC660REP55A,1,0
TBC33_33,TBC661GER91A,1,0
TBC33_33,TBC662THM22R,1,0
TBC33_33,TBC663BBE23A,1,0
TBC33_33,TBC666AUR16R,1,0
TBC33_33,TBC667EC982R,1,0
TBC33_33,TBC668MON92R,1,0
TBC33_33,TBC669RUS06A,1,0
TBC33_33,TBC66PCA05A,1,0
TBC33_33,TBC670BEA47A,1,0
TBC33_33,TBC671DOM63R,1,0
TBC33_33,TBC673PRE54R,1,0
TBC33_33,TBC674PAU10A,1,0
TBC33_33,TBC675LAF22R,1,0
TBC33_33,TBC676GUY08A,1,0
TBC33_33,TBC677RPA76A,1,0
TBC33_33,TBC679LAJ22R,1,0
TBC33_33,TBC680CAM92R,1,0
TBC33_33,TBC681CHR11,1,0
TBC33_33,TBC682MON16A,1,0
TBC33_33,TBC684LAL20A,1,0
TBC33_33,TBC686VEL54R,1,0
TBC33_33,TBC687FOR52A,1,0
TBC33_33,TBC688PWI50A,1,0
TBC33_33,TBC689MON21A,1,0
TBC33_33,TBC68NOU08A,1,0
TBC33_33,TBC690ERA47R,1,0
TBC33_33,TBC691LEC54R,1,0
TBC33_33,TBC692JOU20R,1,0
TBC33_33,TBC693VAI83A,1,0
TBC33_33,TBC694COM13A,1,0
TBC33_33,TBC695SNC02A,1,0
TBC33_33,TBC696LAC16R,1,0
TBC33_33,TBC697BER82R,1,0
TBC33_33,TBC698SAG02R,1,0
TBC33_33,TBC69POI57A,1,0
TBC33_33,TBC700PLA58A,1,0
TBC33_33,TBC702LAJ03A,1,0
TBC33_33,TBC703GUT80R,1,0
TBC33_33,TBC707BEA22R,1,0
TBC33_33,TBC709MOC71R,1,0
TBC33_33,TBC713GAU01A,1,0
TBC33_33,TBC714FRO92A,1,0
TBC33_33,TBC715BGOT9A,1,0
TBC33_33,TBC716FLE36R,1,0
TBC33_33,TBC717CRE58A,1,0
TBC33_33,TBC71VER64A,1,0
TBC33_33,TBC720CBL72A,1,0
TBC33_33,TBC721FEL22R,1,0
TBC33_33,TBC722VER13R,1,0
TBC33_33,TBC723LJM06A,1,0
TBC33_33,TBC725PWI50R,1,0
TBC33_33,TBC726MON92A,1,0
TBC33_33,TBC729VOL02A,1,0
TBC33_33,TBC72VIO52A,1,0
TBC33_33,TBC730MON50R,1,0
TBC33_33,TBC732MON80R,1,0
TBC33_33,TBC733PAU22A,1,0
TBC33_33,TBC734SAE22A,1,0
TBC33_33,TBC735PJU13A,1,0
TBC33_33,TBC737CAM62R,1,0
TBC33_33,TBC739BEC52R,1,0
TBC33_33,TBC741GLU63A,1,0
TBC33_33,TBC742BEA22A,1,0
TBC33_33,TBC744CGR37R,1,0
TBC33_33,TBC748BER06A,1,0
TBC33_33,TBC749FLE36A,1,0
TBC33_33,TBC74RIG21R,1,0
TBC33_33,TBC752MAN27A,1,0
TBC33_33,TBC753TLO20A,1,0
TBC33_33,TBC754NOU22R,1,0
TBC33_33,TBC755FRA51A,1,0
TBC33_33,TBC756BIB02R,1,0
TBC33_33,TBC758TRI55A,1,0
TBC33_33,TBC759CFA80A,1,0
TBC33_33,TBC75SQP90A,1,0
TBC33_33,TBC760LAR31R,1,0
TBC33_33,TBC763RGA73R,1,0
TBC33_33,TBC767AUS57A,1,0
TBC33_33,TBC769DEV16R,1,1
TBC33_33,TBC76JAC07R,1,0
TBC33_33,TBC771EPA20R,1,0
TBC33_33,TBC772HLI46A,1,0
TBC33_33,TBC773LAR13A,1,0
TBC33_33,TBC77514J45A,1,0
TBC33_33,TBC776BOB41A,1,0
TBC33_33,TBC778MDO50A,1,0
TBC33_33,TBC779LAM20A,1,0
TBC33_33,TBC77TUR10R,1,0
TBC33_33,TBC781SOL42A,1,0
TBC33_33,TBC782BEL92R,1,0
TBC33_33,TBC785REP48A,1,0
TBC33_33,TBC786BRU03R,1,0
TBC33_33,TBC788TOU90A,1,0
TBC33_33,TBC78ORI53A,1,0
TBC33_33,TBC790DEL91R,1,0
TBC33_33,TBC791GOI50R,1,0
TBC33_33,TBC794BEL53R,1,0
TBC33_33,TBC795BBE22R,1,0
TBC33_33,TBC798LAK76A,1,0
TBC33_33,TBC799KIE10R,1,0
TBC33_33,TBC79CAP53A,1,0
TBC33_33,TBC7BER23R,1,0
TBC33_33,TBC801NIE03R,1,0
TBC33_33,TBC804LAN80R,1,0
TBC33_33,TBC805ALL38R,1,0
TBC33_33,TBC806PCO31A,1,1
TBC33_33,TBC807AGR37A,1,0
TBC33_33,TBC808SOC47A,1,0
TBC33_33,TBC809DEM75A,1,0
TBC33_33,TBC80CUR21A,1,0
TBC33_33,TBC810DOT23R,1,0
TBC33_33,TBC811HAM58A,1,0
TBC33_33,TBC813REN76A,1,0
TBC33_33,TBC814VAL48R,1,0
TBC33_33,TBC815FAU47A,1,0
TBC33_33,TBC816MAG47R,1,0
TBC33_33,TBC817PAI21R,1,0
TBC33_33,TBC819HUT36A,1,0
TBC33_33,TBC820FON63R,1,0
TBC33_33,TBC821BLE51R,1,0
TBC33_33,TBC823BOU16R,1,0
TBC33_33,TBC8244SA67A,1,0
TBC33_33,TBC827RME36A,1,0
TBC33_33,TBC828MAD91R,1,0
TBC33_33,TBC830LYC30R,1,0
TBC33_33,TBC833GLO36R,1,0
TBC33_33,TBC835BOU76A,1,0
TBC33_33,TBC836CHU72R,1,0
TBC33_33,TBC837LON10R,1,0
TBC33_33,TBC841EMA42R,1,0
TBC33_33,TBC843DIA67A,1,0
TBC33_33,TBC846LAN42R,1,0
TBC33_33,TBC847PNIV27,1,1
TBC33_33,TBC848PAR55A,1,0
TBC33_33,TBC849FOR51R,1,0
TBC33_33,TBC850NANS9A,1,0
TBC33_33,TBC852COM06A,1,0
TBC33_33,TBC855CCO02R,1,0
TBC33_33,TBC856DUT10R,1,0
TBC33_33,TBC857TLO20R,1,0
TBC33_33,TBC859VIL06A,1,0
TBC33_33,TBC860CHA20A,1,0
TBC33_33,TBC861BOU32A,1,0
TBC33_33,TBC862TAF20R,1,0
TBC33_33,TBC865MAN35A,1,0
TBC33_33,TBC868CGA08R,1,0
TBC33_33,TBC869SOU21A,1,0
TBC33_33,TBC870SOU54A,1,0
TBC33_33,TBC873CAR52R,1,0
TBC33_33,TBC874JON63R,1,0
TBC33_33,TBC875RAC54A,1,1
TBC33_33,TBC876CAUS5R,1,0
TBC33_33,TBC877MBE23A,1,0
TBC33_33,TBC880FEN90R,1,0
TBC33_33,TBC881JOU20A,1,0
TBC33_33,TBC882EYME27,1,0
TBC33_33,TBC883CAM92A,1,0
TBC33_33,TBC884LAV74A,1,0
TBC33_33,TBC885RUN62A,1,0
TBC33_33,TBC886CAP16R,1,0
TBC33_33,TBC887LEO21A,1,0
TBC33_33,TBC889DOR50A,1,0
TBC33_33,TBC88LIC46A,1,0
TBC33_33,TBC892BOE37A,1,0
TBC33_33,TBC893OAU49A,1,0
TBC33_33,TBC894BET82A,1,0
TBC33_33,TBC896LUZ24A,1,0
TBC33_33,TBC897JUL53A,1,0
TBC33_33,TBC898PRE54A,1,0
TBC33_33,TBC899PMAR9A,1,0
TBC33_33,TBC89CAP10R,1,0
TBC33_33,TBC8CLO49R,1,0
TBC33_33,TBC903BOU91A,1,0
TBC33_33,TBC904KEN63R,1,0
TBC33_33,TBC905DEL32R,1,0
TBC33_33,TBC907GAL20R,1,0
TBC33_33,TBC909FEN90A,1,0
TBC33_33,TBC90MRA50A,1,0
TBC33_33,TBC911ARS44R,1,0
TBC33_33,TBC912PFR54A,1,0
TBC33_33,TBC913CLE54A,1,0
TBC33_33,TBC914GER91R,1,0
TBC33_33,TBC915JUD10A,1,0
TBC33_33,TBC916ROC42R,1,0
TBC33_33,TBC917PCA04A,1,0
TBC33_33,TBC918CHU72A,1,0
TBC33_33,TBC919VEL52A,1,0
TBC33_33,TBC91MOZ52R,1,0
TBC33_33,TBC920TUL44R,1,0
TBC33_33,TBC921MAR10A,1,0
TBC33_33,TBC922MAR01R,1,0
TBC33_33,TBC923DES64R,1,0
TBC33_33,TBC925MER47A,1,0
TBC33_33,TBC927SGE56A,1,0
TBC33_33,TBC92811N75R,1,0
TBC33_33,TBC929VIL58A,1,0
TBC33_33,TBC92PEY16A,1,0
TBC33_33,TBC932VER07R,1,0
TBC33_33,TBC933REN72A,1,0
TBC33_33,TBC936BRI57R,1,0
TBC33_33,TBC937MCA95R,1,0
TBC33_33,TBC938DUH23A,1,0
TBC33_33,TBC93LAP81R,1,0
TBC33_33,TBC940GLA42A,1,0
TBC33_33,TBC941SQM08A,1,0
TBC33_33,TBC943ZOL95A,1,0
TBC33_33,TBC947PER50R,1,0
TBC33_33,TBC948DEV16A,1,0
TBC33_33,TBC949LIB52A,1,0
TBC33_33,TBC94GOD57R,1,0
TBC33_33,TBC950LMA93A,1,0
TBC33_33,TBC951PIC01R,1,0
TBC33_33,TBC9528MA37A,1,0
TBC33_33,TBC953BER80R,1,0
TBC33_33,TBC954BRE46R,1,0
TBC33_33,TBC955BPD90A,1,0
TBC33_33,TBC956PSJ19A,1,0
TBC33_33,TBC957ROU08A,1,0
TBC33_33,TBC95RAC40R,1,0
TBC33_33,TBC960JBO53R,1,0
TBC33_33,TBC961TRI55R,1,0
TBC33_33,TBC962VIN05A,1,0
TBC33_33,TBC965CAP53R,1,0
TBC33_33,TBC966CAM21A,1,0
TBC33_33,TBC968NOU08R,1,0
TBC33_33,TBC969LGR49A,1,0
TBC33_33,TBC96INR21R,1,0
TBC33_33,TBC971SAUR27,1,0
TBC33_33,TBC972CRE58R,1,0
TBC33_33,TBC973EFA38A,1,0
TBC33_33,TBC974PLA20A,1,0
TBC33_33,TBC975CHZ71R,1,0
TBC33_33,TBC977EME07A,1,0
TBC33_33,TBC978COS53A,1,0
TBC33_33,TBC979BNT92R,1,0
TBC33_33,TBC981GUY52A,1,0
TBC33_33,TBC982MAZ82R,1,0
TBC33_33,TBC983AMP09R,1,0
TBC33_33,TBC984BET82R,1,0
TBC33_33,TBC985TRO55A,1,0
TBC33_33,TBC987GUY08R,1,0
TBC33_33,TBC988STA52A,1,0
TBC33_33,TBC989ORI53R,1,0
TBC33_33,TBC991MAN24R,1,0
TBC33_33,TBC992RGA73A,1,0
TBC33_33,TBC995GAS52R,1,0
TBC33_33,TBC996RN215,1,0
TBC33_33,TBC997CAR51A,1,0
TBC33_33,TBC998AMP09A,1,0
TBC33_33,TBC999MAR57A,1,0
TBC33_33,TBC9BRU75A,1,0
TBC33_33,TBT11000DEPTR,1,0
TBC33_33,TBT11001DEPAC,1,0
TBC33_33,TBT3684LAURI,1,0
TBC33_33,TBT3685BFLEA,1,0
TBC33_33,TBT3686BFLER,1,0
TBC33_33,TBT3687GRAVA,1,0
TBC33_33,TBT3688GRAVR,1,0
TBC33_33,TBT3689IRIA,1,0
TBC33_33,TBT3690IRIR,1,0
TBC33_33,TBT3691BUTTA,1,0
TBC33_33,TBT3692BUTTR,1,0
TBC33_33,TBT3693MORLE,1,0
TBC33_33,TBT3694CPELA,1,0
TBC33_33,TBT3695CPELR,1,0
TBC33_33,TBT3696PALMA,1,0
TBC33_33,TBT3697PALMR,1,0
TBC33_33,TBT3698CARNA,1,0
TBC33_33,TBT3699CARNR,1,0
TBC33_33,TBT3702JAURA,1,0
TBC33_33,TBT3703JAURR,1,0
TBC33_33,TBT3704GALIA,1,0
TBC33_33,TBT3705GALIR,1,0
TBC33_33,TBT3706TBENA,1,0
TBC33_33,TBT3707TBENR,1,0
TBC33_33,TBT3708JARDA,1,0
TBC33_33,TBT3709JARDR,1,0
TBC33_33,TBT3710STALA,1,0
TBC33_33,TBT3711STALR,1,0
TBC33_33,TBT3712BRGAA,1,0
TBC33_33,TBT3713BRGAR,1,0
TBC33_33,TBT3714PALAA,1,0
TBC33_33,TBT3715PALAR,1,0
TBC33_33,TBT3716CATHA,1,0
TBC33_33,TBT3717CATHR,1,0
TBC33_33,TBT3718HDVAA,1,0
TBC33_33,TBT3719HDVAR,1,0
TBC33_33,TBT3720PJUSA,1,0
TBC33_33,TBT3721PJUSR,1,0
TBC33_33,TBT3722MERIA,1,0
TBC33_33,TBT3723MERIR,1,0
TBC33_33,TBT3724BOUGN,1,0
TBC33_33,TBT3725SAIGA,1,0
TBC33_33,TBT3726SAIGR,1,0
TBC33_33,TBT3727UNITA,1,0
TBC33_33,TBT3728UNITR,1,0
TBC33_33,TBT3729MONTA,1,0
TBC33_33,TBT3730MONTR,1,0
TBC33_33,TBT3733DOYEA,1,0
TBC33_33,TBT3734DOYER,1,0
TBC33_33,TBT3735BORDA,1,0
TBC33_33,TBT3736BORDR,1,0
TBC33_33,TBT3737ARTMA,1,0
TBC33_33,TBT3738ARTMR,1,0
TBC33_33,TBT3739BETHA,1,0
TBC33_33,TBT3740BETHR,1,0
TBC33_33,TBT3741PEXOA,1,0
TBC33_33,TBT3742PEXOR,1,0
TBC33_33,TBT3743FORUA,1,0
TBC33_33,TBT3744FORUR,1,0
TBC33_33,TBT3745ROUSA,1,0
TBC33_33,TBT3746ROUSR,1,0
TBC33_33,TBT3747BGENA,1,0
TBC33_33,TBT3748BGENR,1,0
TBC33_33,TBT3749BERGA,1,0
TBC33_33,TBT3750BERGR,1,0
TBC33_33,TBT3751NICOA,1,0
TBC33_33,TBT3752NICOR,1,0
TBC33_33,TBT3753VICTR,1,0
TBC33_33,TBT3754VICTA,1,0
TBC33_33,TBT3755MUSEA,1,0
TBC33_33,TBT3756MUSER,1,0
TBC33_33,TBT3757HDVBA,1,0
TBC33_33,TBT3758HDVBR,1,0
TBC33_33,TBT3759GAMBA,1,0
TBC33_33,TBT3760GAMBR,1,0
TBC33_33,TBT3761THEAA,1,0
TBC33_33,TBT3762THEAR,1,0
TBC33_33,TBT3763QU1B,1,0
TBC33_33,TBT3764QU2B,1,0
TBC33_33,TBT3765SJEAN,1,0
TBC33_33,TBT3766TAUZA,1,0
TBC33_33,TBT3767TAUZR,1,0
TBC33_33,TBT3768CRO0IA,1,0
TBC33_33,TBT3769CRO0IB,1,0
TBC33_33,TBT3770SMICA,1,0
TBC33_33,TBT3771SMICR,1,0
TBC33_33,TBT3772BRGCA,1,0
TBC33_33,TBT3773BRGCR,1,0
TBC33_33,TBT3774BOURA,1,0
TBC33_33,TBT3775BOURR,1,0
TBC33_33,TBT3776QU1C,1,0
TBC33_33,TBT4579BRUNA,1,0
TBC33_33,TBT4580BRUNR,1,0
