stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
1517,1517,Berry,Rennes,48.11854025,-1.713636492,,,,
3141,3141,Pont Amelin,Pacé,48.15471747,-1.784357258,,,,
1516,1516,Bois Perrin,Rennes,48.11595285,-1.64840733,,,,
1515,1515,Moulin de Joué,Rennes,48.11350078,-1.64755396,,,,
3126,3126,Ouessant,Pacé,48.15732006,-1.765730962,,,,
2621,2621,Vern La Touche,Vern-sur-Seiche,48.04090176,-1.602292244,,,,
3127,3127,Champalaune,Pacé,48.15548929,-1.764636023,,,,
2620,2620,Bel Air,Vern-sur-Seiche,48.04354743,-1.601715917,,,,
3319,3319,Pâtis du Moulinet,Thorigné-Fouillard,48.14170805,-1.577425904,,,,
3124,3124,Chapitre,Pacé,48.17528483,-1.790009945,,,,
3125,3125,Pâtis Roussel,Pacé,48.16046526,-1.767982204,,,,
3128,3128,Pacé Collèges,Pacé,48.15407301,-1.771122974,,,,
2070,2070,Victoire,Cesson-Sévigné,48.14510683,-1.608629899,,,,
3129,3129,Le Brix,Pacé,48.15071817,-1.770711911,,,,
2622,2622,Champ Martin,Vern-sur-Seiche,48.05981082,-1.613175906,,,,
3313,3313,Bocage,Thorigné-Fouillard,48.15918482,-1.579750124,,,,
2629,2629,Vern Eglise,Vern-sur-Seiche,48.04719054,-1.602583126,,,,
2072,2072,Château de Vaux,Cesson-Sévigné,48.14059929,-1.61647827,,,,
2267,2267,Auriol,Saint-Jacques-de-la-Lande,48.07528894,-1.728985799,,,,
3314,3314,Anne de Bretagne,Thorigné-Fouillard,48.15594837,-1.580695106,,,,
2628,2628,Vaugon,Vern-sur-Seiche,48.03125903,-1.599464374,,,,
2071,2071,Château de Vaux,Cesson-Sévigné,48.14041547,-1.616798874,,,,
3311,3311,Fouillard,Thorigné-Fouillard,48.16050547,-1.585657661,,,,
2627,2627,Vaugon,Vern-sur-Seiche,48.03139221,-1.599516271,,,,
2074,2074,Mare Pavée,Cesson-Sévigné,48.12353242,-1.611283996,,,,
3312,3312,Juteauderies,Thorigné-Fouillard,48.16302115,-1.579140006,,,,
2073,2073,Victoire,Cesson-Sévigné,48.14510205,-1.608521735,,,,
2268,2268,Auriol,Saint-Jacques-de-la-Lande,48.07507221,-1.728794812,,,,
3317,3317,Pâtis du Moulinet,Thorigné-Fouillard,48.14105237,-1.573652191,,,,
2076,2076,Lande Bouhard,Cesson-Sévigné,48.13406637,-1.6290629,,,,
3318,3318,Pâtis du Moulinet,Thorigné-Fouillard,48.14093338,-1.573466813,,,,
2075,2075,Mare Pavée,Cesson-Sévigné,48.12338128,-1.611230411,,,,
3315,3315,Thorigné Mairie,Thorigné-Fouillard,48.15354798,-1.579840204,,,,
3316,3316,Saint Etienne,Thorigné-Fouillard,48.13215303,-1.596431073,,,,
2077,2077,Lande Bouhard,Cesson-Sévigné,48.1342032,-1.628792117,,,,
3512,3512,Montgermont Mairie,Montgermont,48.15567996,-1.716638054,,,,
2068,2068,Métairies Chalotais,Cesson-Sévigné,48.12317362,-1.601788433,,,,
3511,3511,Courtines,Montgermont,48.1573341,-1.714606552,,,,
2069,2069,Cesson Cimetière,Cesson-Sévigné,48.12629029,-1.599071172,,,,
3510,3510,Belle Epine,Montgermont,48.15558798,-1.710822459,,,,
2271,2271,25 Fusillés,Saint-Jacques-de-la-Lande,48.09053716,-1.694938867,,,,
3516,3516,Décoparc,Montgermont,48.15430662,-1.70724683,,,,
3321,3321,Fouillard,Thorigné-Fouillard,48.16041469,-1.587064325,,,,
1501,1501,République Pré Botté,Rennes,48.10936833,-1.6797666,,,,
3515,3515,Silandière,Montgermont,48.1627198,-1.730593034,,,,
3320,3320,Pâtis du Moulinet,Thorigné-Fouillard,48.14181689,-1.577408407,,,,
1500,1500,Agrocampus,Rennes,48.11386976,-1.705406204,,,,
3514,3514,Fougerolle,Montgermont,48.15717857,-1.723301097,,,,
1503,1503,Colin,Rennes,48.11616143,-1.715949121,,,,
3513,3513,Pierre Texier,Montgermont,48.15568596,-1.72068225,,,,
1502,1502,Agrocampus,Rennes,48.1132726,-1.704558798,,,,
3130,3130,Le Brix,Pacé,48.15155536,-1.770518161,,,,
1504,1504,Petit Champeaux,Rennes,48.1164085,-1.723281079,,,,
1507,1507,Lycée Zola,Rennes,48.10936966,-1.675124206,,,,
1506,1506,Berthault,Rennes,48.10648051,-1.731438185,,,,
3134,3134,Nominoë,Pacé,48.14165528,-1.77056625,,,,
1509,1509,Henri Fréville,Rennes,48.08810981,-1.674449718,,,,
3133,3133,Ouessant,Pacé,48.15728468,-1.765714293,,,,
1508,1508,Berthault,Rennes,48.10673485,-1.729145899,,,,
3132,3132,Champalaune,Pacé,48.15542425,-1.764684041,,,,
3131,3131,Pacé Collèges,Pacé,48.15444094,-1.770496097,,,,
3113,3113,Le Ponant,Pacé,48.14335637,-1.770410198,,,,
2630,2630,Maillardière,Vern-sur-Seiche,48.04502873,-1.598873963,,,,
3114,3114,Carré Dumaine,Pacé,48.14572648,-1.770651354,,,,
3115,3115,Pacé Cimetière,Pacé,48.1479969,-1.769792399,,,,
2632,2632,Moulin,Vern-sur-Seiche,48.04805761,-1.59863994,,,,
3116,3116,Duchesse Anne,Pacé,48.15088754,-1.771872288,,,,
2631,2631,Moulin,Vern-sur-Seiche,48.047638,-1.598536236,,,,
3117,3117,Renan,Pacé,48.15123454,-1.777548217,,,,
2634,2634,Vern Eglise,Vern-sur-Seiche,48.04709878,-1.60264331,,,,
2081,2081,Bouriande,Cesson-Sévigné,48.12682559,-1.619945976,,,,
2633,2633,Maillardière,Vern-sur-Seiche,48.04514439,-1.598682378,,,,
2080,2080,Gaudais,Cesson-Sévigné,48.12734994,-1.612775259,,,,
3119,3119,Pinault,Pacé,48.14754795,-1.781094036,,,,
2635,2635,Croix Malinge,Vern-sur-Seiche,48.03849842,-1.602204106,,,,
3322,3322,Curien,Thorigné-Fouillard,48.1492763,-1.577503078,,,,
2085,2085,Champelé,Cesson-Sévigné,48.11613432,-1.58235705,,,,
3323,3323,Curien,Thorigné-Fouillard,48.14928985,-1.57715406,,,,
2637,2637,Solidor,Vern-sur-Seiche,48.04970299,-1.615319084,,,,
2084,2084,Verger,Cesson-Sévigné,48.12903982,-1.60483093,,,,
2083,2083,Gaudais,Cesson-Sévigné,48.12696193,-1.614397394,,,,
2082,2082,Bouriande,Cesson-Sévigné,48.12693602,-1.61988832,,,,
2089,2089,Rigourdière,Cesson-Sévigné,48.11357205,-1.59052033,,,,
2088,2088,Base de Loisirs,Cesson-Sévigné,48.12467563,-1.590653145,,,,
2086,2086,Bordage,Cesson-Sévigné,48.11430452,-1.600484142,,,,
2079,2079,Verger,Cesson-Sévigné,48.12879761,-1.605954252,,,,
3121,3121,Docteur Léon,Pacé,48.1492868,-1.788889675,,,,
3120,3120,Touche Milon,Pacé,48.1485353,-1.784753266,,,,
3123,3123,Chapitre,Pacé,48.17413905,-1.789366803,,,,
3122,3122,Chêne Amoureux,Pacé,48.15128451,-1.792304154,,,,
2811,2811,Cité des Jardins,Saint-Grégoire,48.15141644,-1.691336022,,,,
1570,1570,Coeur de Courrouze,Rennes,48.09847141,-1.697530832,,,,
2053,2053,Cesson Cimetière,Cesson-Sévigné,48.12632413,-1.599127974,,,,
2812,2812,Forge,Saint-Grégoire,48.15091518,-1.68580896,,,,
2054,2054,Métairies Chalotais,Cesson-Sévigné,48.12310549,-1.601917123,,,,
2608,2608,Bretonnière,Vern-sur-Seiche,48.05927095,-1.616597993,,,,
1572,1572,Vincennes,Rennes,48.11798319,-1.675227072,,,,
2055,2055,Cesson Piscine,Cesson-Sévigné,48.12011007,-1.602221501,,,,
2810,2810,Paul-Emile Victor,Saint-Grégoire,48.15366867,-1.692048139,,,,
2609,2609,Val d'Orson,Vern-sur-Seiche,48.06408176,-1.623096456,,,,
1571,1571,Coeur de Courrouze,Rennes,48.09828989,-1.699388982,,,,
2056,2056,Cesson Mairie,Cesson-Sévigné,48.11849755,-1.604504038,,,,
2606,2606,Solidor,Vern-sur-Seiche,48.05064248,-1.615038082,,,,
2607,2607,Haute Abbaye,Vern-sur-Seiche,48.05261592,-1.613906165,,,,
2050,2050,Cesson Collège,Cesson-Sévigné,48.12011703,-1.599273973,,,,
2604,2604,Croix Rouge,Vern-sur-Seiche,48.04948516,-1.606158194,,,,
2051,2051,Chalotais,Cesson-Sévigné,48.11583582,-1.600651052,,,,
2605,2605,Fosse Gauchère,Vern-sur-Seiche,48.04944754,-1.60981381,,,,
2052,2052,Saint Etienne,Cesson-Sévigné,48.13114133,-1.596948908,,,,
2819,2819,Forge,Saint-Grégoire,48.15139756,-1.685919141,,,,
2602,2602,Bel Air,Vern-sur-Seiche,48.04342114,-1.60171837,,,,
2603,2603,La Poste,Vern-sur-Seiche,48.04468922,-1.603982675,,,,
2817,2817,CHP Saint Grégoire,Saint-Grégoire,48.14303309,-1.686504059,,,,
2818,2818,Général de Gaulle,Saint-Grégoire,48.14687017,-1.686204144,,,,
2601,2601,Croix Malinge,Vern-sur-Seiche,48.03852387,-1.602475141,,,,
2815,2815,La Plesse,Saint-Grégoire,48.13848226,-1.686550402,,,,
2816,2816,La Plesse,Saint-Grégoire,48.13819856,-1.686430944,,,,
2813,2813,Général de Gaulle,Saint-Grégoire,48.14748738,-1.686097308,,,,
2814,2814,CHP Saint Grégoire,Saint-Grégoire,48.14290311,-1.686584571,,,,
2405,2405,Betton Mairie,Betton,48.18191273,-1.641739158,,,,
2404,2404,Trégor,Betton,48.18305535,-1.646031741,,,,
2403,2403,Brocéliande,Betton,48.18066393,-1.652047808,,,,
2402,2402,Omblais,Betton,48.17926698,-1.651129443,,,,
2401,2401,Champ Devant,Betton,48.17703667,-1.651229284,,,,
1566,1566,Lycée Basch,Rennes,48.12537009,-1.692576428,,,,
1567,1567,Charles de Gaulle,Rennes,48.1062288,-1.677501742,,,,
1568,1568,Kennedy Guyenne,Rennes,48.1210724,-1.713520032,,,,
2409,2409,Housset,Betton,48.17240012,-1.637358421,,,,
2047,2047,Belle Fontaine,Cesson-Sévigné,48.12725633,-1.624130523,,,,
2408,2408,Marronniers,Betton,48.17623355,-1.637291115,,,,
1563,1563,République,Rennes,48.10969683,-1.678183633,,,,
2046,2046,Clos Courtel,Cesson-Sévigné,48.1273327,-1.627834556,,,,
2407,2407,Haye Renaud Gare,Betton,48.18021327,-1.634878102,,,,
1564,1564,Henri Fréville,Rennes,48.08782223,-1.674590235,,,,
2049,2049,Les Lacs,Cesson-Sévigné,48.12439646,-1.614078975,,,,
2406,2406,Betton Centre,Betton,48.18119826,-1.638024097,,,,
2048,2048,Cormier,Cesson-Sévigné,48.12449916,-1.617669125,,,,
3305,3305,Bocage,Thorigné-Fouillard,48.15897925,-1.579705342,,,,
2619,2619,La Poste,Vern-sur-Seiche,48.04461606,-1.603881681,,,,
1561,1561,Langevin,Rennes,48.09601273,-1.658010017,,,,
2066,2066,Cesson Mairie,Cesson-Sévigné,48.11834686,-1.604208212,,,,
3304,3304,Anne de Bretagne,Thorigné-Fouillard,48.15563877,-1.580775999,,,,
1560,1560,Bourgeois,Rennes,48.0977884,-1.656645963,,,,
2067,2067,Cesson Piscine,Cesson-Sévigné,48.12037327,-1.602405981,,,,
3307,3307,Fouillard,Thorigné-Fouillard,48.16041313,-1.585946019,,,,
2064,2064,Peupliers,Cesson-Sévigné,48.11257018,-1.607406143,,,,
3306,3306,Juteauderies,Thorigné-Fouillard,48.16417683,-1.579321134,,,,
2801,2801,Grand Quartier,Saint-Grégoire,48.13580524,-1.693113433,,,,
2065,2065,Cesson Gare,Cesson-Sévigné,48.11382761,-1.603141251,,,,
3301,3301,Landelles,Thorigné-Fouillard,48.1551502,-1.573163177,,,,
2615,2615,Bretonnière,Vern-sur-Seiche,48.05902525,-1.616657218,,,,
2062,2062,Rond Point de Bray,Cesson-Sévigné,48.10782766,-1.614084678,,,,
2616,2616,Haute Abbaye,Vern-sur-Seiche,48.05258582,-1.613984207,,,,
2063,2063,Monniais,Cesson-Sévigné,48.1083042,-1.608850999,,,,
2617,2617,Fosse Gauchère,Vern-sur-Seiche,48.04943835,-1.611034256,,,,
2060,2060,Rond Point de Bray,Cesson-Sévigné,48.10779161,-1.614665571,,,,
3302,3302,Thorigné Mairie,Thorigné-Fouillard,48.1530775,-1.579422217,,,,
2618,2618,Croix Rouge,Vern-sur-Seiche,48.04914162,-1.605953503,,,,
2061,2061,Z.I. Sud Est,Cesson-Sévigné,48.10640239,-1.621268723,,,,
2806,2806,Vivier Louis,Saint-Grégoire,48.1589834,-1.685588468,,,,
2611,2611,Hallerais,Vern-sur-Seiche,48.07239609,-1.628746284,,,,
2807,2807,Pontay,Saint-Grégoire,48.15984132,-1.692098504,,,,
2612,2612,Hallerais,Vern-sur-Seiche,48.07231682,-1.628698993,,,,
2808,2808,Uttenreuth,Saint-Grégoire,48.1568574,-1.687346998,,,,
2613,2613,Garenne,Vern-sur-Seiche,48.06757919,-1.625621339,,,,
2809,2809,Discalceat,Saint-Grégoire,48.15435098,-1.686679824,,,,
2614,2614,Val d'Orson,Vern-sur-Seiche,48.0639993,-1.622900978,,,,
3309,3309,Portail,Thorigné-Fouillard,48.15626165,-1.592334184,,,,
2802,2802,Launay,Saint-Grégoire,48.13737527,-1.687866169,,,,
3308,3308,Placis Vert,Thorigné-Fouillard,48.17437993,-1.60223928,,,,
2803,2803,Launay,Saint-Grégoire,48.13739455,-1.688514301,,,,
2804,2804,Ricoquais,Saint-Grégoire,48.15906835,-1.676617161,,,,
2805,2805,Camus,Saint-Grégoire,48.15910747,-1.681309064,,,,
2610,2610,Garenne,Vern-sur-Seiche,48.06773615,-1.625756112,,,,
2414,2414,Housset,Betton,48.17259985,-1.637322075,,,,
2413,2413,Enseigne Abbaye,Betton,48.17110927,-1.641759142,,,,
2416,2416,Haye Renaud Gare,Betton,48.18021697,-1.634784085,,,,
2415,2415,Marronniers,Betton,48.17681477,-1.63718049,,,,
2410,2410,Enseigne Abbaye,Betton,48.17135338,-1.641969274,,,,
2412,2412,Betton Vallée,Betton,48.16199698,-1.647464974,,,,
2411,2411,Betton Vallée,Betton,48.16179617,-1.647757163,,,,
1555,1555,Fossés,Rennes,48.1132957,-1.675229429,,,,
3310,3310,Portail,Thorigné-Fouillard,48.15630542,-1.592135929,,,,
1556,1556,République,Rennes,48.10943229,-1.67763328,,,,
2418,2418,Betton Mairie,Betton,48.18191157,-1.641200223,,,,
1553,1553,Villejean-Université,Rennes,48.12134409,-1.702437151,,,,
2417,2417,Betton Centre,Betton,48.18170385,-1.638551085,,,,
1554,1554,Binquenais Le Moine,Rennes,48.09073426,-1.661205346,,,,
2059,2059,Monniais,Cesson-Sévigné,48.10831791,-1.608731065,,,,
1551,1551,République,Rennes,48.1098976,-1.67826219,,,,
2058,2058,Peupliers,Cesson-Sévigné,48.11260658,-1.607167038,,,,
2419,2419,Trégor,Betton,48.18318319,-1.646447352,,,,
1552,1552,Place Pasteur,Rennes,48.11068847,-1.673693019,,,,
2057,2057,Cesson Gare,Cesson-Sévigné,48.1138863,-1.603254047,,,,
2030,2030,Petits Champs,Cesson-Sévigné,48.12481843,-1.596829299,,,,
2031,2031,Grand Domaine,Cesson-Sévigné,48.12391359,-1.59345217,,,,
2032,2032,Z.I. Sud Est,Cesson-Sévigné,48.10649752,-1.621371254,,,,
1550,1550,République,Rennes,48.10969792,-1.677973311,,,,
2033,2033,Bas Village,Cesson-Sévigné,48.1013897,-1.623588979,,,,
2034,2034,Forum,Cesson-Sévigné,48.09961969,-1.621146422,,,,
3761,3761,Tertre,Vezin-le-Coquet,48.11835117,-1.74111786,,,,
3760,3760,Champ Noël,Vezin-le-Coquet,48.11770317,-1.731003161,,,,
3753,3753,Trois Marches,Vezin-le-Coquet,48.10575046,-1.740014313,,,,
3754,3754,Haie de Terre,Vezin-le-Coquet,48.12095823,-1.772547073,,,,
3751,3751,Z.I. Ouest,Vezin-le-Coquet,48.10740152,-1.739246679,,,,
3752,3752,Trois Marches,Vezin-le-Coquet,48.1047406,-1.739061784,,,,
3757,3757,Vezin Centre,Vezin-le-Coquet,48.11889935,-1.756811066,,,,
3758,3758,Tertre,Vezin-le-Coquet,48.11838591,-1.742494183,,,,
3755,3755,Vallée,Vezin-le-Coquet,48.12026433,-1.765416002,,,,
3756,3756,Lion d'Or,Vezin-le-Coquet,48.1190811,-1.761014472,,,,
1540,1540,Pont de Bretagne,Rennes,48.1099522,-1.685190013,,,,
2025,2025,Maison d'Accueil,Cesson-Sévigné,48.12123195,-1.6099523,,,,
2024,2024,Muguet,Cesson-Sévigné,48.11832639,-1.608419845,,,,
3759,3759,Champ Noël,Vezin-le-Coquet,48.11764928,-1.731671458,,,,
1542,1542,Pont de Bretagne,Rennes,48.10997274,-1.685353356,,,,
2027,2027,Fontenelle,Cesson-Sévigné,48.12349147,-1.608183989,,,,
1543,1543,Léonard,Rennes,48.13134643,-1.691835125,,,,
2026,2026,Mare Pavée,Cesson-Sévigné,48.1227656,-1.610840086,,,,
2029,2029,Bourgchevreuil,Cesson-Sévigné,48.12314682,-1.600628317,,,,
2028,2028,La Coulée,Cesson-Sévigné,48.12353418,-1.604095048,,,,
2040,2040,Chalotais,Cesson-Sévigné,48.11617658,-1.600465362,,,,
2041,2041,Cesson Collège,Cesson-Sévigné,48.12057734,-1.599489067,,,,
2044,2044,Belle Fontaine,Cesson-Sévigné,48.12730759,-1.624202331,,,,
2045,2045,Clos Courtel,Cesson-Sévigné,48.12734821,-1.628218128,,,,
2042,2042,Les Lacs,Cesson-Sévigné,48.12468529,-1.613148334,,,,
2043,2043,Cormier,Cesson-Sévigné,48.12431542,-1.618447377,,,,
3770,3770,Champs Bleus,Vezin-le-Coquet,48.11899882,-1.749372159,,,,
3771,3771,Champs Bleus,Vezin-le-Coquet,48.11912563,-1.749550855,,,,
3762,3762,Vezin Centre,Vezin-le-Coquet,48.11930666,-1.754760966,,,,
1539,1539,Lemaistre,Rennes,48.10723127,-1.723066142,,,,
3763,3763,Lion d'Or,Vezin-le-Coquet,48.11927823,-1.761489994,,,,
3764,3764,Vallée,Vezin-le-Coquet,48.12036615,-1.765573288,,,,
1537,1537,Léonard,Rennes,48.13157495,-1.691701443,,,,
3765,3765,Haie de Terre,Vezin-le-Coquet,48.12097559,-1.771673498,,,,
3766,3766,Trois Marches,Vezin-le-Coquet,48.10499211,-1.740652286,,,,
3768,3768,Marais,Vezin-le-Coquet,48.10412707,-1.735938065,,,,
3769,3769,Marais,Vezin-le-Coquet,48.10421312,-1.736039993,,,,
1531,1531,Sainte Anne,Rennes,48.11484343,-1.680064403,,,,
2038,2038,Haut Grippé,Cesson-Sévigné,48.11496602,-1.590601105,,,,
1532,1532,Joliot Curie,Rennes,48.12705844,-1.652737537,,,,
2037,2037,Erbonière,Cesson-Sévigné,48.1060664,-1.625694076,,,,
2036,2036,Bas Village,Cesson-Sévigné,48.10118578,-1.623961391,,,,
1530,1530,Zac Saint Sulpice,Rennes,48.12899467,-1.642728968,,,,
2035,2035,Forum,Cesson-Sévigné,48.09961861,-1.620944475,,,,
1535,1535,Portugal,Rennes,48.0837789,-1.672375985,,,,
1536,1536,Clos Courtel,Rennes,48.1268057,-1.6300959,,,,
1533,1533,La Poterie,Rennes,48.08760009,-1.643462877,,,,
1534,1534,Henri Fréville,Rennes,48.08831453,-1.674443371,,,,
2039,2039,Bordage,Cesson-Sévigné,48.11441474,-1.600444519,,,,
1475,1475,Clos Courtel,Rennes,48.12695886,-1.629180325,,,,
1474,1474,Durafour Strasbourg,Rennes,48.11351559,-1.656716063,,,,
1477,1477,Gares,Rennes,48.10388016,-1.672848419,,,,
3869,3869,Le Pâtis,Mordelles,48.07393624,-1.853655276,,,,
1476,1476,Pont de Châteaudun,Rennes,48.1102876,-1.664477842,,,,
1479,1479,Pont de Châteaudun,Rennes,48.10986362,-1.665396049,,,,
1091,1091,Place de Bretagne,Rennes,48.10977885,-1.683882476,,,,
1090,1090,République,Rennes,48.10952605,-1.677907397,,,,
4105,4105,Chêne Hervé,Corps-Nuds,47.98205291,-1.588315955,,,,
3864,3864,Mordelles Mairie,Mordelles,48.07357072,-1.846774384,,,,
1093,1093,Horizons,Rennes,48.11174331,-1.68956204,,,,
2334,2334,Pasteur,Bruz,48.02378685,-1.736113124,,,,
3863,3863,Mordelles Lilas,Mordelles,48.0755735,-1.842801088,,,,
1092,1092,Les Lices,Rennes,48.11176633,-1.68626625,,,,
2335,2335,Bobinais,Bruz,48.0262549,-1.734528971,,,,
4103,4103,Place de Kildare,Corps-Nuds,47.97775083,-1.584909062,,,,
3862,3862,Gretay,Mordelles,48.07780007,-1.837327753,,,,
1095,1095,La Touche,Rennes,48.11646144,-1.69082908,,,,
2332,2332,Epalet,Bruz,48.01951952,-1.745052731,,,,
4104,4104,Corps Nuds Mairie,Corps-Nuds,47.97932855,-1.587905376,,,,
3861,3861,Croix Ignon,Mordelles,48.08139624,-1.826812767,,,,
1094,1094,Brest Verdun,Rennes,48.11309646,-1.69338394,,,,
2333,2333,Du Guesclin,Bruz,48.02094067,-1.738098153,,,,
4109,4109,Corps Nuds Mairie,Corps-Nuds,47.97901568,-1.587837992,,,,
1097,1097,IUFM,Rennes,48.12102062,-1.686804761,,,,
2338,2338,Lavoisier,Bruz,48.03327205,-1.733046196,,,,
1096,1096,Anatole France,Rennes,48.11820647,-1.689283148,,,,
2339,2339,Champ Niguel,Bruz,48.02837458,-1.73561585,,,,
1099,1099,Saint Martin,Rennes,48.1236163,-1.683642332,,,,
2336,2336,Champ Niguel,Bruz,48.03021172,-1.734460752,,,,
4108,4108,Chêne Hervé,Corps-Nuds,47.98189704,-1.588383009,,,,
3865,3865,Mordelles Eglise,Mordelles,48.07185148,-1.850208428,,,,
2337,2337,Lavoisier,Bruz,48.03296043,-1.733095873,,,,
2342,2342,Du Guesclin,Bruz,48.02092837,-1.738253647,,,,
4112,4112,Corps Nuds Gare,Corps-Nuds,47.98528794,-1.576095389,,,,
2341,2341,Pasteur,Bruz,48.02366722,-1.736210212,,,,
4111,4111,Huberdières,Corps-Nuds,47.98259927,-1.580320694,,,,
2340,2340,Bobinais,Bruz,48.02603218,-1.734541605,,,,
4110,4110,Place de Kildare,Corps-Nuds,47.97776378,-1.585500905,,,,
4511,4511,Prés Verts,Gévezé,48.22397777,-1.793770737,,,,
4510,4510,Prés Verts,Gévezé,48.22361535,-1.793629891,,,,
1480,1480,Gaudinais,Rennes,48.13202871,-1.63503782,,,,
1481,1481,Zac Saint Sulpice,Rennes,48.12981846,-1.642410929,,,,
1482,1482,Sainte Anne,Rennes,48.11463203,-1.680166821,,,,
1483,1483,Zac Saint Sulpice,Rennes,48.12955581,-1.643586187,,,,
1484,1484,Gaudinais,Rennes,48.13185965,-1.635898213,,,,
3859,3859,Vivier des Bois,Mordelles,48.0881174,-1.799801943,,,,
2329,2329,Croix Vaisserelle,Bruz,48.00916236,-1.773349822,,,,
3858,3858,Vivier des Bois,Mordelles,48.08822017,-1.798829012,,,,
1487,1487,Patton Gast,Rennes,48.13141312,-1.662291114,,,,
1486,1486,Hôtel de Région,Rennes,48.13482756,-1.659832081,,,,
1485,1485,Saint Laurent,Rennes,48.13797172,-1.658735984,,,,
1080,1080,Calmette,Rennes,48.09595121,-1.651585991,,,,
1489,1489,Patton Gast,Rennes,48.13230625,-1.661588982,,,,
3851,3851,Le Pâtis,Mordelles,48.07460254,-1.853676108,,,,
1084,1084,Martin,Rennes,48.10326651,-1.662345965,,,,
2321,2321,Gavrinis,Bruz,48.03121202,-1.759551386,,,,
1083,1083,Croix Saint Hélier,Rennes,48.10216346,-1.660276341,,,,
2322,2322,Vert Buisson,Bruz,48.02941268,-1.758011234,,,,
3853,3853,Mordelles Mairie,Mordelles,48.07371137,-1.846424065,,,,
1082,1082,Piré,Rennes,48.09989659,-1.657814161,,,,
2323,2323,Rabine,Bruz,48.02564106,-1.760763092,,,,
3852,3852,Mordelles Eglise,Mordelles,48.07194171,-1.849988023,,,,
1081,1081,Bourgeois,Rennes,48.09800206,-1.655346036,,,,
2324,2324,Haut Launay,Bruz,48.02463005,-1.757231699,,,,
3855,3855,Gretay,Mordelles,48.07771885,-1.837549027,,,,
1088,1088,Liberté TNB,Rennes,48.10744896,-1.674913834,,,,
2325,2325,Herverie,Bruz,48.02481884,-1.750555991,,,,
3854,3854,Mordelles Lilas,Mordelles,48.07584082,-1.842220198,,,,
1087,1087,Champs Libres,Rennes,48.1060299,-1.674101842,,,,
2326,2326,Doublé,Bruz,48.03414629,-1.723785192,,,,
3857,3857,Grande Fontaine,Mordelles,48.08396909,-1.813740944,,,,
1086,1086,Gares,Rennes,48.10400351,-1.672011449,,,,
2327,2327,Pont Réan,Bruz,48.00482969,-1.775079285,,,,
3856,3856,Croix Ignon,Mordelles,48.08132274,-1.826846416,,,,
1085,1085,Laënnec,Rennes,48.10473324,-1.665656253,,,,
2328,2328,Doublé,Bruz,48.03490664,-1.724605812,,,,
4508,4508,Coualeuc,Gévezé,48.22448225,-1.800784535,,,,
4507,4507,Cheval Blanc,Gévezé,48.22178273,-1.802327192,,,,
1078,1078,Lycée Descartes,Rennes,48.08988552,-1.644714927,,,,
4509,4509,Coualeuc,Gévezé,48.2246446,-1.800449306,,,,
1079,1079,Monsieur Vincent,Rennes,48.09274252,-1.647240011,,,,
2331,2331,Noë,Bruz,48.02150119,-1.752341041,,,,
3860,3860,Grande Fontaine,Mordelles,48.08361464,-1.815794131,,,,
2330,2330,Rabine,Bruz,48.02406274,-1.761669311,,,,
1490,1490,Hôtel de Région,Rennes,48.13593467,-1.659189147,,,,
1491,1491,Saint Laurent,Rennes,48.13884258,-1.65836842,,,,
4502,4502,Gévezé Mairie,Gévezé,48.22104867,-1.788746517,,,,
4504,4504,Flume,Gévezé,48.21830476,-1.783277067,,,,
1494,1494,Villejean-Université,Rennes,48.12125283,-1.702967463,,,,
4503,4503,Flume,Gévezé,48.21863623,-1.783995079,,,,
1495,1495,Lycée Basch,Rennes,48.12663855,-1.693093088,,,,
1492,1492,Grand Quartier,Rennes,48.13384612,-1.69386845,,,,
4505,4505,Gévezé Mairie,Gévezé,48.22096598,-1.788118489,,,,
1493,1493,Lycée Basch,Rennes,48.12727674,-1.693365243,,,,
1457,1457,Norvège,Rennes,48.0867943,-1.683889596,,,,
1456,1456,Coubertin,Rennes,48.08658017,-1.687396225,,,,
1459,1459,Henri Fréville,Rennes,48.08806135,-1.674319556,,,,
1458,1458,Alma,Rennes,48.08266998,-1.676919232,,,,
1453,1453,Pigeon Blanc,Saint-Jacques-de-la-Lande,48.08974507,-1.693032055,,,,
1452,1452,Bréquigny Piscine,Rennes,48.08985956,-1.691064336,,,,
1455,1455,Lycée Bréquigny,Rennes,48.086731,-1.691043245,,,,
1454,1454,Bréquigny Piscine,Rennes,48.08951181,-1.691194922,,,,
2319,2319,Schuman,Bruz,48.04454124,-1.746385296,,,,
1075,1075,Bourgueil,Rennes,48.08949401,-1.635437343,,,,
2316,2316,Etangs,Bruz,48.04936083,-1.740659959,,,,
1074,1074,Gohier,Rennes,48.09187613,-1.636292154,,,,
2317,2317,Coeur de Campus,Bruz,48.04740123,-1.742084216,,,,
1077,1077,La Poterie,Rennes,48.08744063,-1.643422492,,,,
2314,2314,Porte de Ker-Lann,Bruz,48.05490966,-1.739651431,,,,
1076,1076,Monnet,Rennes,48.08799284,-1.638305899,,,,
2315,2315,Lande du Pont,Bruz,48.0527925,-1.738371498,,,,
1071,1071,Haut Sancé,Rennes,48.09618325,-1.63701996,,,,
2312,2312,Etangs,Bruz,48.04942066,-1.740517426,,,,
1070,1070,CARSAT,Rennes,48.09445007,-1.637998129,,,,
